year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,3,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,JAX,home,15.00,6,6,3,3,0
2015,3,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,CHI,home,14.00,2,2,4,4,0
2015,3,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,MIA,away,13.00,5,5,3,2,1
2015,3,K,josh-brown-brownjo05,Josh Brown,NYG,WAS,home,12.00,3,3,3,3,0
2015,3,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,SF,home,9.00,6,6,1,1,0
2015,3,K,graham-gano-ganogr01,Graham Gano,CAR,NO,home,9.00,3,3,2,2,0
2015,3,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,CLE,away,9.00,3,3,2,2,0
2015,3,K,ryan-succop-succory01,Ryan Succop,TEN,IND,home,9.00,3,3,2,2,0
2015,3,K,travis-coons-coonstr01,Travis Coons,CLE,OAK,home,8.00,2,2,2,2,0
2015,3,K,mason-crosby-crosbma01,Mason Crosby,GB,KC,home,8.00,5,5,1,1,0
2015,3,K,matt-bryant-bryanma01,Matt Bryant,ATL,DAL,away,7.00,4,4,1,1,0
2015,3,K,randy-bullock-bullora01,Randy Bullock,TB,HOU,away,7.00,2,1,3,2,0
2015,3,K,nick-folk-folkni01,Nick Folk,NYJ,PHI,home,7.00,2,2,1,1,1
2015,3,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,NYG,away,7.00,1,1,2,2,0
2015,3,K,blair-walsh-walshbl01,Blair Walsh,MIN,SD,home,7.00,4,4,1,1,0
2015,3,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,DET,away,6.00,3,3,1,1,0
2015,3,K,cody-parkey-parkeco02,Cody Parkey,PHI,NYJ,away,6.00,3,3,1,1,0
2015,3,K,josh-scobee-scobejo02,Josh Scobee,PIT,STL,away,6.00,0,0,2,2,0
2015,3,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CIN,home,6.00,3,3,2,1,0
2015,3,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,PIT,home,6.00,0,0,2,2,0
2015,3,K,kyle-brindza-brindky01,Kyle Brindza,TB,HOU,away,5.00,1,0,4,1,1
2015,3,K,jason-myers-myersja02,Jason Myers,JAX,NE,away,5.00,2,2,1,1,0
2015,3,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,TEN,away,5.00,5,5,0,0,0
2015,3,K,dan-bailey-baileda04,Dan Bailey,DAL,ATL,home,4.00,4,4,0,0,0
2015,3,K,zach-hocker-hockeza01,Zach Hocker,NO,CAR,away,4.00,1,1,1,1,0
2015,3,K,mike-nugent-nugenmi01,Mike Nugent,CIN,BAL,away,4.00,4,4,0,0,0
2015,3,K,josh-lambo-lambojo01,Josh Lambo,SD,MIN,away,2.00,2,2,0,0,0
2015,3,K,cairo-santos-santoca01,Cairo Santos,KC,GB,away,2.00,2,2,0,0,0
2015,3,K,phil-dawson-dawsoph01,Phil Dawson,SF,ARI,away,1.00,1,1,0,0,0
2015,3,K,andrew-franks-frankan02,Andrew Franks,MIA,BUF,home,0.00,1,0,0,0,0
2015,3,K,matt-prater-pratema01,Matt Prater,DET,DEN,home,0.00,1,0,0,0,0
