year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2019,16,K,sam-ficken-fickesa01,Sam Ficken,PIT,NYJ,away,12.00,1,1,3,3,1
2019,16,K,nick-folk-folkni01,Nick Folk,NE,BUF,home,12.00,1,1,3,3,1
2019,16,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,TB,away,11.00,2,2,3,3,0
2019,16,K,harrison-butker-butkeha01,Harrison Butker,KC,CHI,away,10.00,3,2,2,2,1
2019,16,K,matt-gay-gayma02,Matt Gay,TB,HOU,home,10.00,2,2,3,2,1
2019,16,K,robbie-gould-gouldro01,Robbie Gould,SF,LA,home,10.00,4,4,2,2,0
2019,16,K,randy-bullock-bullora01,Randy Bullock,CIN,MIA,away,9.00,1,1,2,2,1
2019,16,K,mason-crosby-crosbma01,Mason Crosby,GB,MIN,away,9.00,1,0,3,3,0
2019,16,K,kai-forbath-forbaka01,Kai Forbath,DAL,PHI,away,9.00,0,0,3,3,0
2019,16,K,zane-gonzalez-gonzaza01,Zane Gonzalez,ARI,SEA,away,9.00,3,3,3,2,0
2019,16,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,DET,home,9.00,3,3,2,2,0
2019,16,K,jason-myers-myersja02,Jason Myers,SEA,ARI,home,9.00,1,1,2,2,1
2019,16,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,SF,away,9.00,4,4,2,1,1
2019,16,K,wil-lutz-lutzwi01,Wil Lutz,NO,TEN,away,8.00,5,5,1,1,0
2019,16,K,chase-mclaughlin-mclauch02,Chase McLaughlin,IND,CAR,home,8.00,5,5,1,1,0
2019,16,K,jason-sanders-sandeja03,Jason Sanders,MIA,CIN,home,8.00,5,5,2,1,0
2019,16,K,joey-slye-slyejo01,Joey Slye,CAR,IND,away,8.00,0,0,2,2,1
2019,16,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CLE,away,7.00,4,4,1,1,0
2019,16,K,daniel-carlson-carlsda01,Daniel Carlson,OAK,LAC,away,6.00,3,3,1,1,0
2019,16,K,younghoe-koo-kooyo01,Younghoe Koo,JAX,ATL,away,6.00,3,3,2,1,0
2019,16,K,josh-lambo-lambojo01,Josh Lambo,JAX,ATL,away,6.00,0,0,2,2,0
2019,16,K,michael-badgley-badglmi01,Michael Badgley,LAC,OAK,home,5.00,2,2,1,1,0
2019,16,K,jake-elliott-ellioja04,Jake Elliott,PHI,DAL,home,5.00,2,2,3,1,0
2019,16,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,NE,away,5.00,2,2,1,1,0
2019,16,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,NYG,home,5.00,5,5,0,0,0
2019,16,K,matt-prater-pratema01,Matt Prater,DET,DEN,away,5.00,2,2,1,1,0
2019,16,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,WAS,away,5.00,5,5,1,0,0
2019,16,K,dan-bailey-baileda04,Dan Bailey,MIN,GB,home,4.00,1,1,1,1,0
2019,16,K,chris-boswell-boswech01,Chris Boswell,PIT,NYJ,away,4.00,1,1,1,1,0
2019,16,K,greg-joseph-josepgr01,Greg Joseph,NO,TEN,away,4.00,4,4,0,0,0
2019,16,K,eddy-pineiro-pineied01,Eddy Pineiro,CHI,KC,home,3.00,0,0,1,1,0
2019,16,K,austin-seibert-seibeau01,Austin Seibert,CLE,BAL,home,3.00,1,0,1,1,0
