year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2017,14,K,chris-boswell-boswech01,Chris Boswell,PIT,BAL,home,17.00,3,3,4,4,1
2017,14,K,harrison-butker-butkeha01,Harrison Butker,OAK,KC,away,16.00,2,2,4,4,1
2017,14,K,robbie-gould-gouldro01,Robbie Gould,SF,HOU,away,16.00,2,2,4,4,1
2017,14,K,josh-lambo-lambojo01,Josh Lambo,SEA,JAX,away,14.00,3,3,3,3,1
2017,14,K,jake-elliott-ellioja04,Jake Elliott,PHI,LA,away,13.00,4,4,3,3,0
2017,14,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,NYJ,home,13.00,2,2,4,3,1
2017,14,K,travis-coons-coonstr01,Travis Coons,WAS,LAC,away,12.00,3,3,3,3,0
2017,14,K,phil-dawson-dawsoph01,Phil Dawson,ARI,TEN,home,12.00,0,0,5,4,0
2017,14,K,matt-bryant-bryanma01,Matt Bryant,ATL,NO,home,10.00,2,2,2,2,1
2017,14,K,kai-forbath-forbaka01,Kai Forbath,MIN,CAR,away,10.00,1,1,4,3,0
2017,14,K,mike-nugent-nugenmi01,Mike Nugent,CHI,CIN,away,9.00,4,3,2,2,0
2017,14,K,cody-parkey-parkeco02,Cody Parkey,NE,MIA,away,9.00,3,3,2,2,0
2017,14,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,MIA,away,8.00,2,2,2,2,0
2017,14,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PIT,away,8.00,5,5,1,1,0
2017,14,K,graham-gano-ganogr01,Graham Gano,CAR,MIN,home,7.00,4,4,1,1,0
2017,14,K,dan-bailey-baileda04,Dan Bailey,DAL,NYG,away,6.00,4,3,3,1,0
2017,14,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,SF,home,6.00,2,1,2,1,1
2017,14,K,matt-prater-pratema01,Matt Prater,DET,TB,away,6.00,3,3,1,1,0
2017,14,K,blair-walsh-walshbl01,Blair Walsh,SEA,JAX,away,6.00,3,3,2,1,0
2017,14,K,wil-lutz-lutzwi01,Wil Lutz,NO,ATL,away,5.00,2,2,1,1,0
2017,14,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,PHI,home,5.00,5,5,0,0,0
2017,14,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,DAL,home,4.00,1,1,1,1,0
2017,14,K,mason-crosby-crosbma01,Mason Crosby,GB,CLE,away,3.00,3,3,0,0,0
2017,14,K,zane-gonzalez-gonzaza01,Zane Gonzalez,CLE,GB,home,3.00,3,3,0,0,0
2017,14,K,patrick-murray-murrapa02,Patrick Murray,DET,TB,away,3.00,3,3,0,0,0
2017,14,K,randy-bullock-bullora01,Randy Bullock,CIN,CHI,home,1.00,1,1,0,0,0
2017,14,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,IND,home,1.00,1,1,0,0,0
2017,14,K,nick-rose-roseni01,Nick Rose,LAC,WAS,home,1.00,2,1,0,0,0
2017,14,K,ryan-succop-succory01,Ryan Succop,TEN,ARI,away,1.00,1,1,1,0,0
2017,14,K,giorgio-tavecchio-tavecgi01,Giorgio Tavecchio,OAK,KC,away,1.00,1,1,0,0,0
2017,14,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,BUF,away,1.00,1,1,2,0,0
