year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2017,1,TE,austin-hooper-hoopeau01,Austin Hooper,ATL,CHI,away,18.00,0,0,0,0,0,0,0,0,0,0,2,128,1,0,0,0
2017,1,TE,jesse-james-jamesje04,Jesse James,PIT,CLE,away,16.00,0,0,0,0,0,0,0,0,0,0,6,41,2,0,0,0
2017,1,TE,charles-clay-claych01,Charles Clay,BUF,NYJ,home,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
2017,1,TE,coby-fleener-fleenco01,Coby Fleener,NO,MIN,away,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
2017,1,TE,jason-witten-witteja01,Jason Witten,DAL,NYG,home,11.00,0,0,0,0,0,0,0,0,0,0,7,59,1,0,0,0
2017,1,TE,zach-ertz-ertzza01,Zach Ertz,PHI,WAS,away,9.00,0,0,0,0,0,0,0,0,0,0,8,93,0,0,0,0
2017,1,TE,kyle-rudolph-rudolky01,Kyle Rudolph,MIN,NO,home,8.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
2017,1,TE,demetrius-harris-harride04,Demetrius Harris,KC,NE,away,7.00,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
2017,1,TE,delanie-walker-walkede04,Delanie Walker,TEN,OAK,home,7.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0
2017,1,TE,jared-cook-cookja02,Jared Cook,OAK,TEN,away,5.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
2017,1,TE,martellus-bennett-bennema01,Martellus Bennett,SEA,GB,away,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
2017,1,TE,seth-devalve-devalse01,Seth Devalve,CLE,PIT,home,4.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
2017,1,TE,jack-doyle-doyleja01,Jack Doyle,IND,LA,away,4.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
2017,1,TE,evan-engram-engraev01,Evan Engram,NYG,DAL,away,4.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
2017,1,TE,cj-fiedorowicz-fiedocj01,C.J. Fiedorowicz,HOU,JAX,home,4.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
2017,1,TE,virgil-green-greenvi02,Virgil Green,DEN,LAC,home,4.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0
2017,1,TE,travis-kelce-kelcetr01,Travis Kelce,KC,NE,away,4.00,0,0,0,0,0,0,1,4,0,0,5,40,0,0,0,0
2017,1,TE,aj-derby-derbyaj01,A.J. Derby,LAC,DEN,away,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
2017,1,TE,gerald-everett-everege01,Gerald Everett,LA,IND,home,3.00,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0
2017,1,TE,rob-gronkowski-gronkro01,Rob Gronkowski,NE,KC,home,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
2017,1,TE,zach-miller-milleza02,Zach Miller,CHI,ATL,home,3.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
2017,1,TE,jordan-reed-reedjo03,Jordan Reed,WAS,PHI,home,3.00,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
2017,1,TE,dion-sims-simsdi01,Dion Sims,CHI,ATL,home,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
2017,1,TE,will-tye-tyewi01,Will Tye,NYJ,BUF,away,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
2017,1,TE,jeff-heuerman-heuerje01,Jeff Heuerman,DEN,LAC,home,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
2017,1,TE,george-kittle-kittlge01,George Kittle,SF,CAR,home,2.00,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0
2017,1,TE,david-njoku-njokuda01,David Njoku,CLE,PIT,home,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
2017,1,TE,nick-oleary-olearni01,Nick O'Leary,BUF,NYJ,home,2.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
2017,1,TE,eric-tomlinson-tomlier01,Eric Tomlinson,NYJ,BUF,away,2.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
2017,1,TE,stephen-anderson-anderst05,Stephen Anderson,HOU,JAX,home,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2017,1,TE,nick-boyle-boyleni01,Nick Boyle,BAL,CIN,away,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
2017,1,TE,derek-carrier-carride01,Derek Carrier,IND,LA,away,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
2017,1,TE,brent-celek-celekbr01,Brent Celek,PHI,WAS,away,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
2017,1,TE,antonio-gates-gatesan01,Antonio Gates,LAC,DEN,away,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
2017,1,TE,jermaine-gresham-greshje01,Jermaine Gresham,ARI,DET,away,1.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
2017,1,TE,tyler-higbee-higbety01,Tyler Higbee,LA,IND,home,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
