year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2012,8,K,lawrence-tynes-tynesla01,Lawrence Tynes,NYG,DAL,away,17.00,2,2,5,5,0
2012,8,K,justin-medlock-medloju01,Justin Medlock,CAR,CHI,away,16.00,1,1,5,5,0
2012,8,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,KC,away,14.00,2,2,4,4,0
2012,8,K,connor-barth-barthco01,Connor Barth,TB,MIN,away,12.00,3,3,3,3,0
2012,8,K,matt-bryant-bryanma01,Matt Bryant,ATL,PHI,away,12.00,3,3,3,3,0
2012,8,K,dan-carpenter-carpeda01,Dan Carpenter,MIA,NYJ,away,12.00,3,3,3,3,0
2012,8,K,ryan-succop-succory01,Ryan Succop,KC,OAK,home,12.00,1,1,3,3,1
2012,8,K,matt-prater-pratema01,Matt Prater,DEN,NO,home,10.00,4,4,2,2,0
2012,8,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,STL,away,9.00,6,6,1,1,0
2012,8,K,josh-scobee-scobejo02,Josh Scobee,JAX,GB,away,9.00,0,0,3,3,0
2012,8,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,WAS,home,9.00,3,3,2,2,0
2012,8,K,dan-bailey-baileda04,Dan Bailey,DAL,NYG,home,8.00,3,3,1,1,1
2012,8,K,rob-bironas-bironro01,Rob Bironas,TEN,IND,home,7.00,1,1,3,2,0
2012,8,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,TEN,away,7.00,1,1,3,2,0
2012,8,K,blair-walsh-walshbl01,Blair Walsh,MIN,TB,home,7.00,2,2,1,1,1
2012,8,K,david-akers-akersda01,David Akers,SF,ARI,away,6.00,3,3,1,1,0
2012,8,K,mason-crosby-crosbma01,Mason Crosby,GB,JAX,home,6.00,3,3,2,1,0
2012,8,K,kai-forbath-forbaka01,Kai Forbath,WAS,PIT,away,6.00,1,0,2,2,0
2012,8,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,DET,away,6.00,3,3,2,1,0
2012,8,K,nick-novak-novakni01,Nick Novak,SD,CLE,away,6.00,0,0,2,2,0
2012,8,K,robbie-gould-gouldro01,Robbie Gould,CHI,CAR,home,5.00,2,2,2,1,0
2012,8,K,alex-henery-heneral01,Alex Henery,PHI,ATL,home,5.00,2,2,1,1,0
2012,8,K,jason-hanson-hansoja01,Jason Hanson,DET,SEA,home,4.00,4,4,0,0,0
2012,8,K,jay-feely-feelyja01,Jay Feely,ARI,SF,home,3.00,0,0,1,1,0
2012,8,K,nick-folk-folkni01,Nick Folk,NYJ,MIA,home,3.00,0,0,2,1,0
2012,8,K,garrett-hartley-hartlga01,Garrett Hartley,NO,DEN,away,2.00,2,2,0,0,0
2012,8,K,phil-dawson-dawsoph01,Phil Dawson,CLE,SD,home,1.00,1,1,0,0,0
2012,8,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,NE,home,1.00,1,1,0,0,0
