year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2017,6,QB,kirk-cousins-cousiki01,Kirk Cousins,WAS,SF,home,31.00,37,25,330,2,1,0,4,26,1,0,0,0,0,0,0,0
2017,6,QB,deshaun-watson-watsode03,Deshaun Watson,HOU,CLE,home,29.00,29,17,225,3,1,1,6,23,0,0,0,0,0,0,0,0
2017,6,QB,carson-palmer-palmeca01,Carson Palmer,ARI,TB,home,27.00,22,18,283,3,1,0,5,-4,0,0,0,0,0,0,0,0
2017,6,QB,carson-wentz-wentzca02,Carson Wentz,PHI,CAR,away,27.00,30,16,222,3,0,0,6,25,0,0,0,0,0,0,1,0
2017,6,QB,ryan-fitzpatrick-fitzpry01,Ryan Fitzpatrick,TB,ARI,away,26.00,32,22,290,3,2,0,2,12,0,0,0,0,0,0,0,0
2017,6,QB,josh-mccown-mccowjo01,Josh McCown,NYJ,NE,home,24.00,47,31,354,2,2,0,3,21,0,0,0,0,0,0,0,0
2017,6,QB,cam-newton-newtoca02,Cam Newton,CAR,PHI,home,22.00,52,28,239,1,3,0,11,71,1,0,0,0,0,0,0,0
2017,6,QB,matthew-stafford-staffma01,Matthew Stafford,DET,NO,away,22.00,52,25,312,3,3,0,2,4,0,0,0,0,0,0,2,0
2017,6,QB,tom-brady-bradyto01,Tom Brady,NE,NYJ,away,20.00,38,20,257,2,1,0,1,-1,0,0,0,0,0,0,0,0
2017,6,QB,trevor-siemian-siemitr01,Trevor Siemian,DEN,NYG,home,17.00,50,29,376,1,2,0,1,9,0,0,0,0,0,0,0,0
2017,6,QB,jay-cutler-cutleja01,Jay Cutler,MIA,ATL,away,16.00,33,19,151,2,1,0,1,-1,0,0,0,0,0,0,0,0
2017,6,QB,marcus-mariota-marioma01,Marcus Mariota,TEN,IND,home,16.00,32,23,306,1,1,0,2,0,0,0,0,0,0,0,0,0
2017,6,QB,philip-rivers-riverph01,Philip Rivers,LAC,OAK,away,16.00,36,25,268,1,0,0,2,-4,0,0,0,0,0,0,0,0
2017,6,QB,alex-smith-smithal04,Alex Smith,KC,PIT,home,16.00,34,19,246,1,0,0,4,13,0,0,0,0,0,0,0,0
2017,6,QB,drew-brees-breesdr01,Drew Brees,NO,DET,home,15.00,30,20,186,2,2,0,1,1,0,0,0,0,0,0,0,0
2017,6,QB,jacoby-brissett-brissja01,Jacoby Brissett,IND,TEN,away,15.00,37,21,212,1,0,0,4,15,0,0,0,0,0,0,0,0
2017,6,QB,cj-beathard-beathcj01,C.J. Beathard,SF,WAS,away,14.00,36,19,245,1,1,0,1,14,0,0,0,0,0,0,0,0
2017,6,QB,blake-bortles-bortlbl01,Blake Bortles,JAX,LA,home,14.00,35,23,241,1,1,0,2,19,0,0,0,0,0,0,0,0
2017,6,QB,case-keenum-keenuca01,Case Keenum,MIN,GB,home,14.00,38,24,239,1,1,0,2,15,0,0,0,0,0,0,0,0
2017,6,QB,ben-roethlisberger-roethbe01,Ben Roethlisberger,PIT,KC,away,14.00,25,17,252,1,1,0,2,-2,0,0,0,0,0,0,0,0
2017,6,QB,matt-ryan-ryanma01,Matt Ryan,ATL,MIA,home,13.00,35,24,248,1,1,0,0,0,0,0,0,0,0,0,0,0
2017,6,QB,mitchell-trubisky-trubimi01,Mitchell Trubisky,CHI,BAL,away,12.00,16,8,113,1,0,0,4,32,0,0,0,0,0,0,1,0
2017,6,QB,eli-manning-manniel01,Eli Manning,NYG,DEN,away,11.00,19,11,128,1,0,0,1,0,0,0,0,0,0,0,0,0
2017,6,QB,jared-goff-goffja01,Jared Goff,LA,JAX,away,10.00,21,11,124,1,0,0,4,9,0,0,0,0,0,0,0,0
2017,6,QB,derek-carr-carrde03,Derek Carr,OAK,LAC,home,8.00,30,21,171,1,2,0,1,0,0,0,0,0,0,0,0,0
2017,6,QB,kevin-hogan-hoganke01,Kevin Hogan,CLE,HOU,away,8.00,37,20,140,1,3,0,5,36,0,0,0,0,0,0,0,0
2017,6,QB,brett-hundley-hundlbr01,Brett Hundley,GB,MIN,away,6.00,33,18,157,1,3,0,1,3,0,0,0,0,0,0,0,0
2017,6,QB,joe-flacco-flaccjo01,Joe Flacco,BAL,CHI,home,5.00,41,24,180,0,2,1,1,2,0,0,0,0,0,0,0,0
2017,6,QB,jameis-winston-winstja01,Jameis Winston,TB,ARI,away,2.00,10,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,QB,brian-hoyer-hoyerbr01,Brian Hoyer,SF,WAS,away,1.00,11,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,QB,brock-osweiler-osweibr01,Brock Osweiler,DEN,NYG,home,0.00,4,2,18,0,0,0,1,-1,0,0,0,0,0,0,0,0
2017,6,QB,aaron-rodgers-rodgeaa01,Aaron Rodgers,GB,MIN,away,0.00,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
