year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2012,10,K,rob-bironas-bironro01,Rob Bironas,TEN,MIA,away,15.00,4,4,3,3,1
2012,10,K,blair-walsh-walshbl01,Blair Walsh,MIN,DET,home,14.00,2,2,4,4,0
2012,10,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,BUF,home,13.00,4,4,3,3,0
2012,10,K,justin-tucker-tuckeju01,Justin Tucker,BAL,OAK,home,13.00,7,7,2,2,0
2012,10,K,matt-prater-pratema01,Matt Prater,DEN,CAR,away,12.00,4,4,3,2,1
2012,10,K,connor-barth-barthco01,Connor Barth,TB,SD,home,10.00,4,4,2,2,0
2012,10,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,KC,home,10.00,1,1,3,3,0
2012,10,K,matt-bryant-bryanma01,Matt Bryant,ATL,NO,away,9.00,3,3,2,2,0
2012,10,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,JAX,away,9.00,3,3,2,2,0
2012,10,K,dan-bailey-baileda04,Dan Bailey,DAL,PHI,away,8.00,5,5,1,1,0
2012,10,K,robbie-gould-gouldro01,Robbie Gould,CHI,HOU,home,8.00,0,0,3,2,1
2012,10,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,BAL,away,8.00,2,2,2,2,0
2012,10,K,shayne-graham-grahash01,Shayne Graham,HOU,CHI,away,7.00,1,1,2,2,0
2012,10,K,garrett-hartley-hartlga01,Garrett Hartley,NO,ATL,home,7.00,4,4,1,1,0
2012,10,K,rian-lindell-linderi01,Rian Lindell,BUF,NE,away,7.00,4,4,1,1,0
2012,10,K,mike-nugent-nugenmi01,Mike Nugent,CIN,NYG,home,7.00,4,4,1,1,0
2012,10,K,ryan-succop-succory01,Ryan Succop,KC,PIT,away,7.00,1,1,3,2,0
2012,10,K,lawrence-tynes-tynesla01,Lawrence Tynes,NYG,CIN,away,7.00,1,1,2,2,0
2012,10,K,david-akers-akersda01,David Akers,SF,STL,home,6.00,3,3,2,1,0
2012,10,K,jason-hanson-hansoja01,Jason Hanson,DET,MIN,away,6.00,3,3,1,1,0
2012,10,K,nick-novak-novakni01,Nick Novak,SD,TB,away,6.00,3,3,1,1,0
2012,10,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,SF,away,6.00,3,3,2,1,0
2012,10,K,alex-henery-heneral01,Alex Henery,PHI,DAL,home,5.00,3,2,1,1,0
2012,10,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,NYJ,home,4.00,4,4,0,0,0
2012,10,K,josh-scobee-scobejo02,Josh Scobee,JAX,IND,home,4.00,1,1,2,1,0
2012,10,K,dan-carpenter-carpeda01,Dan Carpenter,MIA,TEN,home,3.00,0,0,1,1,0
2012,10,K,justin-medlock-medloju01,Justin Medlock,CAR,DEN,home,2.00,2,2,1,0,0
2012,10,K,nick-folk-folkni01,Nick Folk,NYJ,SEA,away,1.00,1,1,0,0,0
