year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2020,1,WR,davante-adams-adamsda04,Davante Adams,GB,MIN,away,27.00,0,0,0,0,0,0,0,0,0,0,14,156,2,0,0,0
2020,1,WR,calvin-ridley-ridleca01,Calvin Ridley,ATL,SEA,home,25.00,0,0,0,0,0,0,1,-1,0,0,9,130,2,0,0,0
2020,1,WR,adam-thielen-thielad01,Adam Thielen,MIN,GB,home,25.00,0,0,0,0,0,0,0,0,0,0,6,110,2,1,0,0
2020,1,WR,darius-slayton-slaytda01,Darius Slayton,NYG,PIT,home,22.00,0,0,0,0,0,0,0,0,0,0,6,102,2,0,0,0
2020,1,WR,robby-anderson-anderro05,Robby Anderson,CAR,LV,home,19.00,0,0,0,0,0,0,0,0,0,0,6,114,1,1,0,0
2020,1,WR,juju-smithschuster-smithju03,JuJu Smith-Schuster,PIT,NYG,away,18.00,0,0,0,0,0,0,0,0,0,0,6,69,2,0,0,0
2020,1,WR,jamison-crowder-crowdja01,Jamison Crowder,NYJ,BUF,away,17.00,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
2020,1,WR,deandre-hopkins-hopkide01,DeAndre Hopkins,ARI,SF,away,15.00,0,0,0,0,0,0,0,0,0,0,14,151,0,0,0,0
2020,1,WR,julio-jones-jonesju05,Julio Jones,ATL,SEA,home,15.00,0,0,0,0,0,0,0,0,0,0,9,157,0,0,0,0
2020,1,WR,dk-metcalf-metcadk01,D.K. Metcalf,SEA,ATL,away,15.00,0,0,0,0,0,0,0,0,0,0,4,95,1,0,0,0
2020,1,WR,marquez-valdesscantling-valdema01,Marquez Valdes-Scantling,GB,MIN,away,15.00,0,0,0,0,0,0,0,0,0,0,4,96,1,0,0,0
2020,1,WR,sammy-watkins-watkisa01,Sammy Watkins,KC,HOU,home,14.00,0,0,0,0,0,0,1,3,0,0,7,82,1,0,0,0
2020,1,WR,john-brown-brownjo10,John Brown,BUF,NYJ,home,13.00,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0
2020,1,WR,allen-lazard-lazaral01,Allen Lazard,GB,MIN,away,13.00,0,0,0,0,0,0,1,19,0,0,4,63,1,0,0,0
2020,1,WR,anthony-miller-millean04,Anthony Miller,CHI,DET,away,13.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
2020,1,WR,willie-snead-sneadwi02,Willie Snead,BAL,CLE,home,12.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0
2020,1,WR,will-fuller-fullewi02,Will Fuller,HOU,KC,away,11.00,0,0,0,0,0,0,0,0,0,0,8,112,0,0,0,0
2020,1,WR,russell-gage-gageru01,Russell Gage,ATL,SEA,home,11.00,0,0,0,0,0,0,0,0,0,0,9,114,0,0,0,0
2020,1,WR,robert-woods-woodsro06,Robert Woods,LA,DAL,home,11.00,0,0,0,0,0,0,1,14,0,0,6,105,0,0,0,0
2020,1,WR,marquise-brown-brownma18,Marquise Brown,BAL,CLE,home,10.00,0,0,0,0,0,0,0,0,0,0,5,101,0,0,0,0
2020,1,WR,keelan-cole-coleke01,Keelan Cole,JAX,IND,home,10.00,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0
2020,1,WR,corey-davis-davisco05,Corey Davis,TEN,DEN,away,10.00,0,0,0,0,0,0,0,0,0,0,7,101,0,0,0,0
2020,1,WR,tyreek-hill-hillty02,Tyreek Hill,KC,HOU,home,10.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0
2020,1,WR,laviska-shenault-shenala01,Laviska Shenault,JAX,IND,home,10.00,0,0,0,0,0,0,2,10,0,0,3,37,1,0,0,0
2020,1,WR,tyler-lockett-lockety01,Tyler Lockett,SEA,ATL,away,9.00,0,0,0,0,0,0,0,0,0,0,8,92,0,0,0,0
2020,1,WR,james-washington-washija05,James Washington,PIT,NYG,away,9.00,0,0,0,0,0,0,0,0,0,0,2,34,1,0,0,0
2020,1,WR,nelson-agholor-agholne01,Nelson Agholor,LV,CAR,away,8.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0
2020,1,WR,danny-amendola-amendda01,Danny Amendola,DET,CHI,home,8.00,0,0,0,0,0,0,0,0,0,0,5,81,0,0,0,0
2020,1,WR,dj-chark-charkdj01,D.J. Chark,JAX,IND,home,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
2020,1,WR,amari-cooper-coopeam01,Amari Cooper,DAL,LA,away,8.00,0,0,0,0,0,0,0,0,0,0,10,81,0,0,0,0
2020,1,WR,stefon-diggs-diggsst01,Stefon Diggs,NYJ,BUF,away,8.00,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0
2020,1,WR,parris-campbell-campbpa01,Parris Campbell,IND,JAX,away,7.00,0,0,0,0,0,0,1,9,0,0,6,71,0,0,0,0
2020,1,WR,julian-edelman-edelmju01,Julian Edelman,NE,MIA,home,7.00,0,0,0,0,0,0,1,23,0,0,5,57,0,0,0,0
2020,1,WR,chris-godwin-godwich01,Chris Godwin,TB,NO,away,7.00,0,0,0,0,0,0,0,0,0,0,6,79,0,0,0,0
2020,1,WR,scott-miller-millesc03,Scott Miller,TB,NO,away,7.00,0,0,0,0,0,0,1,6,0,0,5,73,0,0,0,0
2020,1,WR,allen-robinson-robinal04,Allen Robinson,CHI,DET,away,7.00,0,0,0,0,0,0,1,-1,0,0,5,74,0,0,0,0
2020,1,WR,emmanuel-sanders-sandeem01,Emmanuel Sanders,NO,TB,home,7.00,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0
2020,1,WR,mike-evans-evansmi03,Mike Evans,TB,NO,away,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2020,1,WR,jarvis-landry-landrja02,Jarvis Landry,CLE,BAL,away,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
2020,1,WR,terry-mclaurin-mclaute01,Terry McLaurin,WAS,PHI,home,6.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
2020,1,WR,henry-ruggs-ruggshe01,Henry Ruggs,LV,CAR,away,6.00,0,0,0,0,0,0,2,11,0,0,3,55,0,0,0,0
2020,1,WR,mike-williams-willimi21,Mike Williams,LAC,CIN,away,6.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
2020,1,WR,javon-wims-wimsja01,Javon Wims,CHI,DET,away,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2020,1,WR,cole-beasley-beaslco01,Cole Beasley,BUF,NYJ,home,5.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
2020,1,WR,michael-gallup-gallumi01,Michael Gallup,DAL,LA,away,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
2020,1,WR,aj-green-greenaj02,A.J. Green,CIN,LAC,home,5.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
2020,1,WR,ty-hilton-hiltoty01,T.Y. Hilton,IND,JAX,away,5.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
2020,1,WR,jerry-jeudy-jeudyje01,Jerry Jeudy,DEN,TEN,home,5.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
2020,1,WR,olabisi-johnson-johnsol02,Olabisi Johnson,MIN,GB,home,5.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
2020,1,WR,marvin-jones-jonesma08,Marvin Jones,DET,CHI,home,5.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
2020,1,WR,ceedee-lamb-lambce01,CeeDee Lamb,DAL,LA,away,5.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
2020,1,WR,dj-moore-mooredj02,D.J. Moore,CAR,LV,home,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
2020,1,WR,jalen-reagor-reagoja01,Jalen Reagor,PHI,WAS,away,5.00,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0
2020,1,WR,steven-sims-simsst01,Steven Sims,WAS,PHI,home,5.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
