year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2020,4,RB,joe-mixon-mixonjo01,Joe Mixon,CIN,JAX,home,36.00,0,0,0,0,0,0,25,151,2,0,6,30,1,0,0,0
2020,4,RB,dalvin-cook-cookda04,Dalvin Cook,MIN,HOU,away,26.00,0,0,0,0,0,0,27,130,2,0,2,16,0,0,0,0
2020,4,RB,melvin-gordon-gordome01,Melvin Gordon,DEN,NYJ,away,23.00,0,0,0,0,0,0,23,107,2,0,2,11,0,0,0,0
2020,4,RB,chris-carson-carsoch01,Chris Carson,SEA,MIA,away,22.00,0,0,0,0,0,0,16,80,2,0,3,20,0,0,0,0
2020,4,RB,kareem-hunt-huntka01,Kareem Hunt,CLE,DAL,away,19.00,0,0,0,0,0,0,11,71,2,0,0,0,0,0,0,0
2020,4,RB,latavius-murray-murrala01,Latavius Murray,NO,DET,away,19.00,0,0,0,0,0,0,14,64,2,0,1,19,0,0,0,0
2020,4,RB,antonio-gibson-gibsoan02,Antonio Gibson,WAS,BAL,home,18.00,0,0,0,0,0,0,13,46,1,0,4,82,0,0,0,0
2020,4,RB,todd-gurley-gurleto02,Todd Gurley,ATL,GB,away,17.00,0,0,0,0,0,0,16,57,2,0,1,6,0,0,0,0
2020,4,RB,aaron-jones-jonesaa02,Aaron Jones,GB,ATL,home,17.00,0,0,0,0,0,0,15,71,0,0,5,40,1,0,0,0
2020,4,RB,alvin-kamara-kamaral01,Alvin Kamara,NO,DET,away,17.00,0,0,0,0,0,0,19,83,1,0,3,36,0,0,0,0
2020,4,RB,mike-davis-davismi08,Mike Davis,CAR,ARI,home,16.00,0,0,0,0,0,0,16,84,1,0,5,27,0,0,0,0
2020,4,RB,jerick-mckinnon-mckinje02,Jerick McKinnon,SF,PHI,home,15.00,0,0,0,0,0,0,14,54,1,0,7,43,0,0,0,0
2020,4,RB,ezekiel-elliott-ellioez01,Ezekiel Elliott,DAL,CLE,home,13.00,0,0,0,0,0,0,12,54,0,0,8,71,0,1,1,0
2020,4,RB,devin-singletary-singlde01,Devin Singletary,BUF,LV,away,13.00,0,0,0,0,0,0,18,56,1,0,5,21,0,0,0,0
2020,4,RB,reggie-bonnafon-bonnare01,Reggie Bonnafon,CAR,ARI,home,12.00,0,0,0,0,0,0,10,53,0,0,2,18,1,0,0,0
2020,4,RB,ronald-jones-jonesro13,Ronald Jones II,TB,LAC,home,12.00,0,0,0,0,0,0,20,111,0,0,6,17,0,0,0,0
2020,4,RB,dandre-swift-swiftda01,D'Andre Swift,DET,NO,home,11.00,0,0,0,0,0,0,4,22,0,0,4,30,1,0,0,0
2020,4,RB,damien-harris-harrida11,Damien Harris,NE,KC,away,10.00,0,0,0,0,0,0,17,100,0,0,0,0,0,0,0,0
2020,4,RB,james-robinson-robinja09,James Robinson,JAX,CIN,away,10.00,0,0,0,0,0,0,17,75,0,0,4,32,0,0,0,0
2020,4,RB,jamaal-williams-willija32,Jamaal Williams,GB,ATL,home,10.00,0,0,0,0,0,0,8,10,0,0,8,95,0,0,0,0
2020,4,RB,chase-edmonds-edmonch02,Chase Edmonds,ARI,CAR,away,9.00,0,0,0,0,0,0,4,16,0,0,5,24,1,0,0,0
2020,4,RB,mark-ingram-ingrama02,Mark Ingram,BAL,WAS,away,9.00,0,0,0,0,0,0,8,34,1,0,1,3,0,0,0,0
2020,4,RB,dernest-johnson-johnsde20,D'Ernest Johnson,CLE,DAL,away,9.00,0,0,0,0,0,0,13,95,0,0,0,0,0,0,0,0
2020,4,RB,adrian-peterson-peterad02,Adrian Peterson,DET,NO,home,9.00,0,0,0,0,0,0,11,36,1,0,0,0,0,0,0,0
2020,4,RB,clyde-edwardshelaire-edwarcl02,Clyde Edwards-Helaire,KC,NE,home,8.00,0,0,0,0,0,0,16,64,0,0,3,27,0,0,0,0
2020,4,RB,david-johnson-johnsda16,David Johnson,MIN,HOU,away,8.00,0,0,0,0,0,0,16,63,0,0,2,29,0,0,0,0
2020,4,RB,tony-pollard-pollato02,Tony Pollard,DAL,CLE,home,8.00,0,0,0,0,0,0,3,16,1,0,1,16,0,0,0,0
2020,4,RB,keshawn-vaughn-vaughke01,Ke'Shawn Vaughn,TB,LAC,home,8.00,0,0,0,0,0,0,3,4,0,0,2,22,1,0,0,0
2020,4,RB,alexander-mattison-mattial01,Alexander Mattison,MIN,HOU,away,7.00,0,0,0,0,0,0,7,17,1,0,0,0,0,0,0,0
2020,4,RB,david-montgomery-montgda01,David Montgomery,CHI,IND,home,7.00,0,0,0,0,0,0,10,27,0,1,3,30,0,0,0,0
2020,4,RB,miles-sanders-sandemi01,Miles Sanders,PHI,SF,away,7.00,0,0,0,0,0,0,13,46,0,0,2,30,0,0,0,0
2020,4,RB,jonathan-taylor-taylojo07,Jonathan Taylor,IND,CHI,away,7.00,0,0,0,0,0,0,17,68,0,0,1,11,0,0,0,0
2020,4,RB,devonta-freeman-freemde01,Devonta Freeman,NYG,LA,away,6.00,0,0,0,0,0,0,11,33,0,0,4,35,0,0,0,0
2020,4,RB,myles-gaskin-gaskimy01,Myles Gaskin,MIA,SEA,home,6.00,0,0,0,0,0,0,10,40,0,0,3,22,0,0,0,0
2020,4,RB,travis-homer-homertr01,Travis Homer,SEA,MIA,away,6.00,0,0,0,0,0,0,4,5,0,0,1,3,1,0,0,0
2020,4,RB,josh-jacobs-jacobjo05,Josh Jacobs,LV,BUF,home,6.00,0,0,0,0,0,0,15,48,0,0,3,25,0,0,0,0
2020,4,RB,james-white-whiteja06,James White,NE,KC,away,5.00,0,0,0,0,0,0,3,21,0,0,7,38,0,0,0,0
2020,4,RB,malcolm-brown-brownma16,Malcolm Brown,LA,NYG,home,4.00,0,0,0,0,0,0,9,38,0,0,5,19,0,0,0,0
2020,4,RB,rex-burkhead-burkhre01,Rex Burkhead,NE,KC,away,4.00,0,0,0,0,0,0,11,45,0,0,1,5,0,0,0,0
2020,4,RB,nick-chubb-chubbni01,Nick Chubb,CLE,DAL,away,4.00,0,0,0,0,0,0,6,43,0,0,0,0,0,0,0,0
2020,4,RB,wayne-gallman-gallmwa01,Wayne Gallman,NYG,LA,away,4.00,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0
2020,4,RB,duke-johnson-johnsdu02,Duke Johnson,HOU,MIN,home,4.00,0,0,0,0,0,0,5,24,0,0,3,21,0,0,0,0
2020,4,RB,matt-breida-breidma01,Matt Breida,MIA,SEA,home,3.00,0,0,0,0,0,0,3,9,0,0,3,39,0,0,0,0
2020,4,RB,kenyan-drake-drakeke02,Kenyan Drake,ARI,CAR,away,3.00,0,0,0,0,0,0,13,35,0,0,0,0,0,0,0,0
2020,4,RB,gus-edwards-edwargu01,Gus Edwards,BAL,WAS,away,3.00,0,0,0,0,0,0,9,38,0,0,0,0,0,0,0,0
2020,4,RB,frank-gore-gorefr01,Frank Gore,NYJ,DEN,home,3.00,0,0,0,0,0,0,13,30,0,0,1,6,0,0,0,0
2020,4,RB,darrell-henderson-hendeda01,Darrell Henderson,LA,NYG,home,3.00,0,0,0,0,0,0,8,21,0,0,1,16,0,0,0,0
2020,4,RB,jd-mckissic-mckisjd01,J.D. McKissic,WAS,BAL,home,3.00,0,0,0,0,0,0,2,6,0,0,7,40,0,0,1,0
2020,4,RB,brian-hill-hillbr03,Brian Hill,ATL,GB,away,2.00,0,0,0,0,0,0,4,10,0,0,2,13,0,0,0,0
2020,4,RB,nyheim-hines-hinesny01,Nyheim Hines,IND,CHI,away,2.00,0,0,0,0,0,0,9,24,0,0,3,8,0,0,0,0
2020,4,RB,alec-ingold-ingolal01,Alec Ingold,LV,BUF,home,2.00,0,0,0,0,0,0,1,-1,0,0,2,29,0,0,0,0
2020,4,RB,ito-smith-smithit01,Ito Smith,ATL,GB,away,2.00,0,0,0,0,0,0,2,3,0,0,3,24,0,0,0,0
2020,4,RB,jordan-wilkins-wilkijo04,Jordan Wilkins,IND,CHI,away,2.00,0,0,0,0,0,0,9,15,0,0,1,16,0,0,0,0
2020,4,RB,kalen-ballage-ballaka02,Kalen Ballage,DEN,NYJ,away,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
2020,4,RB,giovani-bernard-bernagi01,Giovani Bernard,CIN,JAX,home,1.00,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
2020,4,RB,deejay-dallas-dallade01,DeeJay Dallas,SEA,MIA,away,1.00,0,0,0,0,0,0,2,8,0,0,2,15,0,0,0,0
2020,4,RB,jk-dobbins-dobbijk01,J.K. Dobbins,BAL,WAS,away,1.00,0,0,0,0,0,0,5,16,0,0,1,1,0,0,0,0
2020,4,RB,austin-ekeler-ekeleau01,Austin Ekeler,LAC,TB,away,1.00,0,0,0,0,0,0,2,12,0,0,1,2,0,0,0,0
2020,4,RB,dontrell-hilliard-hillido01,Dontrell Hilliard,CLE,DAL,away,1.00,0,0,0,0,0,0,5,19,0,0,1,2,0,0,0,0
2020,4,RB,justin-jackson-jacksju03,Justin Jackson,LAC,TB,away,1.00,0,0,0,0,0,0,6,9,0,0,2,12,0,0,0,0
2020,4,RB,kyle-juszczyk-juszcky01,Kyle Juszczyk,SF,PHI,home,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2020,4,RB,joshua-kelley-kellejo01,Joshua Kelley,LAC,TB,away,1.00,0,0,0,0,0,0,9,7,0,0,3,26,0,0,1,0
2020,4,RB,dion-lewis-lewisdi01,Dion Lewis,NYG,LA,away,1.00,0,0,0,0,0,0,1,10,0,0,2,8,0,0,0,0
2020,4,RB,lamical-perine-perinla01,Lamical Perine,NYJ,DEN,home,1.00,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0
2020,4,RB,jalen-richard-richaja09,Jalen Richard,LV,BUF,home,1.00,0,0,0,0,0,0,1,6,0,0,2,10,0,0,0,0
2020,4,RB,theo-riddick-riddith01,Theo Riddick,LV,BUF,home,1.00,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
2020,4,RB,jeffery-wilson-wilsoje05,Jeffery Wilson,SF,PHI,home,1.00,0,0,0,0,0,0,3,6,0,0,1,13,0,0,0,0
2020,4,RB,alex-armah-armahal01,Alex Armah,CAR,ARI,home,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2020,4,RB,peyton-barber-barbepe01,Peyton Barber,WAS,BAL,home,0.00,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
2020,4,RB,michael-burton-burtomi01,Michael Burton,NO,DET,away,0.00,0,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0
2020,4,RB,jason-cabinda-cabinja01,Jason Cabinda,DET,NO,home,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2020,4,RB,corey-clement-clemeco01,Corey Clement,PHI,SF,away,0.00,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
2020,4,RB,chandler-cox-coxch03,Chandler Cox,MIA,SEA,home,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2020,4,RB,aj-dillon-dilloaj01,AJ Dillon,GB,ATL,home,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
