year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2016,17,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,LA,away,14.00,5,5,3,3,0
2016,17,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,SF,away,13.00,2,1,4,4,0
2016,17,K,cairo-santos-santoca01,Cairo Santos,KC,SD,away,13.00,4,4,3,3,0
2016,17,K,nick-folk-folkni01,Nick Folk,NYJ,BUF,home,12.00,3,3,3,3,0
2016,17,K,randy-bullock-bullora01,Randy Bullock,CIN,BAL,home,9.00,3,3,2,2,0
2016,17,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,MIA,away,9.00,3,3,3,2,0
2016,17,K,josh-lambo-lambojo01,Josh Lambo,SD,KC,home,9.00,3,3,2,2,0
2016,17,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,DAL,home,9.00,3,3,3,2,0
2016,17,K,matt-bryant-bryanma01,Matt Bryant,ATL,NO,home,8.00,5,5,1,1,0
2016,17,K,kai-forbath-forbaka01,Kai Forbath,MIN,CHI,home,8.00,5,5,1,1,0
2016,17,K,wil-lutz-lutzwi01,Wil Lutz,NO,ATL,away,8.00,2,2,2,2,0
2016,17,K,jason-myers-myersja02,Jason Myers,JAX,IND,away,8.00,2,2,4,2,0
2016,17,K,matt-prater-pratema01,Matt Prater,DET,GB,home,8.00,3,3,2,1,1
2016,17,K,dan-bailey-baileda04,Dan Bailey,DAL,PHI,away,7.00,1,1,2,2,0
2016,17,K,mason-crosby-crosbma01,Mason Crosby,GB,DET,away,7.00,3,2,1,1,1
2016,17,K,robbie-gould-gouldro01,Robbie Gould,NYG,WAS,away,7.00,1,1,2,2,0
2016,17,K,graham-gano-ganogr01,Graham Gano,CAR,TB,away,6.00,1,1,4,1,1
2016,17,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,OAK,home,6.00,3,3,2,1,0
2016,17,K,cody-parkey-parkeco02,Cody Parkey,CLE,PIT,away,6.00,3,3,2,1,0
2016,17,K,ryan-succop-succory01,Ryan Succop,TEN,HOU,home,6.00,3,3,1,1,0
2016,17,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,JAX,home,6.00,3,3,2,1,0
2016,17,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,ARI,home,6.00,0,0,2,2,0
2016,17,K,roberto-aguayo-aguayro01,Roberto Aguayo,TB,CAR,home,5.00,2,2,3,1,0
2016,17,K,nick-novak-novakni01,Nick Novak,HOU,TEN,away,5.00,2,2,2,1,0
2016,17,K,connor-barth-barthco01,Connor Barth,CHI,MIN,away,4.00,1,1,1,1,0
2016,17,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,NYJ,away,4.00,1,1,1,1,0
2016,17,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,NYG,home,4.00,1,1,2,1,0
2016,17,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CIN,away,4.00,1,1,1,1,0
2016,17,K,chris-boswell-boswech01,Chris Boswell,PIT,CLE,home,3.00,3,3,0,0,0
2016,17,K,phil-dawson-dawsoph01,Phil Dawson,SF,SEA,home,3.00,3,3,0,0,0
2016,17,K,andrew-franks-frankan02,Andrew Franks,MIA,NE,home,2.00,2,2,0,0,0
2016,17,K,jon-ryan-ryanjo03,Jon Ryan,SEA,SF,away,0.00,0,0,0,0,0
