year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2013,6,DST,nfl,St. Louis Rams,STL,HOU,away,32.00,5.0,2,0,2,0,2,13,267,153,420
2013,6,DST,nfl,Kansas City Chiefs,KC,OAK,home,28.00,9.0,3,0,0,0,1,7,153,121,274
2013,6,DST,nfl,Pittsburgh Steelers,PIT,NYJ,away,17.00,3.0,2,0,0,0,0,6,184,83,267
2013,6,DST,nfl,Dallas Cowboys,DAL,WAS,home,17.00,3.0,1,0,1,0,1,16,217,216,433
2013,6,DST,nfl,Tennessee Titans,TEN,SEA,away,16.00,2.0,0,0,2,0,1,20,253,151,404
2013,6,DST,nfl,San Francisco 49ers,SF,ARI,home,15.00,1.0,2,1,2,0,0,20,294,109,403
2013,6,DST,nfl,Chicago Bears,CHI,NYG,home,14.00,1.0,3,0,0,0,1,21,232,123,355
2013,6,DST,nfl,Carolina Panthers,CAR,MIN,away,14.00,3.0,2,0,0,0,0,10,215,75,290
2013,6,DST,nfl,Seattle Seahawks,SEA,TEN,home,14.00,3.0,2,0,0,0,0,13,157,66,223
2013,6,DST,nfl,Jacksonville Jaguars,JAX,DEN,away,12.00,0.0,1,0,2,0,1,35,295,112,407
2013,6,DST,nfl,Baltimore Ravens,BAL,GB,home,11.00,3.0,1,0,1,0,0,19,298,140,438
2013,6,DST,nfl,Green Bay Packers,GB,BAL,away,11.00,5.0,0,0,1,0,0,17,313,47,360
2013,6,DST,nfl,San Diego Chargers,SD,IND,home,10.00,1.0,1,0,0,0,0,9,193,74,267
2013,6,DST,nfl,Detroit Lions,DET,CLE,away,10.00,2.0,2,0,0,0,0,17,269,126,395
2013,6,DST,nfl,Denver Broncos,DEN,JAX,home,10.00,2.0,2,0,0,0,0,19,291,71,362
2013,6,DST,nfl,New York Jets,NYJ,PIT,home,8.00,4.0,0,0,0,0,0,19,255,73,328
2013,6,DST,nfl,Cincinnati Bengals,CIN,BUF,away,8.00,5.0,0,0,1,0,0,24,192,130,322
2013,6,DST,nfl,Philadelphia Eagles,PHI,TB,away,8.00,2.0,1,0,0,0,0,20,257,94,351
2013,6,DST,nfl,New Orleans Saints,NO,NE,away,7.00,5.0,1,0,0,0,0,30,235,141,376
2013,6,DST,nfl,Oakland Raiders,OAK,KC,away,6.00,3.0,0,0,1,0,0,24,105,111,216
2013,6,DST,nfl,Arizona Cardinals,ARI,SF,away,6.00,2.0,1,0,1,0,0,32,238,149,387
2013,6,DST,nfl,Indianapolis Colts,IND,SD,away,6.00,2.0,0,0,0,0,0,19,227,147,374
2013,6,DST,nfl,New England Patriots,NE,NO,home,6.00,1.0,1,0,1,0,0,27,230,131,361
2013,6,DST,nfl,Buffalo Bills,BUF,CIN,home,6.00,3.0,1,0,0,0,0,27,318,165,483
2013,6,DST,nfl,Washington Redskins,WAS,DAL,away,3.00,1.0,1,0,0,0,0,31,165,48,213
2013,6,DST,nfl,Cleveland Browns,CLE,DET,home,3.00,1.0,1,0,0,0,0,31,248,118,366
2013,6,DST,nfl,Tampa Bay Buccaneers,TB,PHI,home,3.00,1.0,0,0,1,0,0,31,287,138,425
2013,6,DST,nfl,Minnesota Vikings,MIN,CAR,home,1.00,1.0,0,0,0,0,0,35,236,131,367
2013,6,DST,nfl,New York Giants,NYG,CHI,away,1.00,0.0,0,0,0,0,0,27,262,110,372
2013,6,DST,nfl,Houston Texans,HOU,STL,home,0.00,0.0,0,0,0,0,0,38,117,99,216
