year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2013,16,QB,peyton-manning-mannipe01,Peyton Manning,DEN,HOU,away,40.00,51,32,400,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,16,QB,andy-dalton-daltoan02,Andy Dalton,CIN,MIN,home,39.00,38,27,363,4,0,0,1,10,0,0,0,0,0,0,0,0
2013,16,QB,geno-smith-smithge04,Geno Smith,NYJ,CLE,home,30.00,36,20,214,2,0,0,10,48,1,0,0,0,0,0,0,0
2013,16,QB,colin-kaepernick-kaepeco01,Colin Kaepernick,SF,ATL,home,24.00,21,13,197,1,0,0,6,51,1,0,0,0,0,0,0,0
2013,16,QB,ben-roethlisberger-roethbe01,Ben Roethlisberger,PIT,GB,away,23.00,28,16,167,2,1,0,1,13,1,0,0,0,0,0,0,0
2013,16,QB,nick-foles-folesni01,Nick Foles,PHI,CHI,home,22.00,25,21,230,2,0,0,2,17,0,0,0,0,0,0,0,0
2013,16,QB,matt-ryan-ryanma01,Matt Ryan,ATL,SF,away,21.00,48,37,348,2,2,0,0,0,0,0,0,0,0,0,0,0
2013,16,QB,chad-henne-hennech01,Chad Henne,JAX,TEN,home,19.00,34,24,237,2,1,0,1,1,0,0,0,0,0,0,0,0
2013,16,QB,tony-romo-romoto01,Tony Romo,DAL,WAS,away,19.00,27,17,226,2,1,0,1,-1,0,0,0,0,0,0,0,0
2013,16,QB,jay-cutler-cutleja01,Jay Cutler,CHI,PHI,away,15.00,35,20,222,1,1,1,2,15,0,0,0,0,0,0,0,0
2013,16,QB,andrew-luck-luckan01,Andrew Luck,IND,KC,away,15.00,37,26,241,1,0,0,6,5,0,0,0,0,0,0,0,0
2013,16,QB,eli-manning-manniel01,Eli Manning,NYG,DET,away,14.00,42,23,256,1,1,0,2,-2,0,0,0,0,0,0,0,0
2013,16,QB,drew-brees-breesdr01,Drew Brees,NO,CAR,away,13.00,44,30,281,1,2,0,1,9,0,0,0,0,0,0,0,0
2013,16,QB,tom-brady-bradyto01,Tom Brady,NE,BAL,away,12.00,26,14,172,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,16,QB,kirk-cousins-cousiki01,Kirk Cousins,WAS,DAL,home,12.00,36,21,197,1,1,0,2,10,0,0,0,0,0,0,0,0
2013,16,QB,joe-flacco-flaccjo01,Joe Flacco,BAL,NE,home,12.00,38,22,260,0,2,0,2,0,1,0,0,0,0,0,0,0
2013,16,QB,matt-flynn-flynnma01,Matt Flynn,GB,PIT,home,12.00,39,21,232,1,1,0,2,8,0,0,0,0,0,0,1,0
2013,16,QB,ryan-fitzpatrick-fitzpry01,Ryan Fitzpatrick,TEN,JAX,away,11.00,26,17,181,1,1,0,3,1,0,0,0,0,0,0,0,0
2013,16,QB,cam-newton-newtoca02,Cam Newton,CAR,NO,home,11.00,22,13,181,1,1,0,4,6,0,0,0,0,0,0,0,0
2013,16,QB,philip-rivers-riverph01,Philip Rivers,SD,OAK,home,11.00,29,19,201,1,1,0,4,-3,0,0,0,0,0,0,1,0
2013,16,QB,russell-wilson-wilsoru01,Russell Wilson,SEA,ARI,home,11.00,27,11,108,1,1,0,2,32,0,0,0,0,0,0,0,0
