year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2019,16,TE,mark-andrews-andrema01,Mark Andrews,BAL,CLE,away,21.00,0,0,0,0,0,0,0,0,0,0,6,93,2,0,0,0
2019,16,TE,jared-cook-cookja02,Jared Cook,NO,TEN,away,20.00,0,0,0,0,0,0,0,0,0,0,3,84,2,0,0,0
2019,16,TE,mike-gesicki-gesicmi01,Mike Gesicki,MIA,CIN,home,20.00,0,0,0,0,0,0,0,0,0,0,6,82,2,0,0,0
2019,16,TE,dallas-goedert-goededa01,Dallas Goedert,PHI,DAL,home,15.00,0,0,0,0,0,0,0,0,0,0,9,91,1,0,0,0
2019,16,TE,kaden-smith-smithka01,Kaden Smith,NYG,WAS,away,15.00,0,0,0,0,0,0,0,0,0,0,6,35,2,0,0,0
2019,16,TE,tyler-eifert-eiferty01,Tyler Eifert,CIN,MIA,away,13.00,0,0,0,0,0,0,0,0,0,0,4,57,1,1,0,0
2019,16,TE,travis-kelce-kelcetr01,Travis Kelce,KC,CHI,away,13.00,0,0,0,0,0,0,0,0,0,0,8,74,1,0,0,0
2019,16,TE,george-kittle-kittlge01,George Kittle,SF,LA,home,13.00,0,0,0,0,0,0,0,0,0,0,5,79,1,0,0,0
2019,16,TE,jonnu-smith-smithjo13,Jonnu Smith,TEN,NO,home,12.00,0,0,0,0,0,0,0,0,0,0,3,63,1,0,0,0
2019,16,TE,tyler-higbee-higbety01,Tyler Higbee,LA,SF,away,10.00,0,0,0,0,0,0,0,0,0,0,9,104,0,0,0,0
2019,16,TE,cj-uzomah-uzomacj01,C.J. Uzomah,CIN,MIA,away,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
2019,16,TE,hale-hentges-hentgha01,Hale Hentges,NYG,WAS,away,8.00,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0
2019,16,TE,austin-hooper-hoopeau01,Austin Hooper,ATL,JAX,home,8.00,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0
2019,16,TE,demetrius-harris-harride04,Demetrius Harris,CLE,BAL,home,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2019,16,TE,jacob-hollister-hollija01,Jacob Hollister,ARI,SEA,away,6.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0
2019,16,TE,matt-lacosse-lacosma01,Matt LaCosse,NE,BUF,home,6.00,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
2019,16,TE,seth-devalve-devalse01,Seth Devalve,JAX,ATL,away,4.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
2019,16,TE,hunter-henry-henryhu01,Hunter Henry,LAC,OAK,home,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
2019,16,TE,oj-howard-howaroj01,O.J. Howard,TB,HOU,home,4.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
2019,16,TE,dawson-knox-knoxda02,Dawson Knox,BUF,NE,away,3.00,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
2019,16,TE,codey-mcelroy-mcelrco01,Codey McElroy,TB,HOU,home,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
2019,16,TE,greg-olsen-olsengr01,Greg Olsen,CAR,IND,away,3.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
2019,16,TE,darren-waller-walleda01,Darren Waller,OAK,LAC,away,3.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
2019,16,TE,trevon-wesco-wescotr01,Trevon Wesco,NYJ,PIT,home,3.00,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
2019,16,TE,maxx-williams-willima22,Maxx Williams,ARI,SEA,away,3.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
2019,16,TE,mo-aliecox-aliecmo01,Mo Alie-Cox,IND,CAR,home,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
2019,16,TE,dan-arnold-arnolda03,Dan Arnold,ARI,SEA,away,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
2019,16,TE,nick-boyle-boyleni01,Nick Boyle,BAL,CLE,away,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
2019,16,TE,ross-dwelley-dwellro01,Ross Dwelley,SF,LA,home,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
2019,16,TE,zach-ertz-ertzza01,Zach Ertz,PHI,DAL,home,2.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
2019,16,TE,darren-fells-fellsda02,Darren Fells,HOU,TB,away,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
2019,16,TE,jesper-horsted-horstje01,Jesper Horsted,CHI,KC,home,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
2019,16,TE,ricky-sealsjones-sealsri02,Ricky Seals-Jones,CLE,BAL,home,2.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
2019,16,TE,blake-bell-bellbl01,Blake Bell,KC,CHI,away,1.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
2019,16,TE,cameron-brate-brateca01,Cameron Brate,TB,HOU,home,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
2019,16,TE,derek-carrier-carride01,Derek Carrier,OAK,LAC,away,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
2019,16,TE,charles-clay-claych01,Charles Clay,ARI,SEA,away,1.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
2019,16,TE,jack-doyle-doyleja01,Jack Doyle,IND,CAR,home,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
2019,16,TE,noah-fant-fantno01,Noah Fant,DEN,DET,home,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
