year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2014,13,K,connor-barth-barthco01,Connor Barth,DEN,KC,away,17.00,2,2,5,5,0
2014,13,K,matt-bryant-bryanma01,Matt Bryant,ATL,ARI,home,17.00,2,2,5,5,0
2014,13,K,cody-parkey-parkeco02,Cody Parkey,PHI,DAL,away,15.00,3,3,4,4,0
2014,13,K,justin-tucker-tuckeju01,Justin Tucker,BAL,SD,home,15.00,3,3,4,4,0
2014,13,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,CLE,home,14.00,2,2,5,4,0
2014,13,K,mason-crosby-crosbma01,Mason Crosby,GB,NE,home,14.00,2,2,5,4,0
2014,13,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,SF,away,13.00,1,1,4,4,0
2014,13,K,nick-novak-novakni01,Nick Novak,SD,BAL,away,12.00,4,4,2,2,1
2014,13,K,matt-prater-pratema01,Matt Prater,DET,CHI,home,10.00,4,4,2,2,0
2014,13,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,NYJ,away,10.00,1,1,4,3,0
2014,13,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,NO,home,10.00,1,1,4,3,0
2014,13,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,OAK,home,10.00,7,7,1,1,0
2014,13,K,randy-bullock-bullora01,Randy Bullock,HOU,TEN,home,9.00,6,6,2,1,0
2014,13,K,kai-forbath-forbaka01,Kai Forbath,WAS,IND,away,9.00,3,3,2,2,0
2014,13,K,nick-folk-folkni01,Nick Folk,NYJ,MIA,home,7.00,1,1,4,2,0
2014,13,K,graham-gano-ganogr01,Graham Gano,CAR,MIN,away,7.00,1,1,2,2,0
2014,13,K,patrick-murray-murrapa02,Patrick Murray,TB,CIN,home,7.00,1,1,2,2,0
2014,13,K,josh-scobee-scobejo02,Josh Scobee,JAX,NYG,home,7.00,1,1,2,2,0
2014,13,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,WAS,home,7.00,7,7,0,0,0
2014,13,K,blair-walsh-walshbl01,Blair Walsh,MIN,CAR,home,7.00,4,4,1,1,0
2014,13,K,josh-brown-brownjo05,Josh Brown,NYG,JAX,away,6.00,3,3,2,1,0
2014,13,K,robbie-gould-gouldro01,Robbie Gould,CHI,DET,away,5.00,2,2,1,1,0
2014,13,K,shayne-graham-grahash01,Shayne Graham,NO,PIT,away,5.00,5,5,0,0,0
2014,13,K,dan-bailey-baileda04,Dan Bailey,DAL,PHI,home,4.00,1,1,1,1,0
2014,13,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,ATL,away,4.00,1,1,1,1,0
2014,13,K,billy-cundiff-cundibi01,Billy Cundiff,CLE,BUF,away,4.00,1,1,2,1,0
2014,13,K,cairo-santos-santoca01,Cairo Santos,KC,DEN,home,4.00,1,1,1,1,0
2014,13,K,phil-dawson-dawsoph01,Phil Dawson,SF,SEA,home,3.00,0,0,1,1,0
2014,13,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,GB,away,3.00,3,3,1,0,0
2014,13,K,ryan-succop-succory01,Ryan Succop,TEN,HOU,away,3.00,3,3,0,0,0
2014,13,K,mike-nugent-nugenmi01,Mike Nugent,CIN,TB,away,2.00,2,2,0,0,0
