year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,16,K,blair-walsh-walshbl01,Blair Walsh,MIN,NYG,home,23.00,5,4,5,5,2
2015,16,K,robbie-gould-gouldro01,Robbie Gould,CHI,TB,away,16.00,2,2,4,4,1
2015,16,K,matt-prater-pratema01,Matt Prater,DET,SF,home,14.00,2,2,4,4,0
2015,16,K,shayne-graham-grahash01,Shayne Graham,CAR,ATL,away,10.00,2,2,3,2,1
2015,16,K,nick-novak-novakni01,Nick Novak,HOU,TEN,away,10.00,4,4,2,2,0
2015,16,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PIT,home,10.00,2,2,2,2,1
2015,16,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,SD,home,9.00,1,1,2,2,1
2015,16,K,randy-bullock-bullora01,Randy Bullock,NYJ,NE,home,8.00,2,2,2,2,0
2015,16,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,GB,home,8.00,5,5,1,1,0
2015,16,K,kai-forbath-forbaka01,Kai Forbath,NO,JAX,home,8.00,5,5,3,1,0
2015,16,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,NYJ,away,8.00,2,2,2,2,0
2015,16,K,josh-lambo-lambojo01,Josh Lambo,SD,OAK,away,8.00,2,2,3,2,0
2015,16,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,CIN,home,8.00,2,2,3,2,0
2015,16,K,travis-coons-coonstr01,Travis Coons,CLE,KC,away,7.00,1,1,3,2,0
2015,16,K,graham-gano-ganogr01,Graham Gano,CAR,ATL,away,7.00,1,1,2,2,0
2015,16,K,mike-nugent-nugenmi01,Mike Nugent,CIN,DEN,away,7.00,2,2,2,1,1
2015,16,K,dan-bailey-baileda04,Dan Bailey,DAL,BUF,away,6.00,0,0,3,2,0
2015,16,K,andrew-franks-frankan02,Andrew Franks,MIA,IND,home,6.00,0,0,2,2,0
2015,16,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,PHI,away,6.00,4,3,1,1,0
2015,16,K,caleb-sturgis-sturgca01,Caleb Sturgis,WAS,PHI,away,6.00,3,3,1,1,0
2015,16,K,chris-boswell-boswech01,Chris Boswell,PIT,BAL,away,5.00,2,2,1,1,0
2015,16,K,josh-brown-brownjo05,Josh Brown,NYG,MIN,away,5.00,2,2,1,1,0
2015,16,K,phil-dawson-dawsoph01,Phil Dawson,SF,DET,away,5.00,2,2,2,1,0
2015,16,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,STL,home,5.00,2,2,1,1,0
2015,16,K,cairo-santos-santoca01,Cairo Santos,KC,CLE,home,5.00,2,2,1,1,0
2015,16,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,SEA,away,5.00,3,2,1,1,0
2015,16,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,DAL,home,4.00,2,1,1,1,0
2015,16,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,MIA,away,4.00,2,1,1,1,0
2015,16,K,connor-barth-barthco01,Connor Barth,TB,CHI,home,3.00,3,3,1,0,0
2015,16,K,jason-myers-myersja02,Jason Myers,JAX,NO,away,1.00,1,1,0,0,0
