year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2019,10,K,harrison-butker-butkeha01,Harrison Butker,KC,TEN,away,14.00,3,2,5,4,0
2019,10,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,NO,away,14.00,2,2,4,4,0
2019,10,K,sam-ficken-fickesa01,Sam Ficken,NYG,NYJ,away,12.00,4,4,3,2,1
2019,10,K,matt-gay-gayma02,Matt Gay,TB,ARI,home,12.00,3,3,3,3,0
2019,10,K,zane-gonzalez-gonzaza01,Zane Gonzalez,ARI,TB,away,11.00,3,3,2,2,1
2019,10,K,chase-mclaughlin-mclauch02,Chase McLaughlin,SEA,SF,away,10.00,1,1,4,3,0
2019,10,K,jason-sanders-sandeja03,Jason Sanders,MIA,IND,away,10.00,1,1,3,3,0
2019,10,K,wil-lutz-lutzwi01,Wil Lutz,NO,ATL,home,9.00,0,0,3,3,0
2019,10,K,jason-myers-myersja02,Jason Myers,SEA,SF,away,9.00,3,3,2,2,0
2019,10,K,matt-prater-pratema01,Matt Prater,DET,CHI,away,9.00,1,1,2,2,1
2019,10,K,dan-bailey-baileda04,Dan Bailey,MIN,DAL,away,8.00,2,2,2,2,0
2019,10,K,daniel-carlson-carlsda01,Daniel Carlson,OAK,LAC,home,8.00,3,2,3,2,0
2019,10,K,randy-bullock-bullora01,Randy Bullock,CIN,BAL,home,7.00,1,1,2,2,0
2019,10,K,austin-seibert-seibeau01,Austin Seibert,CLE,BUF,home,7.00,2,1,2,2,0
2019,10,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CIN,away,7.00,7,7,0,0,0
2019,10,K,michael-badgley-badglmi01,Michael Badgley,LAC,OAK,away,6.00,3,3,1,1,0
2019,10,K,mason-crosby-crosbma01,Mason Crosby,GB,CAR,home,6.00,3,3,1,1,0
2019,10,K,brett-maher-maherbr02,Brett Maher,DAL,MIN,home,6.00,3,3,2,1,0
2019,10,K,joey-slye-slyejo01,Joey Slye,CAR,GB,away,6.00,1,1,1,1,1
2019,10,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,MIA,home,6.00,1,0,2,2,0
2019,10,K,chris-boswell-boswech01,Chris Boswell,PIT,LA,home,5.00,2,2,1,1,0
2019,10,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,PIT,away,4.00,1,1,2,1,0
2019,10,K,ryan-succop-succory01,Ryan Succop,TEN,KC,home,3.00,4,3,0,0,0
2019,10,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,CLE,away,2.00,2,2,2,0,0
2019,10,K,eddy-pineiro-pineied01,Eddy Pineiro,CHI,DET,home,2.00,3,2,0,0,0
2019,10,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,NYJ,away,1.00,2,1,0,0,0
