year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,10,K,cairo-santos-santoca01,Cairo Santos,KC,DEN,away,19.00,2,2,6,5,1
2015,10,K,dustin-hopkins-hopkidu01,Dustin Hopkins,NO,WAS,away,17.00,5,5,4,4,0
2015,10,K,josh-brown-brownjo05,Josh Brown,NYG,NE,home,16.00,2,2,4,4,1
2015,10,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,SEA,away,13.00,4,4,3,3,0
2015,10,K,robbie-gould-gouldro01,Robbie Gould,CHI,STL,away,13.00,4,4,3,3,0
2015,10,K,jason-myers-myersja02,Jason Myers,JAX,BAL,away,12.00,1,1,4,3,1
2015,10,K,blair-walsh-walshbl01,Blair Walsh,MIN,OAK,away,12.00,3,3,5,3,0
2015,10,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,NYG,away,11.00,3,3,2,2,1
2015,10,K,chris-boswell-boswech01,Chris Boswell,PIT,CLE,home,10.00,2,1,3,3,0
2015,10,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,NYJ,away,10.00,2,1,3,3,0
2015,10,K,graham-gano-ganogr01,Graham Gano,CAR,TEN,away,9.00,3,3,2,2,0
2015,10,K,dan-bailey-baileda04,Dan Bailey,DAL,TB,away,8.00,0,0,3,2,1
2015,10,K,andrew-franks-frankan02,Andrew Franks,MIA,PHI,away,8.00,2,2,2,2,0
2015,10,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,ARI,home,8.00,2,2,2,2,0
2015,10,K,matt-prater-pratema01,Matt Prater,DET,GB,away,8.00,2,0,2,2,1
2015,10,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,CHI,home,7.00,1,1,2,2,0
2015,10,K,connor-barth-barthco01,Connor Barth,TB,DAL,home,6.00,1,1,2,1,1
2015,10,K,mike-nugent-nugenmi01,Mike Nugent,CIN,HOU,home,6.00,0,0,2,2,0
2015,10,K,randy-bullock-bullora01,Randy Bullock,NYJ,BUF,home,5.00,2,2,1,1,0
2015,10,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,PHI,away,5.00,2,2,2,1,0
2015,10,K,mason-crosby-crosbma01,Mason Crosby,GB,DET,home,4.00,1,1,2,1,0
2015,10,K,nick-novak-novakni01,Nick Novak,HOU,CIN,away,4.00,1,1,1,1,0
2015,10,K,ryan-succop-succory01,Ryan Succop,TEN,CAR,home,4.00,1,1,1,1,0
2015,10,K,travis-coons-coonstr01,Travis Coons,CLE,PIT,away,3.00,1,0,1,1,0
2015,10,K,kai-forbath-forbaka01,Kai Forbath,NO,WAS,away,2.00,2,2,0,0,0
2015,10,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,MIN,home,2.00,2,2,0,0,0
2015,10,K,justin-tucker-tuckeju01,Justin Tucker,BAL,JAX,home,2.00,2,2,1,0,0
2015,10,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,KC,home,1.00,1,1,0,0,0
