year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2012,3,K,ryan-succop-succory01,Ryan Succop,KC,NO,away,19.00,1,1,6,6,0
2012,3,K,lawrence-tynes-tynesla01,Lawrence Tynes,NYG,CAR,away,18.00,3,3,5,5,0
2012,3,K,jason-hanson-hansoja01,Jason Hanson,DET,TEN,away,17.00,3,3,4,4,1
2012,3,K,rob-bironas-bironro01,Rob Bironas,TEN,DET,home,14.00,5,5,5,3,0
2012,3,K,robbie-gould-gouldro01,Robbie Gould,CHI,STL,home,13.00,2,2,3,3,1
2012,3,K,matt-prater-pratema01,Matt Prater,DEN,HOU,home,13.00,2,2,3,3,1
2012,3,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,BAL,away,12.00,3,3,3,3,0
2012,3,K,nick-folk-folkni01,Nick Folk,NYJ,MIA,away,11.00,2,2,3,3,0
2012,3,K,dan-bailey-baileda04,Dan Bailey,DAL,TB,home,10.00,1,1,3,3,0
2012,3,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,PIT,home,10.00,4,4,2,2,0
2012,3,K,josh-scobee-scobejo02,Josh Scobee,JAX,IND,away,10.00,1,1,3,3,0
2012,3,K,jay-feely-feelyja01,Jay Feely,ARI,PHI,home,9.00,3,3,2,2,0
2012,3,K,dan-carpenter-carpeda01,Dan Carpenter,MIA,NYJ,home,8.00,2,2,4,2,0
2012,3,K,mike-nugent-nugenmi01,Mike Nugent,CIN,WAS,away,8.00,5,5,1,1,0
2012,3,K,blair-walsh-walshbl01,Blair Walsh,MIN,SF,home,8.00,3,3,1,1,1
2012,3,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,CHI,away,8.00,0,0,2,2,1
2012,3,K,david-akers-akersda01,David Akers,SF,MIN,away,7.00,1,1,3,2,0
2012,3,K,billy-cundiff-cundibi01,Billy Cundiff,CIN,WAS,away,7.00,4,4,1,1,0
2012,3,K,shayne-graham-grahash01,Shayne Graham,HOU,DEN,away,7.00,4,4,1,1,0
2012,3,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,OAK,away,7.00,4,4,1,1,0
2012,3,K,justin-tucker-tuckeju01,Justin Tucker,BAL,NE,home,7.00,4,4,1,1,0
2012,3,K,mason-crosby-crosbma01,Mason Crosby,GB,SEA,away,6.00,0,0,2,2,0
2012,3,K,garrett-hartley-hartlga01,Garrett Hartley,NO,KC,home,6.00,3,3,2,1,0
2012,3,K,alex-henery-heneral01,Alex Henery,PHI,ARI,away,6.00,0,0,2,2,0
2012,3,K,rian-lindell-linderi01,Rian Lindell,BUF,CLE,away,6.00,3,3,1,1,0
2012,3,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,JAX,home,5.00,2,2,2,1,0
2012,3,K,connor-barth-barthco01,Connor Barth,TB,DAL,away,4.00,1,1,1,1,0
2012,3,K,matt-bryant-bryanma01,Matt Bryant,ATL,SD,away,3.00,3,3,0,0,0
2012,3,K,nate-kaeding-kaedina01,Nate Kaeding,ATL,SD,away,3.00,0,0,1,1,0
2012,3,K,phil-dawson-dawsoph01,Phil Dawson,CLE,BUF,home,2.00,2,2,0,0,0
2012,3,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,GB,home,2.00,2,2,0,0,0
2012,3,K,justin-medlock-medloju01,Justin Medlock,CAR,NYG,home,1.00,1,1,0,0,0
