year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2012,7,K,nick-folk-folkni01,Nick Folk,NYJ,NE,away,16.00,2,2,4,4,1
2012,7,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,JAX,home,14.00,2,2,5,4,0
2012,7,K,dan-bailey-baileda04,Dan Bailey,DAL,CAR,away,13.00,1,1,4,4,0
2012,7,K,josh-scobee-scobejo02,Josh Scobee,JAX,OAK,away,13.00,2,2,3,3,1
2012,7,K,mason-crosby-crosbma01,Mason Crosby,GB,STL,away,12.00,3,3,4,3,0
2012,7,K,kai-forbath-forbaka01,Kai Forbath,WAS,NYG,away,11.00,2,2,3,3,0
2012,7,K,shayne-graham-grahash01,Shayne Graham,HOU,BAL,home,11.00,5,5,2,2,0
2012,7,K,justin-tucker-tuckeju01,Justin Tucker,BAL,HOU,away,11.00,1,1,2,2,2
2012,7,K,rian-lindell-linderi01,Rian Lindell,BUF,TEN,home,10.00,4,4,2,2,0
2012,7,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,CIN,away,10.00,1,1,3,3,0
2012,7,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,GB,home,10.00,2,2,2,2,1
2012,7,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,NYJ,home,9.00,3,3,2,2,0
2012,7,K,lawrence-tynes-tynesla01,Lawrence Tynes,NYG,WAS,home,9.00,3,3,2,2,0
2012,7,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,SF,away,8.00,0,0,3,2,1
2012,7,K,david-akers-akersda01,David Akers,SF,SEA,home,7.00,1,1,2,2,0
2012,7,K,robbie-gould-gouldro01,Robbie Gould,CHI,DET,home,7.00,1,1,3,2,0
2012,7,K,rob-bironas-bironro01,Rob Bironas,TEN,BUF,away,5.00,5,5,0,0,0
2012,7,K,garrett-hartley-hartlga01,Garrett Hartley,NO,TB,away,5.00,5,5,0,0,0
2012,7,K,mike-nugent-nugenmi01,Mike Nugent,CIN,PIT,home,5.00,2,2,1,1,0
2012,7,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,CLE,home,5.00,2,2,1,1,0
2012,7,K,connor-barth-barthco01,Connor Barth,TB,NO,home,4.00,4,4,1,0,0
2012,7,K,blair-walsh-walshbl01,Blair Walsh,MIN,ARI,home,3.00,3,3,0,0,0
2012,7,K,jay-feely-feelyja01,Jay Feely,ARI,MIN,away,2.00,2,2,1,0,0
2012,7,K,justin-medlock-medloju01,Justin Medlock,CAR,DAL,home,2.00,2,2,0,0,0
2012,7,K,phil-dawson-dawsoph01,Phil Dawson,CLE,IND,away,1.00,1,1,0,0,0
2012,7,K,jason-hanson-hansoja01,Jason Hanson,DET,CHI,away,1.00,1,1,0,0,0
