year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2017,1,WR,stefon-diggs-diggsst01,Stefon Diggs,MIN,NO,home,21.00,0,0,0,0,0,0,1,-6,0,0,7,93,2,0,0,0
2017,1,WR,tyreek-hill-hillty02,Tyreek Hill,KC,NE,away,19.00,0,0,0,0,0,0,2,5,0,0,7,133,1,0,0,0
2017,1,WR,antonio-brown-brownan05,Antonio Brown,PIT,CLE,away,18.00,0,0,0,0,0,0,0,0,0,0,11,182,0,0,0,0
2017,1,WR,kenny-golladay-gollake01,Kenny Golladay,DET,ARI,home,18.00,0,0,0,0,0,0,0,0,0,0,4,69,2,0,0,0
2017,1,WR,adam-thielen-thielad01,Adam Thielen,MIN,NO,home,15.00,0,0,0,0,0,0,0,0,0,0,9,157,0,0,0,0
2017,1,WR,nelson-agholor-agholne01,Nelson Agholor,PHI,WAS,away,14.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
2017,1,WR,bennie-fowler-fowlebe01,Bennie Fowler,DEN,LAC,home,14.00,0,0,0,0,0,0,0,0,0,0,3,21,2,0,0,0
2017,1,WR,ty-montgomery-montgty02,Ty Montgomery,GB,SEA,home,14.00,0,0,0,0,0,0,19,54,1,0,4,39,0,0,0,0
2017,1,WR,cooper-kupp-kuppco01,Cooper Kupp,LA,IND,home,13.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
2017,1,WR,jordy-nelson-nelsojo01,Jordy Nelson,GB,SEA,home,13.00,0,0,0,0,0,0,0,0,0,0,7,79,1,0,0,0
2017,1,WR,amari-cooper-coopeam01,Amari Cooper,OAK,TEN,away,12.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
2017,1,WR,corey-coleman-colemco02,Corey Coleman,CLE,PIT,home,11.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
2017,1,WR,deandre-hopkins-hopkide01,DeAndre Hopkins,HOU,JAX,home,11.00,0,0,0,0,0,0,0,0,0,0,7,55,1,0,0,0
2017,1,WR,jeremy-maclin-maclije01,Jeremy Maclin,BAL,CIN,away,11.00,0,0,0,0,0,0,0,0,0,0,2,56,1,0,0,0
2017,1,WR,russell-shepard-sheparu01,Russell Shepard,CAR,SF,away,11.00,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,0
2017,1,WR,danny-amendola-amendda01,Danny Amendola,NE,KC,home,10.00,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0
2017,1,WR,travis-benjamin-benjatr01,Travis Benjamin,LAC,DEN,away,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
2017,1,WR,jj-nelson-nelsojj01,J.J. Nelson,ARI,DET,away,10.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
2017,1,WR,golden-tate-tatego02,Golden Tate,DET,ARI,home,10.00,0,0,0,0,0,0,2,7,0,0,10,107,0,0,0,0
2017,1,WR,keenan-allen-allenke03,Keenan Allen,LAC,DEN,away,9.00,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0
2017,1,WR,marvin-jones-jonesma08,Marvin Jones,DET,ARI,home,9.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
2017,1,WR,randall-cobb-cobbra01,Randall Cobb,GB,SEA,home,8.00,0,0,0,0,0,0,0,0,0,0,9,85,0,0,0,0
2017,1,WR,brandin-cooks-cooksbr01,Brandin Cooks,NE,KC,home,8.00,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0
2017,1,WR,michael-crabtree-crabtmi01,Michael Crabtree,OAK,TEN,away,8.00,0,0,0,0,0,0,0,0,0,0,6,83,0,0,0,0
2017,1,WR,pierre-garcon-garcopi01,Pierre Garcon,SF,CAR,home,8.00,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0
2017,1,WR,larry-fitzgerald-fitzgla01,Larry Fitzgerald,ARI,DET,away,7.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
2017,1,WR,aj-green-greenaj02,A.J. Green,CIN,BAL,home,7.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0
2017,1,WR,rishard-matthews-matthri01,Rishard Matthews,TEN,OAK,home,7.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0
2017,1,WR,seth-roberts-roberse01,Seth Roberts,OAK,TEN,away,7.00,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0
2017,1,WR,doug-baldwin-baldwdo02,Doug Baldwin,SEA,GB,away,6.00,0,0,0,0,0,0,1,-3,0,0,4,63,0,0,0,0
2017,1,WR,corey-davis-davisco05,Corey Davis,TEN,OAK,home,6.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
2017,1,WR,ryan-grant-grantry02,Ryan Grant,WAS,PHI,home,6.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
2017,1,WR,andre-holmes-holmean02,Andre Holmes,BUF,NYJ,home,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2017,1,WR,julio-jones-jonesju05,Julio Jones,ATL,CHI,away,6.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
2017,1,WR,jordan-matthews-matthjo02,Jordan Matthews,NYJ,BUF,away,6.00,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0
2017,1,WR,terrelle-pryor-pryorte01,Terrelle Pryor,WAS,PHI,home,6.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0
2017,1,WR,demaryius-thomas-thomade05,Demaryius Thomas,DEN,LAC,home,6.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
2017,1,WR,terrance-williams-willite05,Terrance Williams,DAL,NYG,home,6.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0
2017,1,WR,ted-ginn-ginnte01,Ted Ginn Jr.,NO,MIN,away,5.00,0,0,0,0,0,0,1,5,0,0,4,53,0,0,0,0
2017,1,WR,alshon-jeffery-jeffeal01,Alshon Jeffery,PHI,WAS,away,5.00,0,0,0,0,0,0,0,0,0,0,3,38,0,1,0,0
2017,1,WR,jermaine-kearse-kearsje02,Jermaine Kearse,NYJ,BUF,away,5.00,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0
2017,1,WR,roger-lewis-lewisro08,Roger Lewis,NYG,DAL,away,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
2017,1,WR,tommylee-lewis-lewisto02,Tommylee Lewis,NO,MIN,away,5.00,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0
2017,1,WR,donte-moncrief-moncrdo01,Donte Moncrief,IND,LA,away,5.00,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
2017,1,WR,paul-richardson-richapa02,Paul Richardson,SEA,GB,away,5.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
2017,1,WR,sammy-watkins-watkisa01,Sammy Watkins,LA,IND,home,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
2017,1,WR,tyrell-williams-willity04,Tyrell Williams,LAC,DEN,away,5.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
2017,1,WR,robert-woods-woodsro06,Robert Woods,LA,IND,home,5.00,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
2017,1,WR,davante-adams-adamsda04,Davante Adams,GB,SEA,home,4.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
2017,1,WR,john-brown-brownjo10,John Brown,ARI,DET,away,4.00,0,0,0,0,0,0,1,10,0,0,4,32,0,0,0,0
2017,1,WR,dez-bryant-bryande02,Dez Bryant,DAL,NYG,home,4.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
2017,1,WR,chris-conley-conlech01,Chris Conley,KC,NE,away,4.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
2017,1,WR,ty-hilton-hiltoty01,T.Y. Hilton,IND,LA,away,4.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,1,0
2017,1,WR,allen-hurns-hurnsal01,Allen Hurns,JAX,HOU,away,4.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
2017,1,WR,mohamed-sanu-sanumo01,Mohamed Sanu,ATL,CHI,away,4.00,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,0
2017,1,WR,sterling-shepard-shepast01,Sterling Shepard,NYG,DAL,away,4.00,0,0,0,0,0,0,1,6,0,0,7,44,0,0,0,0
2017,1,WR,michael-thomas-thomami05,Michael Thomas,NO,MIN,away,4.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
2017,1,WR,cole-beasley-beaslco01,Cole Beasley,DAL,NYG,home,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
2017,1,WR,brice-butler-butlebr02,Brice Butler,DAL,NYG,home,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
2017,1,WR,taylor-gabriel-gabrita01,Taylor Gabriel,ATL,CHI,away,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
2017,1,WR,tj-jones-jonestj01,T.J. Jones,DET,ARI,home,3.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
2017,1,WR,ricardo-louis-louisri01,Ricardo Louis,CLE,PIT,home,3.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
2017,1,WR,torrey-smith-smithto08,Torrey Smith,PHI,WAS,away,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
2017,1,WR,albert-wilson-wilsoal02,Albert Wilson,KC,NE,away,3.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0
2017,1,WR,kendall-wright-wrighke05,Kendall Wright,CHI,ATL,home,3.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
2017,1,WR,robby-anderson-anderro05,Robby Anderson,NYJ,BUF,away,2.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0
2017,1,WR,josh-bellamy-bellajo01,Josh Bellamy,CHI,ATL,home,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
2017,1,WR,kelvin-benjamin-benjake01,Kelvin Benjamin,CAR,SF,away,2.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
2017,1,WR,devin-funchess-funchde01,Devin Funchess,CAR,SF,away,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
2017,1,WR,marquise-goodwin-goodwma02,Marquise Goodwin,SF,CAR,home,2.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
2017,1,WR,zay-jones-jonesis02,Zay Jones,BUF,NYJ,home,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
2017,1,WR,brandon-lafell-lafelbr01,Brandon LaFell,CIN,BAL,home,2.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
2017,1,WR,emmanuel-sanders-sandeem01,Emmanuel Sanders,DEN,LAC,home,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
2017,1,WR,jarius-wright-wrighja04,Jarius Wright,MIN,NO,home,2.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
2017,1,WR,arrelious-benn-bennar01,Arrelious Benn,JAX,HOU,away,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
2017,1,WR,tyler-boyd-boydty01,Tyler Boyd,CIN,BAL,home,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
2017,1,WR,kenny-britt-brittke01,Kenny Britt,PIT,CLE,away,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
2017,1,WR,martavis-bryant-bryanma02,Martavis Bryant,PIT,CLE,away,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2017,1,WR,brandon-coleman-colembr01,Brandon Coleman,NO,MIN,away,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
2017,1,WR,eric-decker-deckeer01,Eric Decker,OAK,TEN,away,1.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
2017,1,WR,chris-hogan-hoganch02,Chris Hogan,NE,KC,home,1.00,0,0,0,0,0,0,3,17,0,0,1,8,0,0,0,0
