year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2014,7,K,nick-folk-folkni01,Nick Folk,NYJ,NE,away,13.00,1,1,5,4,0
2014,7,K,kai-forbath-forbaka01,Kai Forbath,WAS,TEN,home,13.00,1,1,4,4,0
2014,7,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,HOU,home,12.00,3,3,3,3,0
2014,7,K,blair-walsh-walshbl01,Blair Walsh,MIN,BUF,away,12.00,1,1,3,3,1
2014,7,K,randy-bullock-bullora01,Randy Bullock,HOU,PIT,away,11.00,2,2,3,3,0
2014,7,K,shayne-graham-grahash01,Shayne Graham,NO,DET,away,11.00,2,2,3,3,0
2014,7,K,cairo-santos-santoca01,Cairo Santos,KC,SD,away,11.00,2,2,3,3,0
2014,7,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,CIN,home,11.00,3,3,2,2,1
2014,7,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,NYJ,home,9.00,3,3,2,2,0
2014,7,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,ARI,home,9.00,1,1,2,2,1
2014,7,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,CHI,away,9.00,3,3,4,2,0
2014,7,K,justin-tucker-tuckeju01,Justin Tucker,BAL,ATL,home,9.00,3,3,2,2,0
2014,7,K,mason-crosby-crosbma01,Mason Crosby,GB,CAR,home,8.00,5,5,1,1,0
2014,7,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,STL,away,8.00,2,2,2,2,0
2014,7,K,nick-novak-novakni01,Nick Novak,SD,KC,home,8.00,2,2,2,2,0
2014,7,K,dan-bailey-baileda04,Dan Bailey,DAL,NYG,home,7.00,4,4,1,1,0
2014,7,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,OAK,away,6.00,3,3,1,1,0
2014,7,K,billy-cundiff-cundibi01,Billy Cundiff,CLE,JAX,away,6.00,0,0,2,2,0
2014,7,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,SF,home,6.00,6,6,0,0,0
2014,7,K,matt-prater-pratema01,Matt Prater,DET,NO,home,6.00,3,3,1,1,0
2014,7,K,josh-scobee-scobejo02,Josh Scobee,JAX,CLE,home,6.00,3,3,1,1,0
2014,7,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,MIN,home,5.00,2,2,1,1,0
2014,7,K,phil-dawson-dawsoph01,Phil Dawson,SF,DEN,away,5.00,2,2,2,1,0
2014,7,K,graham-gano-ganogr01,Graham Gano,CAR,GB,away,5.00,2,2,1,1,0
2014,7,K,ryan-succop-succory01,Ryan Succop,TEN,WAS,away,5.00,2,2,1,1,0
2014,7,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,SEA,home,4.00,4,4,1,0,0
2014,7,K,josh-brown-brownjo05,Josh Brown,NYG,DAL,away,3.00,3,3,0,0,0
2014,7,K,robbie-gould-gouldro01,Robbie Gould,CHI,MIA,home,2.00,2,2,0,0,0
2014,7,K,matt-bryant-bryanma01,Matt Bryant,ATL,BAL,away,1.00,1,1,1,0,0
