year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2018,3,K,matt-prater-pratema01,Matt Prater,DET,NE,home,14.00,2,2,4,4,0
2018,3,K,wil-lutz-lutzwi01,Wil Lutz,NO,ATL,away,13.00,4,4,3,3,0
2018,3,K,justin-tucker-tuckeju01,Justin Tucker,BAL,DEN,home,13.00,3,3,3,2,2
2018,3,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,NYG,home,12.00,1,1,3,3,1
2018,3,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,MIN,away,11.00,3,3,2,2,1
2018,3,K,mike-nugent-nugenmi01,Mike Nugent,OAK,MIA,away,10.00,2,2,2,2,1
2018,3,K,cody-parkey-parkeco02,Cody Parkey,CHI,ARI,away,10.00,1,1,4,3,0
2018,3,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,PHI,away,10.00,1,1,3,3,0
2018,3,K,chandler-catanzaro-catanch01,Chandler Catanzaro,PIT,TB,away,9.00,3,3,2,2,0
2018,3,K,brett-maher-maherbr02,Brett Maher,DAL,SEA,away,9.00,1,1,2,2,1
2018,3,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,HOU,away,9.00,3,3,2,2,0
2018,3,K,ryan-succop-succory01,Ryan Succop,TEN,JAX,away,9.00,0,0,4,3,0
2018,3,K,harrison-butker-butkeha01,Harrison Butker,KC,SF,home,8.00,5,5,1,1,0
2018,3,K,jake-elliott-ellioja04,Jake Elliott,PHI,IND,home,8.00,2,2,3,2,0
2018,3,K,graham-gano-ganogr01,Graham Gano,CAR,CIN,home,7.00,4,4,1,1,0
2018,3,K,robbie-gould-gouldro01,Robbie Gould,SF,KC,away,7.00,2,1,2,2,0
2018,3,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,GB,home,7.00,4,4,1,1,0
2018,3,K,greg-joseph-josepgr01,Greg Joseph,NYJ,CLE,away,7.00,1,1,2,2,0
2018,3,K,chris-boswell-boswech01,Chris Boswell,PIT,TB,away,6.00,4,3,2,1,0
2018,3,K,sebastian-janikowski-janikse01,Sebastian Janikowski,SEA,DAL,home,6.00,3,3,1,1,0
2018,3,K,josh-lambo-lambojo01,Josh Lambo,JAX,TEN,home,6.00,0,0,2,2,0
2018,3,K,mason-crosby-crosbma01,Mason Crosby,GB,WAS,away,5.00,2,2,1,1,0
2018,3,K,sam-ficken-fickesa01,Sam Ficken,LA,LAC,home,5.00,5,5,1,0,0
2018,3,K,jason-myers-myersja02,Jason Myers,NYJ,CLE,away,5.00,2,2,1,1,0
2018,3,K,caleb-sturgis-sturgca01,Caleb Sturgis,LAC,LA,away,5.00,3,2,1,1,0
2018,3,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,DET,away,4.00,1,1,1,1,0
2018,3,K,jason-sanders-sandeja03,Jason Sanders,MIA,OAK,home,4.00,4,4,0,0,0
2018,3,K,matt-bryant-bryanma01,Matt Bryant,ATL,NO,home,3.00,3,3,0,0,0
2018,3,K,randy-bullock-bullora01,Randy Bullock,CIN,CAR,away,3.00,3,3,1,0,0
2018,3,K,phil-dawson-dawsoph01,Phil Dawson,ARI,CHI,home,2.00,2,2,0,0,0
2018,3,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,BAL,away,2.00,2,2,0,0,0
