year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2017,5,DST,nfl,Jacksonville Jaguars,JAX,PIT,away,31.00,2.0,5,0,0,0,2,9,301,70,371
2017,5,DST,nfl,Miami Dolphins,MIA,TEN,home,23.00,6.0,0,0,2,0,1,10,119,69,188
2017,5,DST,nfl,Seattle Seahawks,SEA,LA,away,19.00,2.0,2,0,3,0,0,10,275,100,375
2017,5,DST,nfl,Baltimore Ravens,BAL,OAK,away,15.00,3.0,0,0,1,0,1,17,137,108,245
2017,5,DST,nfl,Green Bay Packers,GB,DAL,away,13.00,1.0,1,0,2,0,1,31,245,163,408
2017,5,DST,nfl,Philadelphia Eagles,PHI,ARI,home,13.00,2.0,0,0,1,1,0,7,276,31,307
2017,5,DST,nfl,Cincinnati Bengals,CIN,BUF,home,12.00,6.0,1,0,0,0,0,16,139,82,221
2017,5,DST,nfl,New York Jets,NYJ,CLE,away,11.00,1.0,2,0,1,0,0,14,279,140,419
2017,5,DST,nfl,Kansas City Chiefs,KC,HOU,away,11.00,3.0,0,0,1,0,1,34,248,144,392
2017,5,DST,nfl,Tampa Bay Buccaneers,TB,NE,home,11.00,3.0,1,0,1,0,0,19,289,113,402
2017,5,DST,nfl,Los Angeles Rams,LA,SEA,home,11.00,3.0,2,0,0,0,0,16,179,62,241
2017,5,DST,nfl,Buffalo Bills,BUF,CIN,away,11.00,1.0,2,0,1,0,0,20,323,65,388
2017,5,DST,nfl,Chicago Bears,CHI,MIN,home,10.00,4.0,0,1,0,0,0,20,141,159,300
2017,5,DST,nfl,Los Angeles Chargers,LAC,NYG,away,10.00,5.0,1,0,1,0,0,22,183,152,335
2017,5,DST,nfl,Tennessee Titans,TEN,MIA,away,9.00,1.0,1,0,1,0,0,16,78,100,178
2017,5,DST,nfl,Carolina Panthers,CAR,DET,away,9.00,6.0,0,0,1,0,0,24,192,50,242
2017,5,DST,nfl,Cleveland Browns,CLE,NYJ,home,9.00,3.0,1,0,0,0,0,17,178,34,212
2017,5,DST,nfl,Minnesota Vikings,MIN,CHI,away,9.00,1.0,1,0,1,0,0,17,159,115,274
2017,5,DST,nfl,San Francisco 49ers,SF,IND,away,7.00,4.0,1,0,0,0,0,26,288,159,447
2017,5,DST,nfl,Dallas Cowboys,DAL,GB,home,6.00,4.0,0,0,1,0,0,35,182,160,342
2017,5,DST,nfl,New England Patriots,NE,TB,away,6.00,2.0,0,0,0,0,0,14,319,90,409
2017,5,DST,nfl,New York Giants,NYG,LAC,home,5.00,0.0,1,1,0,0,0,27,258,124,382
2017,5,DST,nfl,Detroit Lions,DET,CAR,home,4.00,3.0,0,0,0,0,0,27,334,28,362
2017,5,DST,nfl,Pittsburgh Steelers,PIT,JAX,home,4.00,2.0,1,0,0,0,0,30,82,231,313
2017,5,DST,nfl,Arizona Cardinals,ARI,PHI,away,3.00,1.0,1,0,0,0,0,34,297,122,419
2017,5,DST,nfl,Indianapolis Colts,IND,SF,home,3.00,2.0,0,0,0,0,0,23,336,66,402
2017,5,DST,nfl,Houston Texans,HOU,KC,home,1.00,1.0,0,0,0,0,0,42,323,127,450
2017,5,DST,nfl,Oakland Raiders,OAK,BAL,home,0.00,0.0,0,0,0,0,0,30,222,143,365
