year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2021,16,K,ryan-succop-succory01,Ryan Succop,TB,CAR,away,14.00,2,2,4,4,0
2021,16,K,dominik-eberle-eberldo01,Dominik Eberle,LAC,HOU,away,13.00,5,5,3,2,1
2021,16,K,elliott-fry-fryel01,Elliott Fry,PIT,KC,away,12.00,4,3,4,3,0
2021,16,K,matt-gay-gayma02,Matt Gay,LA,MIN,away,12.00,3,3,3,3,0
2021,16,K,dustin-hopkins-hopkidu01,Dustin Hopkins,LAC,HOU,away,11.00,0,0,3,3,1
2021,16,K,greg-joseph-josepgr01,Greg Joseph,MIN,LA,home,11.00,2,2,3,3,0
2021,16,K,evan-mcpherson-mcpheev01,Evan McPherson,CIN,BAL,home,11.00,5,5,3,2,0
2021,16,K,jake-elliott-ellioja04,Jake Elliott,PHI,NYG,home,10.00,4,4,3,2,0
2021,16,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,DET,home,10.00,2,2,2,2,1
2021,16,K,riley-patterson-patteri01,Riley Patterson,DET,ATL,away,10.00,1,1,3,3,0
2021,16,K,tyler-bass-bassty01,Tyler Bass,BUF,NE,away,9.00,3,3,2,2,0
2021,16,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,LV,away,9.00,1,1,3,2,1
2021,16,K,matthew-wright-wrighma04,Matthew Wright,JAX,NYJ,away,9.00,0,0,3,3,0
2021,16,K,michael-badgley-badglmi01,Michael Badgley,IND,ARI,away,8.00,2,2,3,2,0
2021,16,K,randy-bullock-bullora01,Randy Bullock,TEN,SF,home,8.00,2,2,2,2,0
2021,16,K,eddy-pineiro-pineied01,Eddy Pineiro,NYJ,JAX,home,8.00,3,2,2,2,0
2021,16,K,jason-sanders-sandeja03,Jason Sanders,MIA,NO,away,8.00,2,2,3,2,0
2021,16,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,WAS,home,8.00,8,8,0,0,0
2021,16,K,mason-crosby-crosbma01,Mason Crosby,GB,CLE,home,6.00,3,3,1,1,0
2021,16,K,graham-gano-ganogr01,Graham Gano,NYG,PHI,away,6.00,1,1,1,1,1
2021,16,K,lirim-hajrullahu-hajruli01,Lirim Hajrullahu,CAR,TB,home,6.00,0,0,2,2,0
2021,16,K,jason-myers-myersja02,Jason Myers,SEA,CHI,home,6.00,3,3,2,1,0
2021,16,K,daniel-carlson-carlsda01,Daniel Carlson,LV,DEN,home,5.00,2,2,1,1,0
2021,16,K,robbie-gould-gouldro01,Robbie Gould,SF,TEN,away,5.00,2,2,1,1,0
2021,16,K,cairo-santos-santoca01,Cairo Santos,CHI,SEA,away,5.00,2,2,1,1,0
2021,16,K,chris-boswell-boswech01,Chris Boswell,PIT,KC,away,4.00,1,1,2,1,0
2021,16,K,chris-naggar-naggach01,Chris Naggar,CLE,GB,away,4.00,2,1,1,1,0
2021,16,K,matt-prater-pratema01,Matt Prater,ARI,IND,home,4.00,2,1,3,1,0
2021,16,K,nick-folk-folkni01,Nick Folk,NE,BUF,home,3.00,3,3,0,0,0
2021,16,K,brett-maher-maherbr02,Brett Maher,NO,MIA,home,3.00,0,0,1,1,0
2021,16,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CIN,away,3.00,3,3,0,0,0
2021,16,K,joey-slye-slyejo01,Joey Slye,WAS,DAL,away,2.00,2,2,0,0,0
