year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2020,6,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,NE,away,22.00,0,0,6,6,2
2020,6,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,MIN,away,18.00,4,4,4,4,1
2020,6,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PHI,away,14.00,3,3,3,3,1
2020,6,K,cairo-santos-santoca01,Cairo Santos,CHI,CAR,away,13.00,2,2,3,3,1
2020,6,K,randy-bullock-bullora01,Randy Bullock,CIN,IND,away,11.00,3,3,3,2,1
2020,6,K,matt-prater-pratema01,Matt Prater,DET,JAX,away,10.00,4,4,3,2,0
2020,6,K,joey-slye-slyejo01,Joey Slye,CAR,CHI,home,10.00,1,1,4,3,0
2020,6,K,ryan-succop-succory01,Ryan Succop,TB,GB,home,10.00,5,5,1,1,1
2020,6,K,chris-boswell-boswech01,Chris Boswell,PIT,CLE,home,8.00,5,5,1,1,0
2020,6,K,harrison-butker-butkeha01,Harrison Butker,KC,BUF,away,8.00,3,2,2,2,0
2020,6,K,graham-gano-ganogr01,Graham Gano,NYG,WAS,home,8.00,2,2,2,2,0
2020,6,K,zane-gonzalez-gonzaza01,Zane Gonzalez,ARI,DAL,away,8.00,5,5,1,1,0
2020,6,K,rodrigo-blankenship-blankro01,Rodrigo Blankenship,IND,CIN,home,7.00,4,4,1,1,0
2020,6,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,NYG,away,7.00,1,1,3,2,0
2020,6,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,TEN,away,6.00,4,3,1,1,0
2020,6,K,nick-folk-folkni01,Nick Folk,NE,DEN,home,6.00,0,0,2,2,0
2020,6,K,robbie-gould-gouldro01,Robbie Gould,SF,LA,home,6.00,3,3,1,1,0
2020,6,K,jason-sanders-sandeja03,Jason Sanders,MIA,NYJ,home,6.00,3,3,1,1,0
2020,6,K,tyler-bass-bassty01,Tyler Bass,BUF,KC,home,5.00,2,2,2,1,0
2020,6,K,jonathan-brown-brownjo12,Jonathan Brown,JAX,DET,home,4.00,1,1,2,1,0
2020,6,K,mason-crosby-crosbma01,Mason Crosby,GB,TB,away,4.00,1,1,1,1,0
2020,6,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,TEN,HOU,home,4.00,4,4,2,0,0
2020,6,K,samuel-sloman-slomasa01,Samuel Sloman,LA,SF,away,4.00,2,1,1,1,0
2020,6,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,ARI,home,4.00,1,1,2,1,0
2020,6,K,dan-bailey-baileda04,Dan Bailey,MIN,ATL,home,1.00,1,1,0,0,0
2020,6,K,cody-parkey-parkeco02,Cody Parkey,CLE,PIT,away,1.00,1,1,0,0,0
2020,6,K,jake-elliott-ellioja04,Jake Elliott,PHI,BAL,home,0.00,0,0,1,0,0
2020,6,K,sam-ficken-fickesa01,Sam Ficken,NYJ,MIA,away,0.00,0,0,1,0,0
