year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,8,K,justin-tucker-tuckeju01,Justin Tucker,BAL,SD,home,17.00,2,2,5,5,0
2015,8,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,CAR,away,16.00,2,2,4,4,1
2015,8,K,dan-bailey-baileda04,Dan Bailey,DAL,SEA,home,14.00,0,0,4,4,1
2015,8,K,graham-gano-ganogr01,Graham Gano,CAR,IND,home,13.00,3,2,3,3,1
2015,8,K,kai-forbath-forbaka01,Kai Forbath,NO,NYG,home,12.00,7,7,1,1,1
2015,8,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,MIA,home,12.00,4,4,2,2,1
2015,8,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,NYJ,home,12.00,4,4,3,2,1
2015,8,K,connor-barth-barthco01,Connor Barth,TB,ATL,away,11.00,2,2,3,3,0
2015,8,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,GB,home,11.00,3,3,2,2,1
2015,8,K,blair-walsh-walshbl01,Blair Walsh,MIN,CHI,away,11.00,2,2,3,3,0
2015,8,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,CLE,away,10.00,4,4,2,2,0
2015,8,K,robbie-gould-gouldro01,Robbie Gould,CHI,MIN,home,10.00,2,2,3,2,1
2015,8,K,mike-nugent-nugenmi01,Mike Nugent,CIN,PIT,away,10.00,1,1,4,3,0
2015,8,K,cairo-santos-santoca01,Cairo Santos,KC,DET,home,9.00,6,6,1,1,0
2015,8,K,matt-bryant-bryanma01,Matt Bryant,ATL,TB,home,8.00,2,2,2,2,0
2015,8,K,phil-dawson-dawsoph01,Phil Dawson,SF,STL,away,8.00,0,0,2,2,1
2015,8,K,nick-folk-folkni01,Nick Folk,NYJ,OAK,away,8.00,2,2,2,2,0
2015,8,K,josh-lambo-lambojo01,Josh Lambo,SD,BAL,away,8.00,3,2,2,2,0
2015,8,K,nick-novak-novakni01,Nick Novak,HOU,TEN,home,8.00,2,2,2,2,0
2015,8,K,josh-brown-brownjo05,Josh Brown,NYG,NO,away,7.00,7,7,0,0,0
2015,8,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,DAL,away,7.00,1,1,3,2,0
2015,8,K,mason-crosby-crosbma01,Mason Crosby,GB,DEN,away,6.00,1,1,1,1,1
2015,8,K,ryan-succop-succory01,Ryan Succop,TEN,HOU,away,6.00,0,0,2,2,0
2015,8,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,SF,home,5.00,2,2,2,1,0
2015,8,K,chris-boswell-boswech01,Chris Boswell,PIT,CIN,home,4.00,1,1,1,1,0
2015,8,K,matt-prater-pratema01,Matt Prater,DET,KC,away,4.00,1,1,1,1,0
2015,8,K,travis-coons-coonstr01,Travis Coons,CLE,ARI,home,2.00,3,2,0,0,0
2015,8,K,andrew-franks-frankan02,Andrew Franks,MIA,NE,away,1.00,1,1,1,0,0
