year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2013,16,K,nick-novak-novakni01,Nick Novak,SD,OAK,home,14.00,2,2,4,4,0
2013,16,K,josh-brown-brownjo05,Josh Brown,NYG,DET,away,13.00,2,2,3,3,1
2013,16,K,dan-carpenter-carpeda01,Dan Carpenter,MIA,BUF,away,13.00,1,1,4,4,0
2013,16,K,matt-prater-pratema01,Matt Prater,DEN,HOU,away,13.00,4,4,3,3,0
2013,16,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,TB,home,13.00,2,2,3,3,1
2013,16,K,kai-forbath-forbaka01,Kai Forbath,WAS,DAL,home,11.00,2,2,3,3,0
2013,16,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,BAL,away,11.00,5,5,2,2,0
2013,16,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,KC,away,11.00,2,2,4,3,0
2013,16,K,rob-bironas-bironro01,Rob Bironas,TEN,JAX,away,10.00,2,2,2,2,1
2013,16,K,phil-dawson-dawsoph01,Phil Dawson,SF,ATL,home,10.00,4,4,2,2,0
2013,16,K,alex-henery-heneral01,Alex Henery,PHI,CHI,home,10.00,7,7,1,1,0
2013,16,K,jay-feely-feelyja01,Jay Feely,ARI,SEA,away,9.00,0,0,3,3,0
2013,16,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,GB,away,8.00,5,5,1,1,0
2013,16,K,randy-bullock-bullora01,Randy Bullock,HOU,DEN,home,7.00,1,1,2,2,0
2013,16,K,mason-crosby-crosbma01,Mason Crosby,GB,PIT,home,7.00,4,4,1,1,0
2013,16,K,billy-cundiff-cundibi01,Billy Cundiff,NYJ,CLE,home,7.00,1,1,2,2,0
2013,16,K,shayne-graham-grahash01,Shayne Graham,NO,CAR,away,7.00,1,1,2,2,0
2013,16,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,SD,away,7.00,1,1,2,2,0
2013,16,K,rian-lindell-linderi01,Rian Lindell,TB,STL,away,7.00,1,1,2,2,0
2013,16,K,dan-bailey-baileda04,Dan Bailey,DAL,WAS,away,6.00,3,3,1,1,0
2013,16,K,matt-bryant-bryanma01,Matt Bryant,ATL,SF,away,6.00,3,3,1,1,0
2013,16,K,nick-folk-folkni01,Nick Folk,NYJ,CLE,home,6.00,3,3,2,1,0
2013,16,K,mike-nugent-nugenmi01,Mike Nugent,CIN,MIN,home,6.00,6,6,0,0,0
2013,16,K,graham-gano-ganogr01,Graham Gano,CAR,NO,home,5.00,2,2,1,1,0
2013,16,K,robbie-gould-gouldro01,Robbie Gould,CHI,PHI,away,5.00,0,0,1,1,1
2013,16,K,david-akers-akersda01,David Akers,DET,NYG,home,4.00,1,1,1,1,0
2013,16,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,ARI,home,4.00,1,1,2,1,0
2013,16,K,josh-scobee-scobejo02,Josh Scobee,JAX,TEN,home,4.00,2,1,1,1,0
2013,16,K,blair-walsh-walshbl01,Blair Walsh,MIN,CIN,away,2.00,2,2,0,0,0
2013,16,K,ryan-succop-succory01,Ryan Succop,KC,IND,home,1.00,1,1,1,0,0
2013,16,K,justin-tucker-tuckeju01,Justin Tucker,BAL,NE,home,1.00,1,1,1,0,0
