year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2017,2,K,cody-parkey-parkeco02,Cody Parkey,MIA,LAC,away,15.00,1,1,4,4,1
2017,2,K,chris-boswell-boswech01,Chris Boswell,PIT,MIN,home,14.00,2,2,4,4,0
2017,2,K,matt-bryant-bryanma01,Matt Bryant,ATL,GB,home,14.00,4,4,2,2,2
2017,2,K,nick-folk-folkni01,Nick Folk,TB,CHI,home,13.00,3,2,3,3,1
2017,2,K,ryan-succop-succory01,Ryan Succop,TEN,JAX,away,13.00,4,4,3,3,0
2017,2,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,NO,away,12.00,4,3,3,3,0
2017,2,K,phil-dawson-dawsoph01,Phil Dawson,ARI,IND,away,10.00,1,1,4,3,0
2017,2,K,randy-bullock-bullora01,Randy Bullock,CIN,HOU,home,9.00,0,0,3,3,0
2017,2,K,graham-gano-ganogr01,Graham Gano,CAR,BUF,home,9.00,0,0,3,3,0
2017,2,K,robbie-gould-gouldro01,Robbie Gould,SF,SEA,away,9.00,0,0,3,3,0
2017,2,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,LA,away,9.00,3,3,3,2,0
2017,2,K,cairo-santos-santoca01,Cairo Santos,PHI,KC,away,9.00,3,3,2,2,0
2017,2,K,giorgio-tavecchio-tavecgi01,Giorgio Tavecchio,OAK,NYJ,home,9.00,6,6,1,1,0
2017,2,K,chandler-catanzaro-catanch01,Chandler Catanzaro,NYJ,OAK,away,8.00,2,2,2,2,0
2017,2,K,jake-elliott-ellioja04,Jake Elliott,PHI,KC,away,8.00,2,2,3,2,0
2017,2,K,wil-lutz-lutzwi01,Wil Lutz,NO,NE,home,8.00,2,2,3,2,0
2017,2,K,matt-prater-pratema01,Matt Prater,DET,NYG,away,8.00,3,3,1,1,1
2017,2,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,WAS,home,8.00,2,2,2,2,0
2017,2,K,dan-bailey-baileda04,Dan Bailey,DAL,DEN,away,7.00,2,2,1,1,1
2017,2,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,CIN,away,7.00,1,1,2,2,0
2017,2,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,ARI,home,7.00,1,1,2,2,0
2017,2,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,DAL,home,6.00,6,6,1,0,0
2017,2,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CLE,home,6.00,3,3,2,1,0
2017,2,K,blair-walsh-walshbl01,Blair Walsh,SEA,SF,home,6.00,1,0,2,2,0
2017,2,K,mason-crosby-crosbma01,Mason Crosby,GB,ATL,away,5.00,2,2,1,1,0
2017,2,K,younghoe-koo-kooyo01,Younghoe Koo,LAC,MIA,home,5.00,2,2,3,1,0
2017,2,K,zane-gonzalez-gonzaza01,Zane Gonzalez,CLE,BAL,away,4.00,1,1,1,1,0
2017,2,K,jason-myers-myersja02,Jason Myers,JAX,TEN,home,4.00,1,1,1,1,0
2017,2,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,DET,home,4.00,1,1,1,1,0
2017,2,K,kai-forbath-forbaka01,Kai Forbath,MIN,PIT,away,3.00,1,0,1,1,0
2017,2,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,CAR,away,3.00,0,0,1,1,0
2017,2,K,connor-barth-barthco01,Connor Barth,CHI,TB,away,1.00,1,1,0,0,0
