year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2017,12,DST,nfl,Los Angeles Chargers,LAC,DAL,away,22.00,2.0,2,0,0,0,1,6,168,79,247
2017,12,DST,nfl,Carolina Panthers,CAR,NYJ,away,18.00,3.0,0,0,1,0,2,27,282,109,391
2017,12,DST,nfl,New York Giants,NYG,WAS,away,18.00,6.0,1,0,0,0,1,20,201,122,323
2017,12,DST,nfl,New England Patriots,NE,MIA,home,17.00,7.0,2,0,1,0,0,17,154,67,221
2017,12,DST,nfl,Philadelphia Eagles,PHI,CHI,home,16.00,2.0,2,0,0,0,0,3,134,6,140
2017,12,DST,nfl,Tennessee Titans,TEN,IND,away,14.00,8.0,0,0,1,0,0,16,165,89,254
2017,12,DST,nfl,Washington Redskins,WAS,NYG,home,13.00,4.0,1,0,0,0,0,10,86,84,170
2017,12,DST,nfl,Baltimore Ravens,BAL,HOU,home,12.00,2.0,2,0,1,0,0,16,237,66,303
2017,12,DST,nfl,Jacksonville Jaguars,JAX,ARI,away,12.00,1.0,1,0,1,0,1,27,236,108,344
2017,12,DST,nfl,Seattle Seahawks,SEA,SF,away,12.00,3.0,1,0,0,0,0,13,196,84,280
2017,12,DST,nfl,Oakland Raiders,OAK,DEN,home,11.00,5.0,1,0,0,0,0,14,160,56,216
2017,12,DST,nfl,Buffalo Bills,BUF,KC,away,11.00,2.0,1,0,0,0,0,10,181,55,236
2017,12,DST,nfl,Miami Dolphins,MIA,NE,away,11.00,1.0,1,0,1,0,1,35,221,196,417
2017,12,DST,nfl,Arizona Cardinals,ARI,JAX,home,10.00,3.0,1,0,2,0,0,24,128,91,219
2017,12,DST,nfl,Indianapolis Colts,IND,TEN,home,8.00,0.0,2,0,0,0,0,20,184,92,276
2017,12,DST,nfl,Minnesota Vikings,MIN,DET,away,8.00,3.0,1,0,1,0,0,23,236,53,289
2017,12,DST,nfl,Cincinnati Bengals,CIN,CLE,home,8.00,4.0,0,0,0,0,0,16,236,169,405
2017,12,DST,nfl,Green Bay Packers,GB,PIT,away,7.00,1.0,2,0,1,0,0,31,341,121,462
2017,12,DST,nfl,New Orleans Saints,NO,LA,away,7.00,4.0,1,0,0,0,0,26,327,88,415
2017,12,DST,nfl,Los Angeles Rams,LA,NO,home,7.00,3.0,0,0,0,0,0,20,223,123,346
2017,12,DST,nfl,Chicago Bears,CHI,PHI,away,7.00,1.0,0,0,3,0,0,31,244,176,420
2017,12,DST,nfl,Kansas City Chiefs,KC,BUF,home,6.00,2.0,0,0,0,0,0,16,164,104,268
2017,12,DST,nfl,Detroit Lions,DET,MIN,home,6.00,2.0,0,0,0,2,0,30,272,136,408
2017,12,DST,nfl,Atlanta Falcons,ATL,TB,home,5.00,1.0,0,0,0,0,0,20,279,94,373
2017,12,DST,nfl,Denver Broncos,DEN,OAK,away,5.00,2.0,0,0,1,0,0,21,244,104,348
2017,12,DST,nfl,Pittsburgh Steelers,PIT,GB,home,4.00,4.0,0,0,0,0,0,28,227,80,307
2017,12,DST,nfl,San Francisco 49ers,SF,SEA,home,3.00,0.0,1,0,0,0,0,24,228,90,318
2017,12,DST,nfl,New York Jets,NYJ,CAR,home,3.00,3.0,0,0,0,0,0,35,154,145,299
2017,12,DST,nfl,Houston Texans,HOU,BAL,away,2.00,1.0,0,0,0,0,0,23,155,139,294
2017,12,DST,nfl,Tampa Bay Buccaneers,TB,ATL,away,2.00,0.0,0,0,1,0,0,34,368,148,516
2017,12,DST,nfl,Cleveland Browns,CLE,CIN,away,1.00,1.0,0,0,0,0,0,30,209,152,361
2017,12,DST,nfl,Dallas Cowboys,DAL,LAC,home,0.00,0.0,0,0,0,0,0,28,434,81,515
