year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2013,5,K,mason-crosby-crosbma01,Mason Crosby,GB,DET,home,18.00,1,1,5,5,1
2013,5,K,alex-henery-heneral01,Alex Henery,PHI,NYG,away,18.00,3,3,5,5,0
2013,5,K,matt-prater-pratema01,Matt Prater,DEN,DAL,away,17.00,6,6,3,3,1
2013,5,K,justin-tucker-tuckeju01,Justin Tucker,BAL,MIA,away,16.00,2,2,4,4,1
2013,5,K,garrett-hartley-hartlga01,Garrett Hartley,NO,CHI,away,14.00,2,2,4,4,0
2013,5,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,IND,away,14.00,2,2,5,4,0
2013,5,K,ryan-succop-succory01,Ryan Succop,KC,TEN,away,14.00,2,2,4,4,0
2013,5,K,billy-cundiff-cundibi01,Billy Cundiff,BUF,CLE,away,13.00,4,4,3,3,0
2013,5,K,nick-folk-folkni01,Nick Folk,NYJ,ATL,away,12.00,3,3,3,3,0
2013,5,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,SD,home,11.00,3,3,2,2,1
2013,5,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,BAL,home,11.00,2,2,4,3,0
2013,5,K,dan-bailey-baileda04,Dan Bailey,DAL,DEN,home,10.00,4,4,2,2,0
2013,5,K,phil-dawson-dawsoph01,Phil Dawson,SF,HOU,home,10.00,4,4,2,2,0
2013,5,K,jay-feely-feelyja01,Jay Feely,ARI,CAR,home,10.00,2,2,2,2,1
2013,5,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,JAX,home,10.00,4,4,2,2,0
2013,5,K,mike-nugent-nugenmi01,Mike Nugent,CIN,NE,home,9.00,1,1,2,2,1
2013,5,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,CLE,away,8.00,3,3,1,1,1
2013,5,K,graham-gano-ganogr01,Graham Gano,CAR,ARI,away,8.00,0,0,2,2,1
2013,5,K,josh-scobee-scobejo02,Josh Scobee,JAX,STL,away,8.00,2,2,2,2,0
2013,5,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,SEA,home,8.00,2,2,2,2,0
2013,5,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,CIN,away,6.00,0,0,2,2,0
2013,5,K,david-akers-akersda01,David Akers,DET,GB,away,5.00,0,0,1,1,1
2013,5,K,rob-bironas-bironro01,Rob Bironas,TEN,KC,home,5.00,2,2,2,1,0
2013,5,K,nick-novak-novakni01,Nick Novak,SD,OAK,away,5.00,2,2,2,1,0
2013,5,K,matt-bryant-bryanma01,Matt Bryant,ATL,NYJ,home,4.00,4,4,0,0,0
2013,5,K,robbie-gould-gouldro01,Robbie Gould,CHI,NO,home,4.00,1,1,1,1,0
2013,5,K,josh-brown-brownjo05,Josh Brown,NYG,PHI,home,3.00,3,3,0,0,0
2013,5,K,randy-bullock-bullora01,Randy Bullock,HOU,SF,away,3.00,0,0,2,1,0
