year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2020,16,WR,davante-adams-adamsda04,Davante Adams,GB,TEN,home,32.00,0,0,0,0,0,0,0,0,0,0,11,142,3,0,0,0
2020,16,WR,stefon-diggs-diggsst01,Stefon Diggs,BUF,NE,away,32.00,0,0,0,0,0,0,0,0,0,0,9,145,3,0,0,0
2020,16,WR,mike-evans-evansmi03,Mike Evans,TB,DET,away,30.00,0,0,0,0,0,0,0,0,0,0,10,181,2,0,0,0
2020,16,WR,michael-gallup-gallumi01,Michael Gallup,DAL,PHI,home,24.00,0,0,0,0,0,0,0,0,0,0,6,121,2,0,0,0
2020,16,WR,jamison-crowder-crowdja01,Jamison Crowder,NYJ,CLE,home,23.00,1,1,43,1,0,0,1,14,0,0,7,92,1,0,0,0
2020,16,WR,nelson-agholor-agholne01,Nelson Agholor,LV,MIA,home,21.00,0,0,0,0,0,0,0,0,0,0,5,155,1,0,0,0
2020,16,WR,brandin-cooks-cooksbr01,Brandin Cooks,CIN,HOU,away,20.00,0,0,0,0,0,0,0,0,0,0,7,141,1,0,0,0
2020,16,WR,ceedee-lamb-lambce01,CeeDee Lamb,DAL,PHI,home,19.00,0,0,0,0,0,0,1,19,1,0,3,65,1,0,0,0
2020,16,WR,tee-higgins-higgite01,Tee Higgins,CIN,HOU,away,15.00,0,0,0,0,0,0,0,0,0,0,6,99,1,0,0,0
2020,16,WR,curtis-samuel-samuecu01,Curtis Samuel,CAR,WAS,away,15.00,0,0,0,0,0,0,7,52,0,0,5,106,0,0,0,0
2020,16,WR,juju-smithschuster-smithju03,JuJu Smith-Schuster,PIT,IND,home,15.00,0,0,0,0,0,0,0,0,0,0,9,96,1,0,0,0
2020,16,WR,adam-thielen-thielad01,Adam Thielen,MIN,NO,away,15.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
2020,16,WR,chris-godwin-godwich01,Chris Godwin,TB,DET,away,14.00,0,0,0,0,0,0,0,0,0,0,5,84,1,0,0,0
2020,16,WR,desean-jackson-jacksde02,DeSean Jackson,PHI,DAL,away,14.00,0,0,0,0,0,0,0,0,0,0,1,81,1,0,0,0
2020,16,WR,diontae-johnson-johnsdi05,Diontae Johnson,PIT,IND,home,13.00,0,0,0,0,0,0,1,2,0,0,8,74,1,0,0,0
2020,16,WR,calvin-ridley-ridleca01,Calvin Ridley,ATL,KC,away,13.00,0,0,0,0,0,0,1,-7,0,0,5,130,0,0,0,0
2020,16,WR,sterling-shepard-shepast01,Sterling Shepard,NYG,BAL,away,13.00,0,0,0,0,0,0,0,0,0,0,9,77,1,0,0,0
2020,16,WR,braxton-berrios-berribr01,Braxton Berrios,NYJ,CLE,home,12.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
2020,16,WR,dj-chark-charkdj01,D.J. Chark,JAX,CHI,home,12.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0
2020,16,WR,amari-cooper-coopeam01,Amari Cooper,DAL,PHI,home,12.00,0,0,0,0,0,0,0,0,0,0,4,121,0,0,0,0
2020,16,WR,zach-pascal-pascaza01,Zach Pascal,IND,PIT,away,12.00,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,0
2020,16,WR,allen-robinson-robinal04,Allen Robinson,CHI,JAX,away,10.00,0,0,0,0,0,0,0,0,0,0,10,103,0,0,0,0
2020,16,WR,laviska-shenault-shenala01,Laviska Shenault,JAX,CHI,home,10.00,0,0,0,0,0,0,0,0,0,0,5,48,1,0,0,0
2020,16,WR,robby-anderson-anderro05,Robby Anderson,CAR,WAS,away,9.00,0,0,0,0,0,0,0,0,0,0,7,39,1,0,0,0
2020,16,WR,antonio-brown-brownan05,Antonio Brown,TB,DET,away,9.00,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0
2020,16,WR,emmanuel-sanders-sandeem01,Emmanuel Sanders,NO,MIN,home,9.00,0,0,0,0,0,0,1,12,0,0,4,83,0,0,0,0
2020,16,WR,marquise-brown-brownma18,Marquise Brown,BAL,NYG,home,8.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
2020,16,WR,alex-erickson-erickal01,Alex Erickson,CIN,HOU,away,8.00,1,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0
2020,16,WR,justin-jefferson-jeffeju01,Justin Jefferson,MIN,NO,away,8.00,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0
2020,16,WR,demarcus-robinson-robinde06,Demarcus Robinson,KC,ATL,home,8.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
2020,16,WR,equanimeous-st-brown-stbroeq01,Equanimeous St. Brown,GB,TEN,home,8.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0
2020,16,WR,daesean-hamilton-hamilda02,DaeSean Hamilton,DEN,LAC,away,7.00,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0
2020,16,WR,christian-kirk-kirkch01,Christian Kirk,ARI,SF,home,7.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0
2020,16,WR,laquon-treadwell-treadla01,Laquon Treadwell,ATL,KC,away,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
2020,16,WR,jamarcus-bradley-bradlja03,Ja'Marcus Bradley,CLE,NYJ,away,6.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
2020,16,WR,dez-bryant-bryande02,Dez Bryant,BAL,NYG,home,6.00,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
2020,16,WR,aj-green-greenaj02,A.J. Green,CIN,HOU,away,6.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
2020,16,WR,tyreek-hill-hillty02,Tyreek Hill,KC,ATL,home,6.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
2020,16,WR,ty-hilton-hiltoty01,T.Y. Hilton,IND,PIT,away,6.00,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
2020,16,WR,jerry-jeudy-jeudyje01,Jerry Jeudy,DEN,LAC,away,6.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0
2020,16,WR,cooper-kupp-kuppco01,Cooper Kupp,LA,SEA,away,6.00,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0
2020,16,WR,josh-reynolds-reynojo03,Josh Reynolds,LA,SEA,away,6.00,0,0,0,0,0,0,1,5,0,0,6,65,0,0,0,0
2020,16,WR,cam-sims-simsca01,Cam Sims,WAS,CAR,home,6.00,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,0
2020,16,WR,chase-claypool-claypch01,Chase Claypool,PIT,IND,home,5.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
2020,16,WR,keke-coutee-couteke01,Keke Coutee,HOU,CIN,home,5.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
2020,16,WR,keesean-johnson-johnske24,KeeSean Johnson,ARI,SF,home,5.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
2020,16,WR,dk-metcalf-metcadk01,D.K. Metcalf,SEA,LA,home,5.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
2020,16,WR,quez-watkins-watkiqu01,Quez Watkins,PHI,DAL,away,5.00,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0
