year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2016,3,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,NYG,away,17.00,2,2,5,5,0
2016,3,K,justin-tucker-tuckeju01,Justin Tucker,BAL,JAX,away,15.00,1,1,4,4,1
2016,3,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,SF,home,13.00,4,4,3,3,0
2016,3,K,matt-prater-pratema01,Matt Prater,DET,GB,away,11.00,3,3,3,2,1
2016,3,K,mason-crosby-crosbma01,Mason Crosby,GB,DET,home,10.00,4,4,2,2,0
2016,3,K,josh-lambo-lambojo01,Josh Lambo,SD,IND,away,10.00,2,1,3,3,0
2016,3,K,cody-parkey-parkeco02,Cody Parkey,CLE,MIA,away,10.00,1,1,6,3,0
2016,3,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,PIT,home,10.00,4,4,2,2,0
2016,3,K,josh-brown-brownjo05,Josh Brown,NYG,WAS,home,9.00,3,3,2,2,0
2016,3,K,matt-bryant-bryanma01,Matt Bryant,ATL,NO,away,9.00,6,6,1,1,0
2016,3,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,ARI,home,9.00,4,3,2,2,0
2016,3,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,HOU,home,9.00,3,3,2,2,0
2016,3,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,TB,away,9.00,4,4,1,1,1
2016,3,K,wil-lutz-lutzwi01,Wil Lutz,ATL,NO,away,8.00,3,3,1,1,1
2016,3,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,SD,home,8.00,2,2,2,2,0
2016,3,K,dan-bailey-baileda04,Dan Bailey,DAL,CHI,home,7.00,4,4,2,1,0
2016,3,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,TEN,away,7.00,2,2,1,1,1
2016,3,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,BUF,away,6.00,1,1,1,1,1
2016,3,K,andrew-franks-frankan02,Andrew Franks,MIA,CLE,home,6.00,3,3,1,1,0
2016,3,K,cairo-santos-santoca01,Cairo Santos,KC,NYJ,home,6.00,3,3,1,1,0
2016,3,K,blair-walsh-walshbl01,Blair Walsh,MIN,CAR,away,6.00,1,0,2,2,0
2016,3,K,connor-barth-barthco01,Connor Barth,CHI,DAL,away,5.00,2,2,1,1,0
2016,3,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,CIN,away,5.00,3,2,1,1,0
2016,3,K,jason-myers-myersja02,Jason Myers,JAX,BAL,home,5.00,2,2,2,1,0
2016,3,K,mike-nugent-nugenmi01,Mike Nugent,CIN,DEN,home,5.00,2,2,1,1,0
2016,3,K,phil-dawson-dawsoph01,Phil Dawson,SF,SEA,away,4.00,1,1,2,1,0
2016,3,K,graham-gano-ganogr01,Graham Gano,CAR,MIN,home,4.00,1,1,2,1,0
2016,3,K,ryan-succop-succory01,Ryan Succop,TEN,OAK,home,4.00,1,1,1,1,0
2016,3,K,chris-boswell-boswech01,Chris Boswell,PIT,PHI,away,3.00,0,0,2,1,0
2016,3,K,nick-folk-folkni01,Nick Folk,NYJ,KC,away,3.00,0,0,1,1,0
2016,3,K,roberto-aguayo-aguayro01,Roberto Aguayo,TB,LA,home,2.00,3,2,1,0,0
