year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2017,4,RB,leveon-bell-bellle02,Le'Veon Bell,PIT,BAL,away,30.00,0,0,0,0,0,0,35,144,2,0,4,42,0,0,0,0
2017,4,RB,todd-gurley-gurleto02,Todd Gurley,LA,DAL,away,27.00,0,0,0,0,0,0,23,121,0,0,7,94,1,0,0,0
2017,4,RB,ezekiel-elliott-ellioez01,Ezekiel Elliott,DAL,LA,home,25.00,0,0,0,0,0,0,21,85,1,0,4,54,1,0,0,0
2017,4,RB,lamar-miller-millela03,Lamar Miller,HOU,TEN,home,24.00,0,0,0,0,0,0,19,75,1,0,4,56,1,0,0,0
2017,4,RB,bilal-powell-powelbi01,Bilal Powell,NYJ,JAX,home,24.00,0,0,0,0,0,0,21,163,1,0,4,27,0,0,0,0
2017,4,RB,leonard-fournette-fournle01,Leonard Fournette,JAX,NYJ,away,19.00,0,0,0,0,0,0,24,86,0,0,4,59,1,0,0,0
2017,4,RB,elijah-mcguire-mcguiel01,Elijah McGuire,NYJ,JAX,home,18.00,0,0,0,0,0,0,10,93,1,0,2,38,0,0,0,0
2017,4,RB,jd-mckissic-mckisjd01,J.D. McKissic,SEA,IND,home,17.00,0,0,0,0,0,0,4,38,1,0,1,27,1,0,0,0
2017,4,RB,ameer-abdullah-abdulam01,Ameer Abdullah,DET,MIN,away,16.00,0,0,0,0,0,0,20,94,1,0,3,15,0,0,0,0
2017,4,RB,legarrette-blount-blounle01,LeGarrette Blount,PHI,LAC,away,15.00,0,0,0,0,0,0,16,136,0,0,1,20,0,0,0,0
2017,4,RB,alvin-kamara-kamaral01,Alvin Kamara,NO,MIA,away,15.00,0,0,0,0,0,0,5,25,0,0,10,71,1,0,0,0
2017,4,RB,giovani-bernard-bernagi01,Giovani Bernard,CIN,CLE,away,13.00,0,0,0,0,0,0,3,12,0,0,3,67,1,0,0,0
2017,4,RB,tevin-coleman-colemte01,Tevin Coleman,ATL,BUF,home,13.00,0,0,0,0,0,0,9,77,0,0,4,65,0,0,0,0
2017,4,RB,devonta-freeman-freemde01,Devonta Freeman,ATL,BUF,home,13.00,0,0,0,0,0,0,18,58,1,0,2,20,0,0,0,0
2017,4,RB,wendell-smallwood-smallwe01,Wendell Smallwood,PHI,LAC,away,13.00,0,0,0,0,0,0,10,34,1,0,4,45,0,0,0,0
2017,4,RB,jordan-howard-howarjo02,Jordan Howard,CHI,GB,away,12.00,0,0,0,0,0,0,18,53,1,0,2,10,0,0,0,0
2017,4,RB,kareem-hunt-huntka01,Kareem Hunt,KC,WAS,home,12.00,0,0,0,0,0,0,21,101,0,0,4,20,0,0,0,0
2017,4,RB,dalvin-cook-cookda04,Dalvin Cook,MIN,DET,home,11.00,0,0,0,0,0,0,13,66,1,0,1,8,0,0,1,0
2017,4,RB,austin-ekeler-ekeleau01,Austin Ekeler,LAC,PHI,home,11.00,0,0,0,0,0,0,1,35,1,0,2,23,0,0,0,0
2017,4,RB,duke-johnson-johnsdu02,Duke Johnson,CLE,CIN,home,11.00,0,0,0,0,0,0,4,13,1,0,9,47,0,0,0,0
2017,4,RB,cj-anderson-andercj01,C.J. Anderson,DEN,OAK,home,10.00,0,0,0,0,0,0,20,95,0,0,4,17,0,0,0,0
2017,4,RB,wayne-gallman-gallmwa01,Wayne Gallman,NYG,TB,away,10.00,0,0,0,0,0,0,11,42,0,0,2,8,1,0,0,0
2017,4,RB,aaron-jones-jonesaa02,Aaron Jones,GB,CHI,home,10.00,0,0,0,0,0,0,13,49,1,0,0,0,0,0,0,0
2017,4,RB,lesean-mccoy-mccoyle02,LeSean McCoy,BUF,ATL,away,10.00,0,0,0,0,0,0,20,76,0,0,3,32,0,0,0,0
2017,4,RB,jacquizz-rodgers-rodgeja01,Jacquizz Rodgers,TB,NYG,home,10.00,0,0,0,0,0,0,16,83,0,0,2,25,0,0,0,0
2017,4,RB,andre-ellington-ellinan01,Andre Ellington,SF,ARI,away,9.00,0,0,0,0,0,0,5,18,0,0,9,86,0,0,0,0
2017,4,RB,fozzy-whittaker-whittfo01,Fozzy Whittaker,CAR,NE,away,9.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
2017,4,RB,carlos-hyde-hydeca01,Carlos Hyde,SF,ARI,away,8.00,0,0,0,0,0,0,16,68,0,0,5,27,0,0,0,0
2017,4,RB,alex-collins-collial01,Alex Collins,PIT,BAL,away,7.00,0,0,0,0,0,0,9,82,0,0,0,0,0,0,1,0
2017,4,RB,frank-gore-gorefr01,Frank Gore,IND,SEA,away,7.00,0,0,0,0,0,0,12,46,0,0,3,34,0,0,0,0
2017,4,RB,dion-lewis-lewisdi01,Dion Lewis,NE,CAR,home,7.00,0,0,0,0,0,0,4,18,1,0,1,9,0,0,0,0
2017,4,RB,alfred-morris-morrial02,Alfred Morris,DAL,LA,home,7.00,0,0,0,0,0,0,2,76,0,0,0,0,0,0,0,0
2017,4,RB,chris-carson-carsoch01,Chris Carson,SEA,IND,home,6.00,0,0,0,0,0,0,12,42,0,0,3,24,0,0,0,0
2017,4,RB,chris-johnson-johnsch19,Chris Johnson,ARI,SF,home,6.00,0,0,0,0,0,0,13,32,0,0,3,31,0,0,0,0
2017,4,RB,robert-turbin-turbiro01,Robert Turbin,IND,SEA,away,6.00,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0
2017,4,RB,mark-ingram-ingrama02,Mark Ingram,NO,MIA,away,5.00,0,0,0,0,0,0,14,45,0,0,4,17,0,0,0,0
2017,4,RB,eddie-lacy-lacyed01,Eddie Lacy,SEA,IND,home,5.00,0,0,0,0,0,0,11,52,0,0,0,0,0,0,0,0
2017,4,RB,jonathan-stewart-stewajo02,Jonathan Stewart,CAR,NE,away,5.00,0,0,0,0,0,0,14,68,0,0,0,0,0,0,1,0
2017,4,RB,jay-ajayi-ajayija01,Jay Ajayi,NO,MIA,away,4.00,0,0,0,0,0,0,12,46,0,0,1,8,0,0,0,0
2017,4,RB,jamaal-charles-charlja01,Jamaal Charles,DEN,OAK,home,4.00,0,0,0,0,0,0,5,33,0,0,1,14,0,0,0,0
2017,4,RB,tarik-cohen-cohenta01,Tarik Cohen,CHI,GB,away,4.00,0,0,0,0,0,0,6,24,0,0,4,24,0,0,0,0
2017,4,RB,donta-foreman-foremdo01,D'Onta Foreman,HOU,TEN,home,4.00,0,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0
2017,4,RB,mike-gillislee-gillimi01,Mike Gillislee,NE,CAR,home,4.00,0,0,0,0,0,0,12,49,0,0,0,0,0,0,0,0
2017,4,RB,chris-ivory-ivorych01,Chris Ivory,JAX,NYJ,away,4.00,0,0,0,0,0,0,9,42,0,0,1,2,0,0,0,0
2017,4,RB,christian-mccaffrey-mccafch01,Christian McCaffrey,CAR,NE,away,4.00,0,0,0,0,0,0,6,16,0,0,4,33,0,0,0,0
2017,4,RB,james-white-whiteja06,James White,NE,CAR,home,4.00,0,0,0,0,0,0,1,7,0,0,10,47,0,0,0,0
2017,4,RB,javorius-allen-allenja08,Javorius Allen,BAL,PIT,home,3.00,0,0,0,0,0,0,2,7,0,0,6,37,0,0,0,0
2017,4,RB,corey-clement-clemeco01,Corey Clement,PHI,LAC,away,3.00,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0
2017,4,RB,joe-mixon-mixonjo01,Joe Mixon,CIN,CLE,away,3.00,0,0,0,0,0,0,17,29,0,0,4,19,0,0,0,0
2017,4,RB,demarco-murray-murrade01,DeMarco Murray,TEN,HOU,away,3.00,0,0,0,0,0,0,7,31,0,0,2,4,0,0,0,0
2017,4,RB,cordarrelle-patterson-patteco01,Cordarrelle Patterson,OAK,DEN,away,3.00,0,0,0,0,0,0,1,2,0,0,6,33,0,0,0,0
2017,4,RB,mike-tolbert-tolbemi02,Mike Tolbert,BUF,ATL,away,3.00,0,0,0,0,0,0,8,31,0,0,0,0,0,0,0,0
2017,4,RB,charcandrick-west-westch03,Charcandrick West,KC,WAS,home,3.00,0,0,0,0,0,0,1,2,0,0,5,33,0,0,0,0
2017,4,RB,james-conner-conneja02,James Conner,PIT,BAL,away,2.00,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
2017,4,RB,isaiah-crowell-croweis01,Isaiah Crowell,CLE,CIN,home,2.00,0,0,0,0,0,0,7,20,0,0,1,7,0,0,0,0
2017,4,RB,benny-cunningham-cunnibe02,Benny Cunningham,CHI,GB,away,2.00,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0
2017,4,RB,melvin-gordon-gordome01,Melvin Gordon,LAC,PHI,home,2.00,0,0,0,0,0,0,10,22,0,0,1,7,0,0,0,0
2017,4,RB,jeremy-hill-hillje06,Jeremy Hill,CIN,CLE,away,2.00,0,0,0,0,0,0,6,16,0,0,1,10,0,0,0,0
2017,4,RB,rob-kelley-kellero01,Rob Kelley,WAS,KC,away,2.00,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0
2017,4,RB,latavius-murray-murrala01,Latavius Murray,MIN,DET,home,2.00,0,0,0,0,0,0,7,21,0,0,2,8,0,0,0,0
2017,4,RB,samaje-perine-perinsa01,Samaje Perine,WAS,KC,away,2.00,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0
2017,4,RB,jalen-richard-richaja09,Jalen Richard,OAK,DEN,away,2.00,0,0,0,0,0,0,2,7,0,0,1,20,0,0,0,0
2017,4,RB,shane-vereen-vereesh01,Shane Vereen,NYG,TB,away,2.00,0,0,0,0,0,0,5,14,0,0,1,11,0,0,0,0
2017,4,RB,alfred-blue-blueal01,Alfred Blue,HOU,TEN,home,1.00,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0
2017,4,RB,tommy-bohanon-bohanto01,Tommy Bohanon,JAX,NYJ,away,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2017,4,RB,devontae-booker-bookede02,Devontae Booker,DEN,OAK,home,1.00,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
2017,4,RB,matt-breida-breidma01,Matt Breida,SF,ARI,away,1.00,0,0,0,0,0,0,9,16,0,0,1,4,0,0,0,0
2017,4,RB,malcolm-brown-brownma16,Malcolm Brown,LA,DAL,away,1.00,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0
2017,4,RB,derrick-coleman-colemde02,Derrick Coleman,ATL,BUF,home,1.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
2017,4,RB,james-develin-develja01,James Develin,NE,CAR,home,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
2017,4,RB,matt-jones-jonesma11,Matt Jones,IND,SEA,away,1.00,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
2017,4,RB,kyle-juszczyk-juszcky01,Kyle Juszczyk,SF,ARI,away,1.00,0,0,0,0,0,0,1,8,0,0,3,15,0,0,0,0
2017,4,RB,marshawn-lynch-lynchma01,Marshawn Lynch,OAK,DEN,away,1.00,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0
