year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2016,15,K,chris-boswell-boswech01,Chris Boswell,PIT,CIN,away,18.00,0,0,6,6,0
2016,15,K,dan-bailey-baileda04,Dan Bailey,DAL,TB,home,14.00,2,2,6,4,0
2016,15,K,graham-gano-ganogr01,Graham Gano,CAR,WAS,away,14.00,2,2,5,4,0
2016,15,K,matt-bryant-bryanma01,Matt Bryant,ATL,SF,home,13.00,5,5,2,2,1
2016,15,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,SD,away,13.00,1,1,4,4,0
2016,15,K,nick-novak-novakni01,Nick Novak,HOU,JAX,home,13.00,1,1,4,4,0
2016,15,K,mason-crosby-crosbma01,Mason Crosby,GB,CHI,away,12.00,3,3,3,3,0
2016,15,K,wil-lutz-lutzwi01,Wil Lutz,NO,ARI,away,12.00,6,6,2,2,0
2016,15,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,BAL,away,12.00,0,0,4,4,0
2016,15,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,MIN,away,12.00,4,4,2,2,1
2016,15,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PHI,home,11.00,3,3,2,2,1
2016,15,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,DEN,away,10.00,1,1,3,3,0
2016,15,K,jason-myers-myersja02,Jason Myers,JAX,HOU,away,10.00,2,2,2,2,1
2016,15,K,connor-barth-barthco01,Connor Barth,CHI,GB,home,9.00,3,3,2,2,0
2016,15,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,CLE,home,9.00,4,3,2,2,0
2016,15,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,CAR,home,9.00,1,0,3,3,0
2016,15,K,ryan-succop-succory01,Ryan Succop,TEN,KC,away,9.00,1,1,2,2,1
2016,15,K,roberto-aguayo-aguayro01,Roberto Aguayo,TB,DAL,away,8.00,2,2,2,2,0
2016,15,K,randy-bullock-bullora01,Randy Bullock,CIN,PIT,home,8.00,2,2,2,2,0
2016,15,K,kai-forbath-forbaka01,Kai Forbath,MIN,IND,home,8.00,0,0,2,2,1
2016,15,K,nick-folk-folkni01,Nick Folk,NYJ,MIA,home,7.00,1,1,2,2,0
2016,15,K,cody-parkey-parkeco02,Cody Parkey,CLE,BUF,away,7.00,1,1,2,2,0
2016,15,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,LA,home,6.00,3,3,1,1,0
2016,15,K,matt-prater-pratema01,Matt Prater,DET,NYG,away,6.00,0,0,2,2,0
2016,15,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,NO,home,5.00,6,5,1,0,0
2016,15,K,robbie-gould-gouldro01,Robbie Gould,DET,NYG,away,5.00,2,2,1,1,0
2016,15,K,cairo-santos-santoca01,Cairo Santos,KC,TEN,home,5.00,2,2,1,1,0
2016,15,K,andrew-franks-frankan02,Andrew Franks,MIA,NYJ,away,4.00,5,4,0,0,0
2016,15,K,josh-lambo-lambojo01,Josh Lambo,SD,OAK,home,4.00,2,1,1,1,0
2016,15,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,NE,home,3.00,0,0,1,1,0
2016,15,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,SEA,away,3.00,0,0,1,1,0
2016,15,K,jon-ryan-ryanjo03,Jon Ryan,SEA,LA,home,2.00,0,0,0,0,0
2016,15,K,phil-dawson-dawsoph01,Phil Dawson,SF,ATL,away,1.00,2,1,0,0,0
