year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2016,12,DST,nfl,New York Giants,NYG,CLE,away,26.00,7.0,0,0,3,0,1,13,285,58,343
2016,12,DST,nfl,Tampa Bay Buccaneers,TB,SEA,home,22.00,6.0,2,0,1,0,0,5,118,127,245
2016,12,DST,nfl,San Diego Chargers,SD,HOU,away,16.00,1.0,3,0,1,0,0,13,239,114,353
2016,12,DST,nfl,Kansas City Chiefs,KC,DEN,away,16.00,5.0,0,1,1,0,1,27,340,124,464
2016,12,DST,nfl,Oakland Raiders,OAK,CAR,home,14.00,2.0,1,0,1,1,1,32,229,129,358
2016,12,DST,nfl,Pittsburgh Steelers,PIT,IND,away,14.00,3.0,2,0,0,0,0,7,219,91,310
2016,12,DST,nfl,Green Bay Packers,GB,PHI,away,13.00,4.0,1,0,0,0,0,13,211,81,292
2016,12,DST,nfl,Baltimore Ravens,BAL,CIN,home,11.00,3.0,0,0,2,0,0,14,261,64,325
2016,12,DST,nfl,New England Patriots,NE,NYJ,away,11.00,1.0,0,0,2,1,0,17,269,64,333
2016,12,DST,nfl,Cincinnati Bengals,CIN,BAL,away,10.00,2.0,1,1,0,0,0,19,219,92,311
2016,12,DST,nfl,Seattle Seahawks,SEA,TB,away,10.00,0.0,1,1,1,0,0,14,220,118,338
2016,12,DST,nfl,Detroit Lions,DET,MIN,home,9.00,0.0,1,0,0,0,0,13,224,82,306
2016,12,DST,nfl,Atlanta Falcons,ATL,ARI,home,8.00,2.0,1,0,0,0,0,19,274,58,332
2016,12,DST,nfl,New Orleans Saints,NO,LA,home,8.00,3.0,1,0,1,0,0,21,178,69,247
2016,12,DST,nfl,Miami Dolphins,MIA,SF,home,7.00,2.0,1,0,1,0,0,24,282,193,475
2016,12,DST,nfl,Minnesota Vikings,MIN,DET,away,6.00,2.0,0,0,0,0,0,16,214,94,308
2016,12,DST,nfl,Denver Broncos,DEN,KC,home,6.00,6.0,0,0,0,0,0,30,190,83,273
2016,12,DST,nfl,Carolina Panthers,CAR,OAK,away,5.00,1.0,1,0,1,0,0,35,310,56,366
2016,12,DST,nfl,Tennessee Titans,TEN,CHI,away,5.00,0.0,2,0,0,0,0,21,316,95,411
2016,12,DST,nfl,Jacksonville Jaguars,JAX,BUF,away,5.00,5.0,0,0,0,0,0,28,151,153,304
2016,12,DST,nfl,Arizona Cardinals,ARI,ATL,away,5.00,3.0,1,0,0,0,0,38,244,116,360
2016,12,DST,nfl,Houston Texans,HOU,SD,home,4.00,1.0,1,0,0,0,0,21,235,67,302
2016,12,DST,nfl,Cleveland Browns,CLE,NYG,home,4.00,1.0,0,0,1,0,0,27,192,104,296
2016,12,DST,nfl,Los Angeles Rams,LA,NO,away,4.00,2.0,0,0,1,0,0,49,346,209,555
2016,12,DST,nfl,Buffalo Bills,BUF,JAX,home,3.00,2.0,0,0,0,0,0,21,118,183,301
2016,12,DST,nfl,San Francisco 49ers,SF,MIA,away,2.00,2.0,0,0,0,0,0,31,263,95,358
2016,12,DST,nfl,Washington Redskins,WAS,DAL,away,1.00,1.0,0,0,0,0,0,31,190,163,353
2016,12,DST,nfl,Dallas Cowboys,DAL,WAS,home,1.00,0.0,0,0,0,0,0,26,449,56,505
2016,12,DST,nfl,New York Jets,NYJ,NE,home,1.00,0.0,0,0,0,0,0,22,286,91,377
2016,12,DST,nfl,Chicago Bears,CHI,TEN,home,1.00,0.0,0,0,0,0,0,27,226,149,375
2016,12,DST,nfl,Philadelphia Eagles,PHI,GB,home,1.00,0.0,0,0,0,0,0,27,313,74,387
2016,12,DST,nfl,Indianapolis Colts,IND,PIT,home,0.00,0.0,0,0,0,0,0,28,221,148,369
