year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2014,15,K,connor-barth-barthco01,Connor Barth,DEN,SD,away,16.00,1,1,5,5,0
2014,15,K,josh-scobee-scobejo02,Josh Scobee,JAX,BAL,away,16.00,0,0,5,4,2
2014,15,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,GB,home,15.00,1,1,4,4,1
2014,15,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,STL,away,14.00,0,0,4,4,1
2014,15,K,graham-gano-ganogr01,Graham Gano,CAR,TB,home,13.00,1,1,5,4,0
2014,15,K,mike-nugent-nugenmi01,Mike Nugent,CIN,CLE,away,12.00,3,3,3,3,0
2014,15,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,MIA,home,11.00,5,5,2,2,0
2014,15,K,ryan-succop-succory01,Ryan Succop,NYJ,TEN,away,11.00,0,0,3,3,1
2014,15,K,matt-prater-pratema01,Matt Prater,DET,MIN,home,10.00,1,1,3,3,0
2014,15,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,KC,away,9.00,1,1,2,2,1
2014,15,K,cody-parkey-parkeco02,Cody Parkey,DAL,PHI,away,9.00,3,3,2,2,0
2014,15,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,NE,away,9.00,1,1,3,2,1
2014,15,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,ATL,away,9.00,3,3,2,2,0
2014,15,K,dan-bailey-baileda04,Dan Bailey,DAL,PHI,away,8.00,5,5,1,1,0
2014,15,K,matt-bryant-bryanma01,Matt Bryant,ATL,PIT,home,8.00,2,2,2,2,0
2014,15,K,justin-tucker-tuckeju01,Justin Tucker,BAL,JAX,home,8.00,2,2,4,2,0
2014,15,K,mason-crosby-crosbma01,Mason Crosby,GB,BUF,away,7.00,1,1,3,2,0
2014,15,K,kai-forbath-forbaka01,Kai Forbath,WAS,NYG,away,7.00,1,1,2,2,0
2014,15,K,shayne-graham-grahash01,Shayne Graham,NO,CHI,away,7.00,4,4,2,1,0
2014,15,K,cairo-santos-santoca01,Cairo Santos,KC,OAK,home,7.00,4,4,3,1,0
2014,15,K,josh-brown-brownjo05,Josh Brown,NYG,WAS,home,6.00,3,3,1,1,0
2014,15,K,randy-bullock-bullora01,Randy Bullock,HOU,IND,away,6.00,1,1,1,1,1
2014,15,K,nick-folk-folkni01,Nick Folk,NYJ,TEN,away,6.00,1,1,2,1,1
2014,15,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,ARI,home,6.00,0,0,2,2,0
2014,15,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,SF,home,5.00,2,2,1,1,0
2014,15,K,patrick-murray-murrapa02,Patrick Murray,TB,CAR,away,5.00,2,2,1,1,0
2014,15,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,HOU,home,5.00,2,2,1,1,0
2014,15,K,nick-novak-novakni01,Nick Novak,SD,DEN,home,4.00,1,1,3,1,0
2014,15,K,blair-walsh-walshbl01,Blair Walsh,MIN,DET,away,2.00,2,2,3,0,0
2014,15,K,phil-dawson-dawsoph01,Phil Dawson,SF,SEA,away,1.00,1,1,0,0,0
2014,15,K,jay-feely-feelyja01,Jay Feely,CHI,NO,home,1.00,1,1,0,0,0
