year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2015,4,TE,martellus-bennett-bennema01,Martellus Bennett,CHI,OAK,home,14.00,0,0,0,0,0,0,0,0,0,0,11,83,1,0,0,0
2015,4,TE,coby-fleener-fleenco01,Coby Fleener,IND,JAX,home,14.00,0,0,0,0,0,0,0,0,0,0,9,83,1,0,0,0
2015,4,TE,gary-barnidge-barniga01,Gary Barnidge,CLE,SD,away,13.00,0,0,0,0,0,0,0,0,0,0,6,75,1,0,0,0
2015,4,TE,charles-clay-claych01,Charles Clay,BUF,NYG,home,11.00,0,0,0,0,0,0,0,0,0,0,9,111,0,0,0,0
2015,4,TE,ladarius-green-greenla04,Ladarius Green,SD,CLE,home,11.00,0,0,0,0,0,0,0,0,0,0,4,53,1,0,0,0
2015,4,TE,richard-rodgers-rodgeri01,Richard Rodgers,GB,SF,away,10.00,0,0,0,0,0,0,0,0,0,0,5,45,1,0,0,0
2015,4,TE,brent-celek-celekbr01,Brent Celek,PHI,WAS,away,7.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
2015,4,TE,ed-dickson-dicksed01,Ed Dickson,CAR,TB,away,7.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1
2015,4,TE,cj-fiedorowicz-fiedocj01,C.J. Fiedorowicz,HOU,ATL,away,7.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,1,0
2015,4,TE,josh-hill-hilljo05,Josh Hill,NO,DAL,home,7.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
2015,4,TE,jake-stoneburner-stoneja02,Jake Stoneburner,MIA,NYJ,home,7.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
2015,4,TE,owen-daniels-danieow01,Owen Daniels,DEN,MIN,home,6.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
2015,4,TE,tyler-eifert-eiferty01,Tyler Eifert,CIN,KC,home,6.00,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0
2015,4,TE,john-phillips-philljo05,John Phillips,SD,CLE,home,6.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2015,4,TE,jason-witten-witteja01,Jason Witten,DAL,NO,away,5.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
2015,4,TE,marcedes-lewis-lewisma04,Marcedes Lewis,JAX,IND,away,4.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
2015,4,TE,larry-donnell-donnela01,Larry Donnell,NYG,BUF,away,3.00,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,0
2015,4,TE,clay-harbor-harbocl01,Clay Harbor,JAX,IND,away,3.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
2015,4,TE,travis-kelce-kelcetr01,Travis Kelce,KC,CIN,away,3.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,1,0
2015,4,TE,benjamin-watson-watsobe01,Benjamin Watson,NO,DAL,home,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
2015,4,TE,garrett-celek-celekga01,Garrett Celek,SF,GB,home,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
2015,4,TE,jared-cook-cookja02,Jared Cook,STL,ARI,away,2.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
2015,4,TE,eric-ebron-ebroner01,Eric Ebron,DET,SEA,away,2.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
2015,4,TE,jimmy-graham-grahaji01,Jimmy Graham,SEA,DET,home,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
2015,4,TE,greg-olsen-olsengr01,Greg Olsen,CAR,TB,away,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
