year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2014,4,DST,nfl,Philadelphia Eagles,PHI,SF,away,27.00,4.0,1,0,0,1,3,26,189,218,407
2014,4,DST,nfl,Miami Dolphins,MIA,OAK,away,20.00,2.0,3,0,1,0,1,14,264,53,317
2014,4,DST,nfl,Kansas City Chiefs,KC,NE,home,19.00,3.0,2,0,1,0,1,14,215,75,290
2014,4,DST,nfl,New York Giants,NYG,WAS,away,18.00,2.0,4,0,2,0,0,14,243,86,329
2014,4,DST,nfl,Houston Texans,HOU,BUF,home,16.00,2.0,2,0,0,0,1,17,220,96,316
2014,4,DST,nfl,San Diego Chargers,SD,JAX,home,13.00,3.0,2,0,1,0,0,14,235,85,320
2014,4,DST,nfl,Indianapolis Colts,IND,TEN,home,13.00,3.0,2,0,1,0,0,17,176,85,261
2014,4,DST,nfl,Dallas Cowboys,DAL,NO,home,12.00,2.0,1,0,2,0,0,17,334,104,438
2014,4,DST,nfl,Baltimore Ravens,BAL,CAR,home,11.00,2.0,0,0,1,0,0,10,248,67,315
2014,4,DST,nfl,San Francisco 49ers,SF,PHI,home,10.00,1.0,2,0,2,0,0,21,191,22,213
2014,4,DST,nfl,Buffalo Bills,BUF,HOU,away,10.00,3.0,2,0,1,0,0,23,264,37,301
2014,4,DST,nfl,Detroit Lions,DET,NYJ,away,10.00,2.0,1,0,1,0,0,17,204,132,336
2014,4,DST,nfl,Green Bay Packers,GB,CHI,away,9.00,1.0,2,0,0,0,0,17,261,235,496
2014,4,DST,nfl,Tampa Bay Buccaneers,TB,PIT,away,8.00,5.0,0,0,1,0,0,24,305,85,390
2014,4,DST,nfl,Oakland Raiders,OAK,MIA,home,6.00,0.0,1,0,2,0,0,38,278,157,435
2014,4,DST,nfl,Minnesota Vikings,MIN,ATL,home,5.00,1.0,2,0,0,0,0,28,288,123,411
2014,4,DST,nfl,New York Jets,NYJ,DET,home,5.00,4.0,0,0,0,0,0,24,272,88,360
2014,4,DST,nfl,Pittsburgh Steelers,PIT,TB,home,4.00,1.0,1,0,0,0,0,27,287,63,350
2014,4,DST,nfl,Chicago Bears,CHI,GB,home,3.00,1.0,0,0,0,1,0,38,302,56,358
2014,4,DST,nfl,Washington Redskins,WAS,NYG,home,3.00,1.0,1,0,0,0,0,45,295,154,449
2014,4,DST,nfl,Tennessee Titans,TEN,IND,away,2.00,0.0,1,0,0,0,0,41,393,105,498
2014,4,DST,nfl,Jacksonville Jaguars,JAX,SD,away,2.00,2.0,0,0,0,0,0,33,365,42,407
2014,4,DST,nfl,New England Patriots,NE,KC,away,2.00,2.0,0,0,0,0,0,41,236,207,443
2014,4,DST,nfl,New Orleans Saints,NO,DAL,away,1.00,1.0,0,0,0,0,0,38,255,190,445
2014,4,DST,nfl,Carolina Panthers,CAR,BAL,away,0.00,0.0,0,0,0,0,0,38,327,127,454
2014,4,DST,nfl,Atlanta Falcons,ATL,MIN,away,0.00,0.0,0,0,0,0,0,41,317,241,558
