year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2017,4,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,DAL,away,23.00,2,2,7,7,0
2017,4,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,TEN,home,17.00,7,6,3,3,1
2017,4,K,jake-elliott-ellioja04,Jake Elliott,PHI,LAC,away,16.00,2,2,4,4,1
2017,4,K,robbie-gould-gouldro01,Robbie Gould,SF,ARI,away,15.00,0,0,5,5,0
2017,4,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,ATL,away,15.00,2,2,3,3,2
2017,4,K,phil-dawson-dawsoph01,Phil Dawson,ARI,SF,home,14.00,0,0,4,4,1
2017,4,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,CAR,home,14.00,3,3,3,3,1
2017,4,K,harrison-butker-butkeha01,Harrison Butker,WAS,KC,away,11.00,2,2,4,3,0
2017,4,K,chandler-catanzaro-catanch01,Chandler Catanzaro,NYJ,JAX,home,11.00,2,2,4,3,0
2017,4,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,OAK,home,10.00,1,1,4,3,0
2017,4,K,graham-gano-ganogr01,Graham Gano,CAR,NE,away,9.00,4,3,2,2,0
2017,4,K,chris-boswell-boswech01,Chris Boswell,PIT,BAL,away,8.00,2,2,3,2,0
2017,4,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,KC,away,8.00,2,2,2,2,0
2017,4,K,wil-lutz-lutzwi01,Wil Lutz,NO,MIA,away,8.00,2,2,3,2,0
2017,4,K,jason-myers-myersja02,Jason Myers,JAX,NYJ,away,8.00,2,2,3,2,0
2017,4,K,blair-walsh-walshbl01,Blair Walsh,SEA,IND,home,8.00,5,5,2,1,0
2017,4,K,randy-bullock-bullora01,Randy Bullock,CIN,CLE,away,7.00,4,4,1,1,0
2017,4,K,nick-folk-folkni01,Nick Folk,TB,NYG,home,7.00,2,1,4,2,0
2017,4,K,dan-bailey-baileda04,Dan Bailey,DAL,LA,home,6.00,3,3,1,1,0
2017,4,K,younghoe-koo-kooyo01,Younghoe Koo,LAC,PHI,home,6.00,3,3,1,1,0
2017,4,K,matt-prater-pratema01,Matt Prater,DET,MIN,away,6.00,0,0,3,2,0
2017,4,K,matt-bryant-bryanma01,Matt Bryant,ATL,BUF,home,5.00,2,2,1,1,0
2017,4,K,mason-crosby-crosbma01,Mason Crosby,GB,CHI,home,5.00,5,5,0,0,0
2017,4,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,TB,away,5.00,2,2,2,1,0
2017,4,K,giorgio-tavecchio-tavecgi01,Giorgio Tavecchio,OAK,DEN,away,4.00,1,1,1,1,0
2017,4,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,SEA,away,4.00,1,1,1,1,0
2017,4,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PIT,home,3.00,0,0,2,1,0
2017,4,K,connor-barth-barthco01,Connor Barth,CHI,GB,away,2.00,2,2,1,0,0
2017,4,K,ryan-succop-succory01,Ryan Succop,TEN,HOU,away,2.00,2,2,0,0,0
2017,4,K,kai-forbath-forbaka01,Kai Forbath,MIN,DET,home,1.00,1,1,1,0,0
2017,4,K,zane-gonzalez-gonzaza01,Zane Gonzalez,CLE,CIN,home,1.00,1,1,1,0,0
