year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2019,14,K,jason-sanders-sandeja03,Jason Sanders,MIA,NYJ,away,23.00,0,0,8,7,1
2019,14,K,younghoe-koo-kooyo01,Younghoe Koo,CAR,ATL,away,18.00,4,4,4,4,1
2019,14,K,randy-bullock-bullora01,Randy Bullock,CIN,CLE,away,13.00,1,1,4,4,0
2019,14,K,robbie-gould-gouldro01,Robbie Gould,SF,NO,away,12.00,6,6,2,2,0
2019,14,K,wil-lutz-lutzwi01,Wil Lutz,NO,SF,home,12.00,4,4,2,2,1
2019,14,K,chris-boswell-boswech01,Chris Boswell,PIT,ARI,away,11.00,2,2,3,3,0
2019,14,K,harrison-butker-butkeha01,Harrison Butker,KC,NE,away,11.00,2,2,3,3,0
2019,14,K,chase-mclaughlin-mclauch02,Chase McLaughlin,IND,TB,away,11.00,3,3,3,2,1
2019,14,K,austin-seibert-seibeau01,Austin Seibert,CLE,CIN,home,11.00,3,3,2,2,1
2019,14,K,dan-bailey-baileda04,Dan Bailey,MIN,DET,home,10.00,2,2,2,2,1
2019,14,K,sam-ficken-fickesa01,Sam Ficken,MIA,NYJ,away,10.00,2,1,3,3,0
2019,14,K,michael-badgley-badglmi01,Michael Badgley,LAC,JAX,away,9.00,6,6,1,1,0
2019,14,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,BAL,home,9.00,0,0,3,3,0
2019,14,K,mason-crosby-crosbma01,Mason Crosby,GB,WAS,home,8.00,2,2,2,2,0
2019,14,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,DEN,home,8.00,3,3,1,1,1
2019,14,K,matt-gay-gayma02,Matt Gay,TB,IND,home,8.00,5,5,1,1,0
2019,14,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,HOU,away,8.00,5,5,1,1,0
2019,14,K,joey-slye-slyejo01,Joey Slye,CAR,ATL,away,8.00,2,2,2,2,0
2019,14,K,eddy-pineiro-pineied01,Eddy Pineiro,CHI,DAL,home,7.00,4,4,1,1,0
2019,14,K,brett-maher-maherbr02,Brett Maher,DAL,CHI,away,6.00,3,3,2,1,0
2019,14,K,jason-myers-myersja02,Jason Myers,SEA,LA,away,6.00,1,0,2,2,0
2019,14,K,ryan-succop-succory01,Ryan Succop,TEN,OAK,away,6.00,6,6,1,0,0
2019,14,K,justin-tucker-tuckeju01,Justin Tucker,BAL,BUF,away,6.00,3,3,1,1,0
2019,14,K,jake-elliott-ellioja04,Jake Elliott,PHI,NYG,home,5.00,2,2,2,1,0
2019,14,K,zane-gonzalez-gonzaza01,Zane Gonzalez,ARI,PIT,home,5.00,2,2,1,1,0
2019,14,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,GB,away,5.00,1,0,1,1,1
2019,14,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,PHI,away,5.00,2,2,1,1,0
2019,14,K,nick-folk-folkni01,Nick Folk,NE,KC,home,4.00,1,1,2,1,0
2019,14,K,josh-lambo-lambojo01,Josh Lambo,JAX,LAC,home,4.00,1,1,1,1,0
2019,14,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,SEA,home,4.00,4,4,1,0,0
2019,14,K,daniel-carlson-carlsda01,Daniel Carlson,OAK,TEN,home,3.00,3,3,0,0,0
2019,14,K,matt-prater-pratema01,Matt Prater,DET,MIN,away,1.00,1,1,1,0,0
