year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2018,6,DST,nfl,Houston Texans,HOU,BUF,home,23.00,2.0,2,0,1,1,1,13,129,100,229
2018,6,DST,nfl,Baltimore Ravens,BAL,TEN,away,21.00,11.0,0,0,0,0,0,0,51,55,106
2018,6,DST,nfl,Seattle Seahawks,SEA,OAK,away,20.00,6.0,0,0,2,0,0,3,106,79,185
2018,6,DST,nfl,Buffalo Bills,BUF,HOU,away,17.00,7.0,2,0,1,0,0,20,142,74,216
2018,6,DST,nfl,Arizona Cardinals,ARI,MIN,away,15.00,4.0,1,0,1,0,1,27,216,195,411
2018,6,DST,nfl,New York Jets,NYJ,IND,home,14.00,0.0,3,0,1,0,1,34,301,127,428
2018,6,DST,nfl,Dallas Cowboys,DAL,JAX,home,14.00,3.0,1,0,1,0,0,7,139,65,204
2018,6,DST,nfl,Los Angeles Chargers,LAC,CLE,away,13.00,5.0,2,0,0,0,0,14,214,103,317
2018,6,DST,nfl,Philadelphia Eagles,PHI,NYG,away,13.00,4.0,1,0,0,0,0,13,254,147,401
2018,6,DST,nfl,Minnesota Vikings,MIN,ARI,home,12.00,4.0,1,0,1,0,0,17,208,60,268
2018,6,DST,nfl,Washington Redskins,WAS,CAR,home,11.00,1.0,1,0,2,0,0,17,269,81,350
2018,6,DST,nfl,Miami Dolphins,MIA,CHI,home,8.00,2.0,1,0,2,0,0,28,303,164,467
2018,6,DST,nfl,Green Bay Packers,GB,SF,home,8.00,2.0,1,0,2,0,0,30,227,174,401
2018,6,DST,nfl,Denver Broncos,DEN,LA,home,8.00,5.0,1,0,0,0,0,23,174,270,444
2018,6,DST,nfl,Los Angeles Rams,LA,DEN,away,8.00,2.0,1,0,0,0,0,20,297,60,357
2018,6,DST,nfl,Atlanta Falcons,ATL,TB,home,6.00,2.0,2,0,0,0,0,29,389,121,510
2018,6,DST,nfl,Chicago Bears,CHI,MIA,away,6.00,0.0,2,0,1,0,0,31,380,161,541
2018,6,DST,nfl,Indianapolis Colts,IND,NYJ,away,6.00,2.0,1,0,1,0,0,42,267,107,374
2018,6,DST,nfl,Oakland Raiders,OAK,SEA,home,4.00,1.0,1,0,0,0,0,27,214,155,369
2018,6,DST,nfl,Kansas City Chiefs,KC,NE,away,4.00,2.0,0,0,1,0,0,43,327,173,500
2018,6,DST,nfl,Carolina Panthers,CAR,WAS,away,4.00,3.0,0,0,0,0,0,23,156,132,288
2018,6,DST,nfl,Pittsburgh Steelers,PIT,CIN,away,4.00,3.0,0,0,0,0,0,21,213,62,275
2018,6,DST,nfl,New England Patriots,NE,KC,home,4.00,0.0,2,0,0,0,0,40,352,94,446
2018,6,DST,nfl,San Francisco 49ers,SF,GB,away,3.00,3.0,0,0,0,0,0,33,405,116,521
2018,6,DST,nfl,Tennessee Titans,TEN,BAL,home,3.00,0.0,1,0,0,0,0,21,238,123,361
2018,6,DST,nfl,Jacksonville Jaguars,JAX,DAL,away,3.00,3.0,0,0,0,0,0,40,172,206,378
2018,6,DST,nfl,Cleveland Browns,CLE,LAC,home,3.00,1.0,1,0,0,0,0,38,203,246,449
2018,6,DST,nfl,New York Giants,NYG,PHI,home,1.00,1.0,0,0,0,0,0,34,271,108,379
2018,6,DST,nfl,Tampa Bay Buccaneers,TB,ATL,away,1.00,1.0,0,0,0,0,0,34,347,70,417
2018,6,DST,nfl,Cincinnati Bengals,CIN,PIT,home,0.00,0.0,0,0,0,0,0,28,369,112,481
