year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2021,7,TE,cj-uzomah-uzomacj01,C.J. Uzomah,CIN,BAL,away,21.00,0,0,0,0,0,0,0,0,0,0,3,91,2,0,0,0
2021,7,TE,kyle-pitts-pittsky01,Kyle Pitts,ATL,MIA,away,16.00,0,0,0,0,0,0,0,0,0,0,7,163,0,0,0,0
2021,7,TE,mike-gesicki-gesicmi01,Mike Gesicki,MIA,ATL,home,14.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0
2021,7,TE,zach-ertz-ertzza01,Zach Ertz,ARI,HOU,home,12.00,0,0,0,0,0,0,1,4,0,0,3,66,1,0,0,0
2021,7,TE,foster-moreau-moreafo01,Foster Moreau,LV,PHI,home,12.00,0,0,0,0,0,0,0,0,0,0,6,60,1,0,0,0
2021,7,TE,robert-tonyan-tonyaro01,Robert Tonyan,GB,WAS,home,12.00,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
2021,7,TE,dallas-goedert-goededa01,Dallas Goedert,PHI,LV,away,9.00,0,0,0,0,0,0,0,0,0,0,3,70,0,1,0,0
2021,7,TE,mo-aliecox-aliecmo01,Mo Alie-Cox,IND,SF,away,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
2021,7,TE,hunter-henry-henryhu01,Hunter Henry,NE,NYJ,home,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
2021,7,TE,mycole-pruitt-pruitmy01,MyCole Pruitt,TEN,KC,home,8.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
2021,7,TE,travis-kelce-kelcetr01,Travis Kelce,KC,TEN,away,6.00,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0
2021,7,TE,ricky-sealsjones-sealsri02,Ricky Seals-Jones,WAS,GB,away,5.00,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0
2021,7,TE,jonnu-smith-smithjo13,Jonnu Smith,NE,NYJ,home,5.00,0,0,0,0,0,0,1,5,0,0,2,52,0,0,0,0
2021,7,TE,mark-andrews-andrema01,Mark Andrews,BAL,CIN,home,4.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
2021,7,TE,evan-engram-engraev01,Evan Engram,NYG,CAR,home,4.00,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
2021,7,TE,tyler-higbee-higbety01,Tyler Higbee,LA,DET,home,4.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
2021,7,TE,tj-hockenson-hocketj01,T.J. Hockenson,DET,LA,away,4.00,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0
2021,7,TE,austin-hooper-hoopeau01,Austin Hooper,CLE,DEN,home,4.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
2021,7,TE,cole-kmet-kmetco01,Cole Kmet,CHI,TB,away,4.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
2021,7,TE,noah-fant-fantno01,Noah Fant,DEN,CLE,away,3.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0
2021,7,TE,hayden-hurst-hurstha01,Hayden Hurst,ATL,MIA,away,3.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
2021,7,TE,marcedes-lewis-lewisma04,Marcedes Lewis,GB,WAS,home,3.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
2021,7,TE,durham-smythe-smythdu01,Durham Smythe,MIA,ATL,home,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
2021,7,TE,charlie-woerner-woernch01,Charlie Woerner,SF,IND,home,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
2021,7,TE,gerald-everett-everege01,Gerald Everett,SEA,NO,home,2.00,0,0,0,0,0,0,1,12,0,0,3,11,0,0,0,0
2021,7,TE,jesse-james-jamesje04,Jesse James,CHI,TB,away,2.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
2021,7,TE,josh-oliver-olivejo01,Josh Oliver,CIN,BAL,away,2.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
2021,7,TE,adam-shaheen-shahead01,Adam Shaheen,MIA,ATL,home,2.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
2021,7,TE,adam-trautman-trautad01,Adam Trautman,NO,SEA,away,2.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,1,0
2021,7,TE,jordan-akins-akinsjo01,Jordan Akins,HOU,ARI,away,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
2021,7,TE,pharaoh-brown-brownph03,Pharaoh Brown,HOU,ARI,away,1.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
2021,7,TE,harrison-bryant-bryanha01,Harrison Bryant,CLE,DEN,home,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
2021,7,TE,ryan-griffin-griffry01,Ryan Griffin,NYJ,NE,away,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
2021,7,TE,david-njoku-njokuda01,David Njoku,CLE,DEN,home,1.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
2021,7,TE,tommy-tremble-trembto01,Tommy Tremble,CAR,NYG,away,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
2021,7,TE,ross-dwelley-dwellro01,Ross Dwelley,SF,IND,home,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
2021,7,TE,darren-fells-fellsda02,Darren Fells,DET,LA,away,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2021,7,TE,anthony-firkser-firksan01,Anthony Firkser,TEN,KC,home,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2021,7,TE,noah-gray-grayno01,Noah Gray,KC,TEN,away,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2021,7,TE,oj-howard-howaroj01,O.J. Howard,TB,CHI,home,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2021,7,TE,juwan-johnson-johnsju04,Juwan Johnson,NO,SEA,away,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
2021,7,TE,kyle-rudolph-rudolky01,Kyle Rudolph,NYG,CAR,home,0.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
2021,7,TE,eric-saubert-saubeer01,Eric Saubert,DEN,CLE,away,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2021,7,TE,lee-smith-smithle07,Lee Smith,ATL,MIA,away,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2021,7,TE,geoff-swaim-swaimge01,Geoff Swaim,TEN,KC,home,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
2021,7,TE,deon-yelder-yeldede01,Deon Yelder,CHI,TB,away,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
