year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2015,5,RB,doug-martin-martido03,Doug Martin,TB,JAX,home,33.00,0,0,0,0,0,0,24,123,2,0,3,35,1,0,0,0
2015,5,RB,devonta-freeman-freemde01,Devonta Freeman,ATL,WAS,home,25.00,0,0,0,0,0,0,27,153,1,0,7,44,0,0,0,0
2015,5,RB,justin-forsett-forseju01,Justin Forsett,BAL,CLE,home,22.00,0,0,0,0,0,0,21,121,1,0,4,49,0,0,0,0
2015,5,RB,thomas-rawls-rawlsth01,Thomas Rawls,SEA,CIN,away,22.00,0,0,0,0,0,0,23,169,1,0,0,0,0,0,0,0
2015,5,RB,leveon-bell-bellle02,Le'Veon Bell,PIT,SD,away,18.00,0,0,0,0,0,0,21,111,1,0,4,16,0,0,0,0
2015,5,RB,demarco-murray-murrade01,DeMarco Murray,PHI,NO,home,17.00,0,0,0,0,0,0,20,83,1,0,7,37,0,0,0,0
2015,5,RB,matt-forte-fortema01,Matt Forte,CHI,KC,away,16.00,0,0,0,0,0,0,18,71,0,0,5,38,1,0,0,0
2015,5,RB,shane-vereen-vereesh01,Shane Vereen,NYG,SF,home,16.00,0,0,0,0,0,0,5,24,0,0,8,86,1,0,0,0
2015,5,RB,frank-gore-gorefr01,Frank Gore,IND,HOU,away,15.00,0,0,0,0,0,0,22,98,1,0,0,0,0,0,0,0
2015,5,RB,todd-gurley-gurleto02,Todd Gurley,STL,GB,away,15.00,0,0,0,0,0,0,30,159,0,0,0,0,0,0,0,0
2015,5,RB,carlos-hyde-hydeca01,Carlos Hyde,SF,NYG,away,15.00,0,0,0,0,0,0,21,93,1,0,1,4,0,0,0,0
2015,5,RB,ryan-mathews-mathery01,Ryan Mathews,PHI,NO,home,15.00,0,0,0,0,0,0,8,73,1,0,3,23,0,0,0,0
2015,5,RB,dion-lewis-lewisdi01,Dion Lewis,NE,DAL,away,14.00,0,0,0,0,0,0,6,34,0,0,8,59,1,0,0,0
2015,5,RB,isaiah-crowell-croweis01,Isaiah Crowell,CLE,BAL,away,13.00,0,0,0,0,0,0,13,49,0,0,2,38,1,0,0,0
2015,5,RB,charles-sims-simsch01,Charles Sims,TB,JAX,home,13.00,0,0,0,0,0,0,12,51,0,0,4,85,0,0,0,0
2015,5,RB,andre-ellington-ellinan01,Andre Ellington,ARI,DET,away,12.00,0,0,0,0,0,0,3,63,1,0,0,0,0,0,0,0
2015,5,RB,david-johnson-johnsda16,David Johnson,ARI,DET,away,12.00,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0
2015,5,RB,tj-yeldon-yeldotj01,T.J. Yeldon,JAX,TB,away,12.00,0,0,0,0,0,0,11,32,0,0,5,31,1,0,0,0
2015,5,RB,arian-foster-fostear01,Arian Foster,HOU,IND,home,11.00,0,0,0,0,0,0,19,41,0,0,9,77,0,0,0,0
2015,5,RB,theo-riddick-riddith01,Theo Riddick,DET,ARI,home,11.00,0,0,0,0,0,0,0,0,0,0,10,53,1,0,0,0
2015,5,RB,antonio-andrews-andrean01,Antonio Andrews,TEN,BUF,home,10.00,0,0,0,0,0,0,7,9,1,0,3,45,0,0,0,0
2015,5,RB,giovani-bernard-bernagi01,Giovani Bernard,CIN,SEA,home,10.00,0,0,0,0,0,0,15,80,0,0,5,21,0,0,0,0
