year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2016,10,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,MIN,home,16.00,2,2,4,4,1
2016,10,K,dan-bailey-baileda04,Dan Bailey,DAL,PIT,away,13.00,2,2,3,3,1
2016,10,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,NE,away,13.00,2,1,4,4,0
2016,10,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,NO,away,13.00,2,2,4,3,1
2016,10,K,ryan-succop-succory01,Ryan Succop,TEN,GB,home,13.00,5,5,2,2,1
2016,10,K,cairo-santos-santoca01,Cairo Santos,KC,CAR,away,12.00,0,0,4,4,0
2016,10,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,SF,home,11.00,2,2,3,3,0
2016,10,K,roberto-aguayo-aguayro01,Roberto Aguayo,TB,CHI,home,10.00,4,4,2,2,0
2016,10,K,phil-dawson-dawsoph01,Phil Dawson,SF,ARI,away,10.00,2,2,2,2,1
2016,10,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,ATL,home,10.00,1,1,5,3,0
2016,10,K,matt-bryant-bryanma01,Matt Bryant,ATL,PHI,away,9.00,1,0,4,3,0
2016,10,K,jason-myers-myersja02,Jason Myers,JAX,HOU,home,9.00,1,1,2,2,1
2016,10,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,NYJ,away,9.00,0,0,3,3,0
2016,10,K,nick-novak-novakni01,Nick Novak,HOU,JAX,away,8.00,3,3,3,1,1
2016,10,K,mike-nugent-nugenmi01,Mike Nugent,CIN,NYG,away,8.00,2,2,2,2,0
2016,10,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CLE,home,8.00,2,2,2,2,0
2016,10,K,mason-crosby-crosbma01,Mason Crosby,GB,TEN,away,7.00,2,1,2,2,0
2016,10,K,andrew-franks-frankan02,Andrew Franks,MIA,SD,away,7.00,4,4,1,1,0
2016,10,K,connor-barth-barthco01,Connor Barth,CHI,TB,away,6.00,1,1,1,1,1
2016,10,K,chris-boswell-boswech01,Chris Boswell,PIT,DAL,home,6.00,0,0,3,2,0
2016,10,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,SEA,home,6.00,3,3,1,1,0
2016,10,K,josh-lambo-lambojo01,Josh Lambo,SD,MIA,home,6.00,3,3,1,1,0
2016,10,K,graham-gano-ganogr01,Graham Gano,CAR,KC,home,5.00,2,2,1,1,0
2016,10,K,wil-lutz-lutzwi01,Wil Lutz,DEN,NO,away,5.00,3,2,1,1,0
2016,10,K,robbie-gould-gouldro01,Robbie Gould,CIN,NYG,away,3.00,3,3,0,0,0
2016,10,K,blair-walsh-walshbl01,Blair Walsh,MIN,WAS,away,2.00,3,2,0,0,0
2016,10,K,cody-parkey-parkeco02,Cody Parkey,CLE,BAL,away,1.00,1,1,0,0,0
2016,10,K,nick-folk-folkni01,Nick Folk,NYJ,LA,home,0.00,1,0,0,0,0
