year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2019,12,DST,nfl,Washington Redskins,WAS,DET,home,24.00,6.0,3,0,1,0,1,16,189,175,364
2019,12,DST,nfl,New York Jets,NYJ,OAK,home,21.00,1.0,1,0,1,0,1,3,140,68,208
2019,12,DST,nfl,Seattle Seahawks,SEA,PHI,away,20.00,3.0,2,0,3,0,0,9,238,106,344
2019,12,DST,nfl,Tampa Bay Buccaneers,TB,ATL,away,17.00,6.0,1,0,1,0,1,22,280,57,337
2019,12,DST,nfl,Buffalo Bills,BUF,DEN,home,16.00,4.0,1,0,0,0,0,3,49,85,134
2019,12,DST,nfl,Baltimore Ravens,BAL,LA,away,16.00,2.0,2,0,0,0,0,6,199,22,221
2019,12,DST,nfl,Pittsburgh Steelers,PIT,CIN,away,15.00,4.0,0,0,2,0,0,10,158,86,244
2019,12,DST,nfl,Philadelphia Eagles,PHI,SEA,home,14.00,6.0,1,0,1,0,0,17,174,174,348
2019,12,DST,nfl,San Francisco 49ers,SF,GB,home,14.00,5.0,0,0,1,0,0,8,81,117,198
2019,12,DST,nfl,New England Patriots,NE,DAL,home,11.00,0.0,1,0,0,1,0,9,212,109,321
2019,12,DST,nfl,Detroit Lions,DET,WAS,away,11.00,3.0,1,0,1,0,0,19,144,86,230
2019,12,DST,nfl,New York Giants,NYG,CHI,away,10.00,2.0,2,0,0,0,0,19,270,65,335
2019,12,DST,nfl,Dallas Cowboys,DAL,NE,away,9.00,2.0,0,0,0,0,0,13,181,101,282
2019,12,DST,nfl,Cleveland Browns,CLE,MIA,home,9.00,4.0,2,0,0,0,0,24,192,92,284
2019,12,DST,nfl,Cincinnati Bengals,CIN,PIT,home,9.00,3.0,1,0,0,0,0,16,179,159,338
2019,12,DST,nfl,Tennessee Titans,TEN,JAX,home,9.00,3.0,0,0,1,0,0,20,252,117,369
2019,12,DST,nfl,Indianapolis Colts,IND,HOU,away,7.00,1.0,1,0,0,0,0,20,297,99,396
2019,12,DST,nfl,Chicago Bears,CHI,NYG,home,7.00,1.0,0,0,1,0,0,14,134,109,243
2019,12,DST,nfl,Denver Broncos,DEN,BUF,away,7.00,1.0,1,0,0,0,0,20,180,244,424
2019,12,DST,nfl,New Orleans Saints,NO,CAR,home,6.00,4.0,0,0,1,0,0,31,230,121,351
2019,12,DST,nfl,Atlanta Falcons,ATL,TB,home,6.00,0.0,2,0,0,1,0,35,313,133,446
2019,12,DST,nfl,Houston Texans,HOU,IND,home,5.00,1.0,0,0,0,0,0,17,121,175,296
2019,12,DST,nfl,Jacksonville Jaguars,JAX,TEN,away,5.00,1.0,0,0,2,0,0,42,252,219,471
2019,12,DST,nfl,Carolina Panthers,CAR,NO,away,4.00,2.0,1,0,0,0,0,34,300,118,418
2019,12,DST,nfl,Los Angeles Rams,LA,BAL,home,3.00,3.0,0,0,0,0,0,45,195,285,480
2019,12,DST,nfl,Green Bay Packers,GB,SF,away,3.00,3.0,0,0,0,0,0,37,227,112,339
2019,12,DST,nfl,Oakland Raiders,OAK,NYJ,away,3.00,1.0,0,0,1,0,0,34,313,88,401
2019,12,DST,nfl,Miami Dolphins,MIA,CLE,away,3.00,1.0,1,0,0,0,0,41,320,147,467
