year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2021,18,K,daniel-carlson-carlsda01,Daniel Carlson,LV,LAC,home,19.00,2,2,5,5,1
2021,18,K,matthew-wright-wrighma04,Matthew Wright,JAX,IND,home,14.00,2,2,4,4,0
2021,18,K,riley-patterson-patteri01,Riley Patterson,DET,GB,home,13.00,4,4,3,3,0
2021,18,K,brett-maher-maherbr02,Brett Maher,NO,ATL,away,12.00,3,3,4,3,0
2021,18,K,matt-prater-pratema01,Matt Prater,ARI,SEA,home,12.00,3,3,3,3,0
2021,18,K,ryan-succop-succory01,Ryan Succop,TB,CAR,home,11.00,5,5,3,2,0
2021,18,K,chris-boswell-boswech01,Chris Boswell,PIT,BAL,away,10.00,1,1,3,3,0
2021,18,K,harrison-butker-butkeha01,Harrison Butker,KC,DEN,away,10.00,2,2,2,2,1
2021,18,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,NO,home,10.00,2,2,2,2,1
2021,18,K,joey-slye-slyejo01,Joey Slye,WAS,NYG,away,10.00,1,1,3,3,0
2021,18,K,tyler-bass-bassty01,Tyler Bass,BUF,NYJ,home,9.00,3,3,2,2,0
2021,18,K,robbie-gould-gouldro01,Robbie Gould,SF,LA,away,9.00,3,3,2,2,0
2021,18,K,jason-sanders-sandeja03,Jason Sanders,MIA,NE,home,9.00,3,3,2,2,0
2021,18,K,cairo-santos-santoca01,Cairo Santos,CHI,MIN,away,9.00,0,0,3,3,0
2021,18,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,PHI,away,9.00,7,6,1,1,0
2021,18,K,jake-elliott-ellioja04,Jake Elliott,PHI,DAL,home,8.00,2,2,2,2,0
2021,18,K,jason-myers-myersja02,Jason Myers,SEA,ARI,away,8.00,5,5,1,1,0
2021,18,K,greg-joseph-josepgr01,Greg Joseph,MIN,CHI,home,7.00,4,4,1,1,0
2021,18,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PIT,home,7.00,1,1,2,2,0
2021,18,K,nick-folk-folkni01,Nick Folk,NE,MIA,away,6.00,3,3,1,1,0
2021,18,K,matt-gay-gayma02,Matt Gay,LA,SF,home,6.00,3,3,1,1,0
2021,18,K,dustin-hopkins-hopkidu01,Dustin Hopkins,LAC,LV,away,6.00,3,3,2,1,0
2021,18,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,KC,home,6.00,3,3,1,1,0
2021,18,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,TEN,home,5.00,2,2,1,1,0
2021,18,K,lirim-hajrullahu-hajruli01,Lirim Hajrullahu,CAR,TB,away,5.00,2,2,1,1,0
2021,18,K,randy-bullock-bullora01,Randy Bullock,TEN,HOU,away,4.00,4,4,1,0,0
2021,18,K,mason-crosby-crosbma01,Mason Crosby,GB,DET,away,4.00,2,1,1,1,0
2021,18,K,elliott-fry-fryel01,Elliott Fry,CIN,CLE,away,4.00,1,1,1,1,0
2021,18,K,eddy-pineiro-pineied01,Eddy Pineiro,NYJ,BUF,away,4.00,1,1,1,1,0
2021,18,K,michael-badgley-badglmi01,Michael Badgley,IND,JAX,away,3.00,0,0,1,1,0
2021,18,K,chase-mclaughlin-mclauch02,Chase McLaughlin,CLE,CIN,home,3.00,3,3,0,0,0
2021,18,K,graham-gano-ganogr01,Graham Gano,NYG,WAS,home,1.00,1,1,0,0,0
