year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2014,4,QB,eli-manning-manniel01,Eli Manning,NYG,WAS,away,40.00,39,28,300,4,1,0,1,1,1,0,0,0,0,0,0,0
2014,4,QB,andrew-luck-luckan01,Andrew Luck,IND,TEN,home,37.00,41,29,393,4,1,0,1,-1,0,0,0,0,0,0,0,0
2014,4,QB,aaron-rodgers-rodgeaa01,Aaron Rodgers,GB,CHI,away,36.00,28,22,302,4,0,0,1,8,0,0,0,0,0,0,0,0
2014,4,QB,philip-rivers-riverph01,Philip Rivers,SD,JAX,home,33.00,39,29,377,3,0,0,1,0,0,0,0,0,0,0,0,0
2014,4,QB,joe-flacco-flaccjo01,Joe Flacco,BAL,CAR,home,31.00,31,22,327,3,0,0,1,3,0,0,0,0,0,0,0,0
2014,4,QB,tony-romo-romoto01,Tony Romo,DAL,NO,home,30.00,29,22,262,3,0,0,6,20,0,0,0,0,0,0,0,0
2014,4,QB,ben-roethlisberger-roethbe01,Ben Roethlisberger,PIT,TB,home,29.00,40,29,314,3,0,0,2,4,0,0,0,-6,0,0,1,0
2014,4,QB,matthew-stafford-staffma01,Matthew Stafford,DET,NYJ,away,29.00,34,24,293,2,0,0,6,8,1,0,0,0,0,0,0,0
2014,4,QB,alex-smith-smithal04,Alex Smith,KC,NE,home,27.00,26,20,248,3,0,0,4,8,0,0,0,0,0,0,0,0
2014,4,QB,matt-ryan-ryanma01,Matt Ryan,ATL,MIN,away,25.00,41,25,298,3,2,0,2,2,0,0,0,0,0,0,0,0
2014,4,QB,ryan-tannehill-tannery01,Ryan Tannehill,MIA,OAK,away,24.00,31,23,278,2,1,0,5,35,0,0,0,0,0,0,0,0
2014,4,QB,drew-brees-breesdr01,Drew Brees,NO,DAL,away,23.00,44,32,340,2,1,0,1,6,0,0,0,0,0,0,0,0
2014,4,QB,colin-kaepernick-kaepeco01,Colin Kaepernick,SF,PHI,home,23.00,30,17,218,2,1,0,7,58,0,0,0,0,0,0,0,0
2014,4,QB,teddy-bridgewater-bridgte01,Teddy Bridgewater,MIN,ATL,home,22.00,30,19,317,0,0,1,5,27,1,0,0,0,0,0,0,0
2014,4,QB,mike-glennon-glennmi01,Mike Glennon,TB,PIT,away,22.00,42,21,302,2,1,0,0,0,0,0,0,0,0,0,0,0
2014,4,QB,jay-cutler-cutleja01,Jay Cutler,CHI,GB,home,20.00,34,22,256,2,2,0,3,29,0,0,0,0,0,0,0,0
2014,4,QB,ej-manuel-manueej01,E.J. Manuel,BUF,HOU,away,17.00,44,21,225,2,2,0,1,3,0,0,0,0,0,0,0,0
2014,4,QB,charlie-whitehurst-whitech06,Charlie Whitehurst,TEN,IND,away,15.00,23,12,177,1,1,0,5,40,0,0,0,0,0,0,0,0
2014,4,QB,blake-bortles-bortlbl01,Blake Bortles,JAX,SD,away,14.00,37,29,254,1,2,0,5,24,0,0,0,0,0,0,0,0
2014,4,QB,ryan-fitzpatrick-fitzpry01,Ryan Fitzpatrick,HOU,BUF,home,13.00,37,25,268,1,2,0,5,14,0,0,0,0,0,0,0,0
2014,4,QB,cam-newton-newtoca02,Cam Newton,CAR,BAL,away,13.00,25,14,197,1,0,0,2,7,0,0,0,0,0,0,0,0
2014,4,QB,geno-smith-smithge04,Geno Smith,NYJ,DET,home,11.00,33,17,209,1,1,0,4,4,0,0,0,0,0,0,1,0
2014,4,QB,derek-carr-carrde03,Derek Carr,OAK,MIA,home,9.00,25,16,146,1,1,0,2,9,0,0,0,0,0,0,0,0
2014,4,QB,kirk-cousins-cousiki01,Kirk Cousins,WAS,NYG,home,8.00,33,19,257,1,4,0,1,12,0,0,0,0,0,0,1,0
2014,4,QB,jimmy-garoppolo-garopji01,Jimmy Garoppolo,NE,KC,away,8.00,7,6,70,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,QB,tom-brady-bradyto01,Tom Brady,NE,KC,away,7.00,23,14,159,1,2,0,0,0,0,0,0,0,0,0,1,0
2014,4,QB,matt-mcgloin-mcgloma02,Matt McGloin,OAK,MIA,home,7.00,19,12,129,1,2,0,2,3,0,0,0,0,0,0,0,0
2014,4,QB,nick-foles-folesni01,Nick Foles,PHI,SF,away,3.00,43,21,195,0,2,0,1,1,0,0,0,0,0,0,0,0
2014,4,QB,derek-anderson-anderde01,Derek Anderson,CAR,BAL,away,2.00,9,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,QB,jimmy-clausen-clausji01,Jimmy Clausen,GB,CHI,away,0.00,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,QB,matt-hasselbeck-hassema01,Matt Hasselbeck,IND,TEN,home,0.00,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
2014,4,QB,matt-moore-moorema07,Matt Moore,MIA,OAK,away,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
2014,4,QB,christian-ponder-pondech01,Christian Ponder,MIN,ATL,home,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014,4,QB,zach-mettenberger-metteza01,Zach Mettenberger,TEN,IND,away,-2.00,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0
