year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2013,15,K,dan-bailey-baileda04,Dan Bailey,DAL,GB,home,22.00,3,3,5,5,2
2013,15,K,justin-tucker-tuckeju01,Justin Tucker,BAL,DET,away,22.00,0,0,6,6,2
2013,15,K,phil-dawson-dawsoph01,Phil Dawson,SF,TB,away,15.00,3,3,4,4,0
2013,15,K,jay-feely-feelyja01,Jay Feely,ARI,TEN,away,13.00,4,4,3,3,0
2013,15,K,graham-gano-ganogr01,Graham Gano,CAR,NYJ,home,12.00,3,3,3,3,0
2013,15,K,alex-henery-heneral01,Alex Henery,PHI,MIN,away,12.00,1,1,3,3,1
2013,15,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,CIN,home,12.00,3,3,3,3,0
2013,15,K,blair-walsh-walshbl01,Blair Walsh,MIN,PHI,home,12.00,6,6,3,2,0
2013,15,K,matt-bryant-bryanma01,Matt Bryant,ATL,WAS,home,11.00,3,3,2,2,1
2013,15,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,NYG,away,11.00,2,2,3,3,0
2013,15,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,HOU,home,11.00,2,2,3,3,0
2013,15,K,rob-bironas-bironro01,Rob Bironas,TEN,ARI,home,10.00,4,4,3,2,0
2013,15,K,nick-folk-folkni01,Nick Folk,NYJ,CAR,away,10.00,2,2,2,2,1
2013,15,K,josh-scobee-scobejo02,Josh Scobee,JAX,BUF,home,10.00,2,2,2,2,1
2013,15,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,JAX,away,9.00,3,3,3,2,0
2013,15,K,mason-crosby-crosbma01,Mason Crosby,GB,DAL,away,9.00,4,4,1,1,1
2013,15,K,nick-novak-novakni01,Nick Novak,SD,DEN,away,9.00,3,3,2,2,0
2013,15,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,NO,home,9.00,3,3,2,2,0
2013,15,K,kai-forbath-forbaka01,Kai Forbath,WAS,ATL,away,8.00,2,2,2,2,0
2013,15,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,MIA,away,8.00,2,2,3,2,0
2013,15,K,robbie-gould-gouldro01,Robbie Gould,CHI,CLE,away,8.00,5,5,1,1,0
2013,15,K,matt-prater-pratema01,Matt Prater,DEN,SD,home,8.00,2,2,2,2,0
2013,15,K,ryan-succop-succory01,Ryan Succop,KC,OAK,away,8.00,8,8,0,0,0
2013,15,K,billy-cundiff-cundibi01,Billy Cundiff,CHI,CLE,away,7.00,4,4,1,1,0
2013,15,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,KC,home,7.00,4,4,1,1,0
2013,15,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,NE,home,6.00,3,3,1,1,0
2013,15,K,david-akers-akersda01,David Akers,DET,BAL,home,4.00,1,1,1,1,0
2013,15,K,garrett-hartley-hartlga01,Garrett Hartley,NO,STL,away,4.00,1,1,3,1,0
2013,15,K,randy-bullock-bullora01,Randy Bullock,HOU,IND,away,3.00,0,0,1,1,0
2013,15,K,rian-lindell-linderi01,Rian Lindell,TB,SF,home,2.00,2,2,0,0,0
2013,15,K,mike-nugent-nugenmi01,Mike Nugent,CIN,PIT,away,2.00,2,2,0,0,0
