year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2021,10,K,jake-elliott-ellioja04,Jake Elliott,PHI,DEN,away,14.00,3,3,3,3,1
2021,10,K,zane-gonzalez-gonzaza01,Zane Gonzalez,CAR,ARI,away,14.00,2,2,4,4,0
2021,10,K,chris-boswell-boswech01,Chris Boswell,PIT,DET,home,12.00,1,1,3,3,1
2021,10,K,michael-badgley-badglmi01,Michael Badgley,IND,JAX,home,11.00,2,2,3,3,0
2021,10,K,randy-bullock-bullora01,Randy Bullock,TEN,NO,home,11.00,2,2,3,3,0
2021,10,K,harrison-butker-butkeha01,Harrison Butker,KC,LV,away,11.00,5,5,3,2,0
2021,10,K,joey-slye-slyejo01,Joey Slye,WAS,TB,home,11.00,2,2,3,3,0
2021,10,K,jason-sanders-sandeja03,Jason Sanders,MIA,BAL,home,10.00,1,1,3,3,0
2021,10,K,tyler-bass-bassty01,Tyler Bass,BUF,NYJ,away,9.00,6,6,1,1,0
2021,10,K,nick-folk-folkni01,Nick Folk,NE,CLE,home,9.00,6,6,1,1,0
2021,10,K,robbie-gould-gouldro01,Robbie Gould,SF,LA,home,9.00,4,4,1,1,1
2021,10,K,greg-joseph-josepgr01,Greg Joseph,MIN,LAC,away,9.00,3,3,2,2,0
2021,10,K,dustin-hopkins-hopkidu01,Dustin Hopkins,LAC,MIN,home,8.00,2,2,2,2,0
2021,10,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,PHI,home,7.00,1,1,3,2,0
2021,10,K,ryan-succop-succory01,Ryan Succop,TB,WAS,away,7.00,2,1,2,2,0
2021,10,K,matt-ammendola-ammenma01,Matt Ammendola,NYJ,BUF,home,5.00,2,2,1,1,0
2021,10,K,mason-crosby-crosbma01,Mason Crosby,GB,SEA,home,5.00,2,2,2,1,0
2021,10,K,lirim-hajrullahu-hajruli01,Lirim Hajrullahu,ATL,DAL,away,5.00,5,5,0,0,0
2021,10,K,matthew-wright-wrighma04,Matthew Wright,JAX,IND,away,5.00,1,0,2,1,1
2021,10,K,matt-gay-gayma02,Matt Gay,LA,SF,away,4.00,1,1,1,1,0
2021,10,K,matt-prater-pratema01,Matt Prater,ARI,CAR,home,4.00,1,1,1,1,0
2021,10,K,ryan-santoso-santory01,Ryan Santoso,DET,PIT,away,4.00,2,1,2,1,0
2021,10,K,justin-tucker-tuckeju01,Justin Tucker,BAL,MIA,away,4.00,1,1,2,1,0
2021,10,K,brian-johnson-johnsbr18,Brian Johnson,NO,TEN,away,3.00,2,0,1,1,0
2021,10,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,DAL,away,3.00,0,0,1,1,0
2021,10,K,daniel-carlson-carlsda01,Daniel Carlson,LV,KC,home,2.00,2,2,0,0,0
2021,10,K,chase-mclaughlin-mclauch02,Chase McLaughlin,CLE,NE,away,1.00,1,1,0,0,0
