year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2020,8,K,michael-badgley-badglmi01,Michael Badgley,LAC,DEN,away,14.00,3,3,3,3,1
2020,8,K,wil-lutz-lutzwi01,Wil Lutz,NO,CHI,away,14.00,2,2,5,4,0
2020,8,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,CAR,away,13.00,2,1,4,4,0
2020,8,K,cairo-santos-santoca01,Cairo Santos,CHI,NO,home,13.00,2,2,3,3,1
2020,8,K,ryan-succop-succory01,Ryan Succop,TB,NYG,away,13.00,1,1,4,4,0
2020,8,K,sergio-castillo-castise01,Sergio Castillo,NYJ,KC,away,11.00,0,0,4,3,1
2020,8,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,PHI,away,11.00,0,0,4,3,1
2020,8,K,daniel-carlson-carlsda01,Daniel Carlson,LV,CLE,away,10.00,1,1,4,3,0
2020,8,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PIT,home,8.00,3,3,1,1,1
2020,8,K,randy-bullock-bullora01,Randy Bullock,CIN,TEN,home,7.00,4,4,1,1,0
2020,8,K,nick-folk-folkni01,Nick Folk,NE,BUF,away,7.00,1,1,2,2,0
2020,8,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,LAC,home,7.00,4,4,1,1,0
2020,8,K,jason-myers-myersja02,Jason Myers,SEA,SF,home,7.00,5,4,1,1,0
2020,8,K,tyler-bass-bassty01,Tyler Bass,BUF,NE,home,6.00,3,3,1,1,0
2020,8,K,cody-parkey-parkeco02,Cody Parkey,CLE,LV,home,6.00,0,0,3,2,0
2020,8,K,harrison-butker-butkeha01,Harrison Butker,KC,NYJ,home,5.00,5,5,0,0,0
2020,8,K,kai-forbath-forbaka01,Kai Forbath,LA,MIA,away,5.00,2,2,2,1,0
2020,8,K,graham-gano-ganogr01,Graham Gano,NYG,TB,home,5.00,2,2,1,1,0
2020,8,K,joey-slye-slyejo01,Joey Slye,CAR,ATL,home,5.00,2,2,1,1,0
2020,8,K,dan-bailey-baileda04,Dan Bailey,MIN,GB,away,4.00,4,4,0,0,0
2020,8,K,chris-boswell-boswech01,Chris Boswell,PIT,BAL,away,4.00,4,4,0,0,0
2020,8,K,jason-sanders-sandeja03,Jason Sanders,MIA,LA,home,4.00,4,4,0,0,0
2020,8,K,rodrigo-blankenship-blankro01,Rodrigo Blankenship,IND,DET,away,3.00,5,3,0,0,0
2020,8,K,robbie-gould-gouldro01,Robbie Gould,SF,SEA,away,3.00,3,3,0,0,0
2020,8,K,matt-prater-pratema01,Matt Prater,DET,IND,home,3.00,3,3,1,0,0
2020,8,K,mason-crosby-crosbma01,Mason Crosby,GB,MIN,home,2.00,2,2,0,0,0
2020,8,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,TEN,CIN,away,2.00,2,2,1,0,0
2020,8,K,jake-elliott-ellioja04,Jake Elliott,PHI,DAL,home,1.00,1,1,0,0,0
