year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,12,K,graham-gano-ganogr01,Graham Gano,CAR,DAL,away,17.00,3,3,5,4,1
2015,12,K,jason-myers-myersja02,Jason Myers,JAX,SD,home,15.00,2,1,4,4,1
2015,12,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,TB,home,13.00,2,1,4,4,0
2015,12,K,cairo-santos-santoca01,Cairo Santos,KC,BUF,home,12.00,3,3,4,3,0
2015,12,K,chris-boswell-boswech01,Chris Boswell,PIT,SEA,away,10.00,1,1,3,3,0
2015,12,K,travis-coons-coonstr01,Travis Coons,CLE,BAL,home,9.00,3,3,3,2,0
2015,12,K,mason-crosby-crosbma01,Mason Crosby,GB,CHI,home,9.00,1,1,2,2,1
2015,12,K,phil-dawson-dawsoph01,Phil Dawson,SF,ARI,home,9.00,1,1,2,2,1
2015,12,K,matt-prater-pratema01,Matt Prater,DET,PHI,home,9.00,6,6,1,1,0
2015,12,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CLE,away,9.00,3,3,2,2,0
2015,12,K,randy-bullock-bullora01,Randy Bullock,NYJ,MIA,home,8.00,5,5,1,1,0
2015,12,K,kai-forbath-forbaka01,Kai Forbath,NO,HOU,away,8.00,0,0,2,2,1
2015,12,K,dustin-hopkins-hopkidu01,Dustin Hopkins,NYG,WAS,away,8.00,2,2,3,2,0
2015,12,K,blair-walsh-walshbl01,Blair Walsh,MIN,ATL,away,8.00,2,2,3,2,0
2015,12,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,SF,away,7.00,2,1,2,2,0
2015,12,K,josh-lambo-lambojo01,Josh Lambo,SD,JAX,away,7.00,4,4,1,1,0
2015,12,K,mike-nugent-nugenmi01,Mike Nugent,CIN,STL,home,7.00,4,4,1,1,0
2015,12,K,dan-bailey-baileda04,Dan Bailey,DAL,CAR,home,6.00,0,0,2,2,0
2015,12,K,connor-barth-barthco01,Connor Barth,TB,IND,away,6.00,1,0,3,2,0
2015,12,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,DEN,away,6.00,3,3,1,1,0
2015,12,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,TEN,away,6.00,3,3,1,1,0
2015,12,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,NE,home,6.00,3,3,2,1,0
2015,12,K,nick-novak-novakni01,Nick Novak,HOU,NO,home,6.00,3,3,1,1,0
2015,12,K,robbie-gould-gouldro01,Robbie Gould,CHI,GB,away,5.00,2,2,1,1,0
2015,12,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,KC,away,4.00,2,1,1,1,0
2015,12,K,shayne-graham-grahash01,Shayne Graham,MIN,ATL,away,4.00,1,1,1,1,0
2015,12,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,PIT,home,3.00,4,3,0,0,0
2015,12,K,josh-brown-brownjo05,Josh Brown,NYG,WAS,away,2.00,2,2,0,0,0
2015,12,K,andrew-franks-frankan02,Andrew Franks,MIA,NYJ,away,2.00,3,2,0,0,0
2015,12,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,DET,away,2.00,2,2,1,0,0
2015,12,K,zach-hocker-hockeza01,Zach Hocker,STL,CIN,away,1.00,1,1,0,0,0
2015,12,K,ryan-succop-succory01,Ryan Succop,TEN,OAK,home,1.00,2,1,0,0,0
