year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2016,4,RB,demarco-murray-murrade01,DeMarco Murray,TEN,HOU,away,23.00,0,0,0,0,0,0,25,95,2,0,2,24,0,0,0,0
2016,4,RB,isaiah-crowell-croweis01,Isaiah Crowell,CLE,WAS,away,20.00,0,0,0,0,0,0,16,120,1,0,3,22,0,0,0,0
2016,4,RB,ezekiel-elliott-ellioez01,Ezekiel Elliott,DAL,SF,away,20.00,0,0,0,0,0,0,23,138,1,0,1,19,0,0,0,0
2016,4,RB,matt-jones-jonesma11,Matt Jones,WAS,CLE,home,19.00,0,0,0,0,0,0,22,117,1,0,2,21,0,0,0,0
2016,4,RB,melvin-gordon-gordome01,Melvin Gordon,SD,NO,home,18.00,0,0,0,0,0,0,19,36,2,0,6,43,0,0,1,0
2016,4,RB,john-kuhn-kuhnjo01,John Kuhn,NO,SD,away,18.00,0,0,0,0,0,0,3,5,2,0,2,7,1,0,0,0
2016,4,RB,leveon-bell-bellle02,Le'Veon Bell,PIT,KC,home,17.00,0,0,0,0,0,0,18,144,0,0,5,34,0,0,0,0
2016,4,RB,terrance-west-westte01,Terrance West,BAL,OAK,home,17.00,0,0,0,0,0,0,21,113,1,0,0,0,0,0,0,0
2016,4,RB,lesean-mccoy-mccoyle02,LeSean McCoy,BUF,NE,away,16.00,0,0,0,0,0,0,19,70,0,0,6,38,1,0,0,0
2016,4,RB,mark-ingram-ingrama02,Mark Ingram,NO,SD,away,15.00,0,0,0,0,0,0,18,56,1,0,6,49,0,0,0,0
2016,4,RB,jerick-mckinnon-mckinje02,Jerick McKinnon,MIN,NYG,home,15.00,0,0,0,0,0,0,18,85,1,0,3,10,0,0,0,0
2016,4,RB,frank-gore-gorefr01,Frank Gore,IND,JAX,away,14.00,0,0,0,0,0,0,16,68,1,0,5,27,0,0,0,0
2016,4,RB,christine-michael-michach01,Christine Michael,SEA,NYJ,away,14.00,0,0,0,0,0,0,18,58,0,0,5,32,1,0,0,0
2016,4,RB,jordan-howard-howarjo02,Jordan Howard,CHI,DET,home,13.00,0,0,0,0,0,0,23,111,0,0,3,21,0,0,0,0
2016,4,RB,carlos-hyde-hydeca01,Carlos Hyde,SF,DAL,home,13.00,0,0,0,0,0,0,15,74,1,0,1,5,0,0,0,0
2016,4,RB,devonta-freeman-freemde01,Devonta Freeman,ATL,CAR,home,11.00,0,0,0,0,0,0,13,57,1,0,2,7,0,0,0,0
2016,4,RB,david-johnson-johnsda16,David Johnson,ARI,LA,home,11.00,0,0,0,0,0,0,17,83,0,0,4,41,0,0,1,0
2016,4,RB,tj-yeldon-yeldotj01,T.J. Yeldon,JAX,IND,home,11.00,0,0,0,0,0,0,14,71,0,0,4,46,0,0,0,0
2016,4,RB,cj-anderson-andercj01,C.J. Anderson,DEN,TB,away,10.00,0,0,0,0,0,0,19,49,1,0,1,3,0,0,0,0
