year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,9,K,josh-brown-brownjo05,Josh Brown,NYG,TB,away,16.00,2,2,4,4,1
2015,9,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,MIN,away,16.00,0,0,5,4,2
2015,9,K,connor-barth-barthco01,Connor Barth,TB,NYG,home,14.00,0,0,5,4,1
2015,9,K,graham-gano-ganogr01,Graham Gano,CAR,GB,home,13.00,4,4,4,3,0
2015,9,K,chris-boswell-boswech01,Chris Boswell,PIT,OAK,home,12.00,3,3,4,3,0
2015,9,K,jason-myers-myersja02,Jason Myers,JAX,NYJ,away,11.00,2,2,3,3,0
2015,9,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,DAL,away,11.00,3,3,2,2,1
2015,9,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,DEN,home,11.00,3,3,2,2,1
2015,9,K,matt-bryant-bryanma01,Matt Bryant,ATL,SF,away,10.00,1,1,3,3,0
2015,9,K,ryan-succop-succory01,Ryan Succop,TEN,NO,away,10.00,2,2,3,2,1
2015,9,K,dan-bailey-baileda04,Dan Bailey,DAL,PHI,home,9.00,3,3,2,2,0
2015,9,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,WAS,home,9.00,3,3,2,2,0
2015,9,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,MIA,home,7.00,4,4,1,1,0
2015,9,K,josh-lambo-lambojo01,Josh Lambo,SD,CHI,home,7.00,2,1,2,2,0
2015,9,K,mike-nugent-nugenmi01,Mike Nugent,CIN,CLE,home,7.00,4,4,1,1,0
2015,9,K,blair-walsh-walshbl01,Blair Walsh,MIN,STL,home,7.00,1,1,2,2,0
2015,9,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,IND,away,6.00,3,3,1,1,0
2015,9,K,phil-dawson-dawsoph01,Phil Dawson,SF,ATL,home,5.00,2,2,1,1,0
2015,9,K,andrew-franks-frankan02,Andrew Franks,MIA,BUF,away,5.00,2,2,1,1,0
2015,9,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,PIT,away,5.00,5,5,0,0,0
2015,9,K,travis-coons-coonstr01,Travis Coons,CLE,CIN,away,4.00,1,1,1,1,0
2015,9,K,kai-forbath-forbaka01,Kai Forbath,NO,TEN,home,4.00,4,4,1,0,0
2015,9,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,NE,away,4.00,1,1,1,1,0
2015,9,K,mason-crosby-crosbma01,Mason Crosby,GB,CAR,away,3.00,3,3,0,0,0
2015,9,K,robbie-gould-gouldro01,Robbie Gould,CHI,SD,away,2.00,2,2,2,0,0
