year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2016,8,K,wil-lutz-lutzwi01,Wil Lutz,SEA,NO,away,15.00,1,1,4,4,1
2016,8,K,graham-gano-ganogr01,Graham Gano,CAR,ARI,home,14.00,3,3,3,3,1
2016,8,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,BUF,away,13.00,5,5,2,2,1
2016,8,K,caleb-sturgis-sturgca01,Caleb Sturgis,PHI,DAL,away,13.00,2,2,3,3,1
2016,8,K,cairo-santos-santoca01,Cairo Santos,KC,IND,away,12.00,3,3,4,3,0
2016,8,K,ryan-succop-succory01,Ryan Succop,TEN,JAX,home,12.00,4,3,3,3,0
2016,8,K,dan-bailey-baileda04,Dan Bailey,DAL,PHI,home,11.00,2,2,3,3,0
2016,8,K,matt-bryant-bryanma01,Matt Bryant,ATL,GB,home,9.00,3,3,2,2,0
2016,8,K,dustin-hopkins-hopkidu01,Dustin Hopkins,WAS,CIN,away,9.00,3,3,4,2,0
2016,8,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,SD,home,9.00,3,3,2,2,0
2016,8,K,connor-barth-barthco01,Connor Barth,CHI,MIN,home,8.00,2,2,2,2,0
2016,8,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,NO,away,8.00,2,2,2,2,0
2016,8,K,nick-novak-novakni01,Nick Novak,HOU,DET,home,8.00,2,2,2,2,0
2016,8,K,cody-parkey-parkeco02,Cody Parkey,CLE,NYJ,home,8.00,2,2,2,2,0
2016,8,K,nick-folk-folkni01,Nick Folk,NYJ,CLE,away,7.00,4,4,1,1,0
2016,8,K,matt-prater-pratema01,Matt Prater,DET,HOU,away,7.00,1,1,3,2,0
2016,8,K,mason-crosby-crosbma01,Mason Crosby,GB,ATL,away,6.00,3,3,1,1,0
2016,8,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,TB,away,6.00,3,3,3,1,0
2016,8,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,NE,home,5.00,2,2,2,1,0
2016,8,K,roberto-aguayo-aguayro01,Roberto Aguayo,TB,OAK,home,4.00,2,1,1,1,0
2016,8,K,blair-walsh-walshbl01,Blair Walsh,MIN,CHI,away,4.00,1,1,1,1,0
2016,8,K,mike-nugent-nugenmi01,Mike Nugent,CIN,WAS,home,3.00,4,3,1,0,0
2016,8,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,CAR,away,2.00,2,2,0,0,0
2016,8,K,jason-myers-myersja02,Jason Myers,JAX,TEN,away,2.00,2,2,0,0,0
2016,8,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,KC,home,2.00,2,2,0,0,0
2016,8,K,josh-lambo-lambojo01,Josh Lambo,SD,DEN,away,1.00,2,1,1,0,0
2016,8,K,jon-ryan-ryanjo03,Jon Ryan,SEA,NO,away,0.00,0,0,0,0,0
