year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2012,4,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,SEA,home,17.00,1,1,4,4,2
2012,4,K,phil-dawson-dawsoph01,Phil Dawson,CLE,BAL,away,16.00,1,1,3,3,3
2012,4,K,matt-prater-pratema01,Matt Prater,DEN,OAK,home,15.00,4,4,3,3,1
2012,4,K,connor-barth-barthco01,Connor Barth,TB,WAS,home,14.00,1,1,3,3,2
2012,4,K,alex-henery-heneral01,Alex Henery,PHI,NYG,home,13.00,1,1,4,4,0
2012,4,K,nick-novak-novakni01,Nick Novak,SD,KC,away,13.00,4,4,3,3,0
2012,4,K,matt-bryant-bryanma01,Matt Bryant,ATL,CAR,home,12.00,3,3,3,3,0
2012,4,K,david-akers-akersda01,David Akers,SF,NYJ,away,10.00,4,4,4,2,0
2012,4,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,BUF,away,10.00,7,7,3,1,0
2012,4,K,robbie-gould-gouldro01,Robbie Gould,CHI,DAL,away,10.00,4,4,2,2,0
2012,4,K,garrett-hartley-hartlga01,Garrett Hartley,NO,GB,away,9.00,3,3,3,2,0
2012,4,K,mike-nugent-nugenmi01,Mike Nugent,CIN,JAX,away,9.00,3,3,2,2,0
2012,4,K,shayne-graham-grahash01,Shayne Graham,HOU,TEN,home,8.00,5,5,1,1,0
2012,4,K,blair-walsh-walshbl01,Blair Walsh,MIN,DET,away,8.00,2,2,3,2,0
2012,4,K,dan-carpenter-carpeda01,Dan Carpenter,MIA,ARI,away,7.00,1,1,3,2,0
2012,4,K,jason-hanson-hansoja01,Jason Hanson,DET,MIN,home,7.00,1,1,2,2,0
2012,4,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,STL,away,7.00,1,1,2,2,0
2012,4,K,billy-cundiff-cundibi01,Billy Cundiff,WAS,TB,away,6.00,3,3,4,1,0
2012,4,K,jay-feely-feelyja01,Jay Feely,ARI,MIA,home,6.00,3,3,1,1,0
2012,4,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,DEN,away,6.00,0,0,2,2,0
2012,4,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CLE,home,5.00,2,2,2,1,0
2012,4,K,lawrence-tynes-tynesla01,Lawrence Tynes,NYG,PHI,away,5.00,2,2,2,1,0
2012,4,K,dan-bailey-baileda04,Dan Bailey,DAL,CHI,home,4.00,1,1,1,1,0
2012,4,K,mason-crosby-crosbma01,Mason Crosby,GB,NO,home,4.00,4,4,0,0,0
2012,4,K,rian-lindell-linderi01,Rian Lindell,BUF,NE,home,4.00,4,4,0,0,0
2012,4,K,justin-medlock-medloju01,Justin Medlock,CAR,ATL,away,4.00,4,4,0,0,0
2012,4,K,josh-scobee-scobejo02,Josh Scobee,JAX,CIN,home,4.00,1,1,1,1,0
2012,4,K,rob-bironas-bironro01,Rob Bironas,TEN,HOU,away,2.00,2,2,0,0,0
2012,4,K,ryan-succop-succory01,Ryan Succop,KC,SD,home,2.00,2,2,0,0,0
