year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2016,13,RB,jordan-howard-howarjo02,Jordan Howard,CHI,SF,home,29.00,0,0,0,0,0,0,32,117,3,0,0,0,0,0,0,0
2016,13,RB,david-johnson-johnsda16,David Johnson,ARI,WAS,home,29.00,0,0,0,0,0,0,18,84,1,0,9,91,1,0,0,0
2016,13,RB,thomas-rawls-rawlsth01,Thomas Rawls,SEA,CAR,home,23.00,0,0,0,0,0,0,15,106,2,0,1,12,0,0,0,0
2016,13,RB,latavius-murray-murrala01,Latavius Murray,OAK,BUF,home,22.00,0,0,0,0,0,0,20,82,2,0,3,23,0,0,0,0
2016,13,RB,devonta-freeman-freemde01,Devonta Freeman,ATL,KC,home,21.00,0,0,0,0,0,0,15,56,2,0,4,49,0,0,0,0
2016,13,RB,melvin-gordon-gordome01,Melvin Gordon,SD,TB,home,19.00,0,0,0,0,0,0,17,84,1,0,4,54,0,0,0,0
2016,13,RB,lesean-mccoy-mccoyle02,LeSean McCoy,BUF,OAK,away,19.00,0,0,0,0,0,0,17,130,0,0,7,61,0,0,0,0
2016,13,RB,terrance-west-westte01,Terrance West,BAL,MIA,home,18.00,0,0,0,0,0,0,10,50,1,0,3,18,1,0,0,0
2016,13,RB,leveon-bell-bellle02,Le'Veon Bell,PIT,NYG,home,16.00,1,0,0,0,0,0,29,118,0,0,6,64,0,0,1,0
2016,13,RB,mike-gillislee-gillimi01,Mike Gillislee,BUF,OAK,away,16.00,0,0,0,0,0,0,8,49,2,0,0,0,0,0,0,0
2016,13,RB,spencer-ware-waresp01,Spencer Ware,KC,ATL,away,16.00,0,0,0,0,0,0,14,29,1,0,3,23,1,0,0,0
2016,13,RB,ezekiel-elliott-ellioez01,Ezekiel Elliott,DAL,MIN,away,15.00,0,0,0,0,0,0,20,86,1,0,4,19,0,0,0,0
