year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2021,13,K,jake-elliott-ellioja04,Jake Elliott,PHI,NYJ,away,15.00,3,3,4,4,0
2021,13,K,matt-gay-gayma02,Matt Gay,LA,JAX,home,13.00,4,4,3,3,0
2021,13,K,harrison-butker-butkeha01,Harrison Butker,KC,DEN,home,12.00,2,1,3,3,1
2021,13,K,daniel-carlson-carlsda01,Daniel Carlson,LV,WAS,home,11.00,0,0,3,3,1
2021,13,K,graham-gano-ganogr01,Graham Gano,NYG,MIA,away,11.00,0,0,4,3,1
2021,13,K,riley-patterson-patteri01,Riley Patterson,DET,MIN,home,11.00,2,2,3,3,0
2021,13,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,NO,away,11.00,3,3,2,2,1
2021,13,K,dustin-hopkins-hopkidu01,Dustin Hopkins,LAC,CIN,away,9.00,4,3,2,2,0
2021,13,K,greg-joseph-josepgr01,Greg Joseph,MIN,DET,away,9.00,0,0,3,3,0
2021,13,K,matt-prater-pratema01,Matt Prater,ARI,CHI,away,9.00,3,3,2,2,0
2021,13,K,chris-boswell-boswech01,Chris Boswell,PIT,BAL,home,8.00,1,0,2,2,1
2021,13,K,jason-sanders-sandeja03,Jason Sanders,MIA,NYG,home,8.00,2,2,3,2,0
2021,13,K,michael-badgley-badglmi01,Michael Badgley,IND,HOU,away,7.00,4,4,2,1,0
2021,13,K,robbie-gould-gouldro01,Robbie Gould,SF,SEA,away,7.00,3,2,1,1,1
2021,13,K,justin-tucker-tuckeju01,Justin Tucker,BAL,PIT,away,7.00,1,1,2,2,0
2021,13,K,nick-folk-folkni01,Nick Folk,NE,BUF,away,6.00,0,0,2,2,0
2021,13,K,ryan-succop-succory01,Ryan Succop,TB,ATL,away,6.00,4,3,1,1,0
2021,13,K,brian-johnson-johnsbr18,Brian Johnson,WAS,LV,away,5.00,2,2,1,1,0
2021,13,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,TB,home,5.00,2,2,1,1,0
2021,13,K,brett-maher-maherbr02,Brett Maher,NO,DAL,home,5.00,2,2,2,1,0
2021,13,K,tyler-bass-bassty01,Tyler Bass,BUF,NE,home,4.00,1,1,2,1,0
2021,13,K,evan-mcpherson-mcpheev01,Evan McPherson,CIN,LAC,home,4.00,2,1,1,1,0
2021,13,K,jason-myers-myersja02,Jason Myers,SEA,SF,home,4.00,4,4,1,0,0
2021,13,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,KC,away,3.00,0,0,1,1,0
2021,13,K,cairo-santos-santoca01,Cairo Santos,CHI,ARI,home,2.00,2,2,0,0,0
2021,13,K,matthew-wright-wrighma04,Matthew Wright,JAX,LA,away,1.00,1,1,0,0,0
2021,13,K,alex-kessman-kessmal01,Alex Kessman,PHI,NYJ,away,0.00,2,0,0,0,0
