year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2021,6,K,matt-prater-pratema01,Matt Prater,ARI,CLE,away,15.00,4,4,3,3,1
2021,6,K,matthew-wright-wrighma04,Matthew Wright,JAX,MIA,home,15.00,2,2,3,3,2
2021,6,K,tyler-bass-bassty01,Tyler Bass,BUF,TEN,away,13.00,2,2,3,3,1
2021,6,K,chris-boswell-boswech01,Chris Boswell,PIT,SEA,home,13.00,2,2,3,3,1
2021,6,K,daniel-carlson-carlsda01,Daniel Carlson,LV,DEN,away,12.00,4,4,3,2,1
2021,6,K,justin-tucker-tuckeju01,Justin Tucker,BAL,LAC,home,12.00,4,4,2,2,1
2021,6,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,NE,away,11.00,2,2,4,3,0
2021,6,K,randy-bullock-bullora01,Randy Bullock,TEN,BUF,home,10.00,4,4,2,2,0
2021,6,K,greg-joseph-josepgr01,Greg Joseph,MIN,CAR,away,10.00,1,1,5,3,0
2021,6,K,evan-mcpherson-mcpheev01,Evan McPherson,CIN,DET,away,10.00,4,4,2,2,0
2021,6,K,harrison-butker-butkeha01,Harrison Butker,KC,WAS,away,9.00,4,4,1,1,1
2021,6,K,dustin-hopkins-hopkidu01,Dustin Hopkins,KC,WAS,away,9.00,1,1,3,2,1
2021,6,K,matt-gay-gayma02,Matt Gay,LA,NYG,away,8.00,5,5,1,1,0
2021,6,K,zane-gonzalez-gonzaza01,Zane Gonzalez,CAR,MIN,home,8.00,2,2,2,2,0
2021,6,K,jason-myers-myersja02,Jason Myers,SEA,PIT,away,8.00,2,2,2,2,0
2021,6,K,jason-sanders-sandeja03,Jason Sanders,MIA,JAX,away,8.00,2,2,3,2,0
2021,6,K,michael-badgley-badglmi01,Michael Badgley,IND,HOU,home,7.00,4,4,1,1,0
2021,6,K,mason-crosby-crosbma01,Mason Crosby,GB,CHI,away,6.00,3,3,1,1,0
2021,6,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,LV,home,6.00,3,3,1,1,0
2021,6,K,ryan-succop-succory01,Ryan Succop,TB,PHI,away,4.00,4,4,0,0,0
2021,6,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,IND,away,3.00,0,0,1,1,0
2021,6,K,nick-folk-folkni01,Nick Folk,NE,DAL,home,3.00,3,3,0,0,0
2021,6,K,graham-gano-ganogr01,Graham Gano,NYG,LA,home,3.00,0,0,1,1,0
2021,6,K,austin-seibert-seibeau01,Austin Seibert,DET,CIN,home,3.00,0,0,1,1,0
2021,6,K,jake-elliott-ellioja04,Jake Elliott,PHI,TB,home,2.00,2,2,1,0,0
2021,6,K,chase-mclaughlin-mclauch02,Chase McLaughlin,CLE,ARI,home,2.00,2,2,0,0,0
2021,6,K,cairo-santos-santoca01,Cairo Santos,CHI,GB,home,2.00,2,2,0,0,0
2021,6,K,tristan-vizcaino-vizcatr01,Tristan Vizcaino,LAC,BAL,away,0.00,1,0,0,0,0
