year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2014,8,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,NYJ,away,15.00,5,4,3,3,1
2014,8,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,CHI,home,15.00,6,6,3,3,0
2014,8,K,shayne-graham-grahash01,Shayne Graham,NO,GB,home,14.00,5,5,3,3,0
2014,8,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CIN,away,14.00,1,1,3,3,2
2014,8,K,billy-cundiff-cundibi01,Billy Cundiff,CLE,OAK,home,13.00,2,2,3,3,1
2014,8,K,randy-bullock-bullora01,Randy Bullock,HOU,TEN,away,12.00,3,3,3,3,0
2014,8,K,cairo-santos-santoca01,Cairo Santos,KC,STL,home,12.00,4,4,2,2,1
2014,8,K,mason-crosby-crosbma01,Mason Crosby,GB,NO,away,11.00,2,2,3,3,0
2014,8,K,cody-parkey-parkeco02,Cody Parkey,PHI,ARI,away,10.00,2,2,2,2,1
2014,8,K,matt-prater-pratema01,Matt Prater,DET,ATL,away,10.00,1,1,3,3,0
2014,8,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,PIT,away,10.00,4,4,2,2,0
2014,8,K,graham-gano-ganogr01,Graham Gano,CAR,SEA,home,9.00,0,0,3,3,0
2014,8,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,CAR,away,9.00,1,1,2,2,1
2014,8,K,patrick-murray-murrapa02,Patrick Murray,TB,MIN,home,9.00,1,1,2,2,1
2014,8,K,mike-nugent-nugenmi01,Mike Nugent,CIN,BAL,home,9.00,3,3,2,2,0
2014,8,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,JAX,away,9.00,3,3,2,2,0
2014,8,K,kai-forbath-forbaka01,Kai Forbath,WAS,DAL,away,8.00,2,2,2,2,0
2014,8,K,nick-folk-folkni01,Nick Folk,NYJ,BUF,home,7.00,2,2,1,1,1
2014,8,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,CLE,away,7.00,1,1,2,2,0
2014,8,K,josh-scobee-scobejo02,Josh Scobee,JAX,MIA,home,7.00,1,1,3,2,0
2014,8,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,IND,home,7.00,7,7,0,0,0
2014,8,K,blair-walsh-walshbl01,Blair Walsh,MIN,TB,away,7.00,1,1,3,2,0
2014,8,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,PHI,home,6.00,3,3,1,1,0
2014,8,K,dan-bailey-baileda04,Dan Bailey,DAL,WAS,home,5.00,2,2,1,1,0
2014,8,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,SD,home,5.00,5,5,1,0,0
2014,8,K,ryan-succop-succory01,Ryan Succop,HOU,TEN,away,4.00,1,1,1,1,0
2014,8,K,matt-bryant-bryanma01,Matt Bryant,ATL,DET,home,3.00,3,3,0,0,0
2014,8,K,nick-novak-novakni01,Nick Novak,SD,DEN,away,3.00,3,3,0,0,0
2014,8,K,robbie-gould-gouldro01,Robbie Gould,CHI,NE,away,1.00,1,1,0,0,0
2014,8,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,KC,away,1.00,1,1,1,0,0
