year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2013,8,K,dan-bailey-baileda04,Dan Bailey,DAL,DET,away,16.00,3,3,3,3,2
2013,8,K,josh-brown-brownjo05,Josh Brown,NYG,PHI,away,15.00,0,0,5,5,0
2013,8,K,mason-crosby-crosbma01,Mason Crosby,GB,MIN,away,14.00,5,5,3,3,0
2013,8,K,nick-folk-folkni01,Nick Folk,NYJ,CIN,away,11.00,0,0,3,3,1
2013,8,K,ryan-succop-succory01,Ryan Succop,KC,CLE,home,11.00,2,2,4,3,0
2013,8,K,jay-feely-feelyja01,Jay Feely,ARI,ATL,home,9.00,3,3,2,2,0
2013,8,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,MIA,home,9.00,3,3,2,2,0
2013,8,K,matt-prater-pratema01,Matt Prater,DEN,WAS,home,9.00,6,6,1,1,0
2013,8,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,SEA,home,9.00,0,0,4,3,0
2013,8,K,david-akers-akersda01,David Akers,DET,DAL,home,7.00,4,4,1,1,0
2013,8,K,matt-bryant-bryanma01,Matt Bryant,ATL,ARI,away,7.00,1,1,2,2,0
2013,8,K,graham-gano-ganogr01,Graham Gano,CAR,TB,away,7.00,4,4,1,1,0
2013,8,K,rian-lindell-linderi01,Rian Lindell,TB,CAR,home,7.00,1,1,2,2,0
2013,8,K,mike-nugent-nugenmi01,Mike Nugent,CIN,NYJ,home,7.00,7,7,0,0,0
2013,8,K,caleb-sturgis-sturgca01,Caleb Sturgis,MIA,NE,away,7.00,2,2,3,1,1
2013,8,K,blair-walsh-walshbl01,Blair Walsh,MIN,GB,home,7.00,4,4,1,1,0
2013,8,K,phil-dawson-dawsoph01,Phil Dawson,SF,JAX,away,6.00,6,6,0,0,0
2013,8,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,NO,away,5.00,2,2,2,1,0
2013,8,K,billy-cundiff-cundibi01,Billy Cundiff,CLE,KC,away,5.00,2,2,1,1,0
2013,8,K,garrett-hartley-hartlga01,Garrett Hartley,NO,BUF,home,5.00,5,5,2,0,0
2013,8,K,josh-scobee-scobejo02,Josh Scobee,JAX,SF,home,4.00,1,1,1,1,0
2013,8,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,OAK,away,4.00,1,1,3,1,0
2013,8,K,kai-forbath-forbaka01,Kai Forbath,WAS,DEN,away,3.00,3,3,0,0,0
2013,8,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,PIT,home,3.00,3,3,0,0,0
2013,8,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,STL,away,2.00,2,2,0,0,0
2013,8,K,alex-henery-heneral01,Alex Henery,PHI,NYG,home,1.00,1,1,0,0,0
