year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2013,11,TE,garrett-graham-grahaga01,Garrett Graham,HOU,OAK,home,18.00,0,0,0,0,0,0,0,0,0,0,7,136,1,0,1,0
2013,11,TE,charles-clay-claych01,Charles Clay,MIA,SD,home,15.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
2013,11,TE,delanie-walker-walkede04,Delanie Walker,TEN,IND,home,15.00,0,0,0,0,0,0,0,0,0,0,10,91,1,0,0,0
2013,11,TE,danny-noble-nobleda02,Danny Noble,ARI,JAX,away,12.00,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0
2013,11,TE,antonio-gates-gatesan01,Antonio Gates,SD,MIA,away,11.00,0,0,0,0,0,0,0,0,0,0,4,52,1,0,0,0
2013,11,TE,rob-gronkowski-gronkro01,Rob Gronkowski,NE,CAR,away,11.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,0,0
2013,11,TE,greg-olsen-olsengr01,Greg Olsen,CAR,NE,home,11.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0
2013,11,TE,mychal-rivera-rivermy01,Mychal Rivera,OAK,HOU,away,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
2013,11,TE,coby-fleener-fleenco01,Coby Fleener,IND,TEN,away,10.00,0,0,0,0,0,0,0,0,0,0,8,107,0,0,0,0
2013,11,TE,julius-thomas-thomaju02,Julius Thomas,DEN,KC,home,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
2013,11,TE,vernon-davis-davisve02,Vernon Davis,SF,NO,away,9.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
2013,11,TE,anthony-fasano-fasanan01,Anthony Fasano,KC,DEN,away,9.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
2013,11,TE,jeff-cumberland-cumbeje01,Jeff Cumberland,NYJ,BUF,away,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
2013,11,TE,tony-gonzalez-gonzato01,Tony Gonzalez,ATL,TB,away,8.00,0,0,0,0,0,0,0,0,0,0,7,63,0,1,0,0
2013,11,TE,ladarius-green-greenla04,Ladarius Green,SD,MIA,away,8.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
2013,11,TE,jermaine-gresham-greshje01,Jermaine Gresham,CIN,CLE,home,8.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
2013,11,TE,rob-housler-houslro01,Rob Housler,ARI,JAX,away,7.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
2013,11,TE,john-carlson-carlsjo01,John Carlson,MIN,SEA,away,6.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
2013,11,TE,josh-hill-hilljo05,Josh Hill,NO,SF,home,6.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
2013,11,TE,heath-miller-millehe01,Heath Miller,PIT,DET,home,6.00,0,0,0,0,0,0,0,0,0,0,8,67,0,0,0,0
2013,11,TE,zach-miller-milleza01,Zach Miller,SEA,MIN,home,6.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
2013,11,TE,alex-smith-smithal05,Alex Smith,CIN,CLE,home,6.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2013,11,TE,martellus-bennett-bennema01,Martellus Bennett,CHI,BAL,home,4.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
2013,11,TE,brent-celek-celekbr01,Brent Celek,PHI,WAS,home,4.00,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0
2013,11,TE,scott-chandler-chandsc01,Scott Chandler,BUF,NYJ,home,4.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
2013,11,TE,jimmy-graham-grahaji01,Jimmy Graham,NO,SF,home,4.00,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
2013,11,TE,sean-mcgrath-mcgrase01,Sean McGrath,KC,DEN,away,4.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
2013,11,TE,dallas-clark-clarkda05,Dallas Clark,BAL,CHI,away,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
2013,11,TE,zach-ertz-ertzza01,Zach Ertz,PHI,WAS,home,3.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
2013,11,TE,clay-harbor-harbocl01,Clay Harbor,ARI,JAX,away,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
2013,11,TE,brandon-myers-myersbr02,Brandon Myers,NYG,GB,home,3.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
2013,11,TE,brandon-pettigrew-pettibr01,Brandon Pettigrew,DET,PIT,away,3.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
2013,11,TE,jake-ballard-ballaja01,Jake Ballard,ARI,JAX,away,2.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
2013,11,TE,brandon-bostick-bostibr01,Brandon Bostick,GB,NYG,away,2.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
2013,11,TE,jordan-cameron-camerjo02,Jordan Cameron,CLE,CIN,away,2.00,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0
