year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2020,5,DST,nfl,Baltimore Ravens,BAL,CIN,home,29.00,7.0,1,0,2,0,1,3,135,70,205
2020,5,DST,nfl,Miami Dolphins,MIA,SF,away,15.00,5.0,2,0,1,0,0,17,128,131,259
2020,5,DST,nfl,Los Angeles Rams,LA,WAS,away,15.00,8.0,0,0,0,0,0,10,70,38,108
2020,5,DST,nfl,Cleveland Browns,CLE,IND,home,14.00,1.0,2,1,0,0,1,23,240,68,308
2020,5,DST,nfl,New York Giants,NYG,DAL,away,12.00,2.0,1,0,1,0,1,37,276,126,402
2020,5,DST,nfl,Houston Texans,HOU,JAX,home,12.00,4.0,0,0,2,0,0,14,289,75,364
2020,5,DST,nfl,Tennessee Titans,TEN,BUF,home,11.00,1.0,2,0,1,0,0,16,275,95,370
2020,5,DST,nfl,Indianapolis Colts,IND,CLE,away,11.00,1.0,2,0,0,0,1,32,261,124,385
2020,5,DST,nfl,Dallas Cowboys,DAL,NYG,home,10.00,2.0,0,0,1,0,1,34,211,89,300
2020,5,DST,nfl,Arizona Cardinals,ARI,NYJ,away,10.00,3.0,0,0,0,0,0,10,162,123,285
2020,5,DST,nfl,Tampa Bay Buccaneers,TB,CHI,away,9.00,3.0,1,0,0,0,0,20,208,35,243
2020,5,DST,nfl,Pittsburgh Steelers,PIT,PHI,home,9.00,5.0,2,0,0,0,0,29,242,94,336
2020,5,DST,nfl,Chicago Bears,CHI,TB,home,9.00,3.0,0,0,1,0,0,19,233,106,339
2020,5,DST,nfl,Carolina Panthers,CAR,ATL,away,8.00,2.0,1,0,0,0,0,16,207,166,373
2020,5,DST,nfl,Seattle Seahawks,SEA,MIN,home,8.00,3.0,1,0,1,0,0,26,248,201,449
2020,5,DST,nfl,Minnesota Vikings,MIN,SEA,away,7.00,4.0,1,0,0,0,0,27,190,124,314
2020,5,DST,nfl,Jacksonville Jaguars,JAX,HOU,away,5.00,1.0,2,0,0,0,0,30,357,129,486
2020,5,DST,nfl,Las Vegas Raiders,LV,KC,away,5.00,3.0,1,0,0,0,0,32,333,80,413
2020,5,DST,nfl,Los Angeles Chargers,LAC,NO,away,4.00,2.0,1,0,0,0,0,30,313,95,408
2020,5,DST,nfl,Cincinnati Bengals,CIN,BAL,away,4.00,1.0,1,0,0,0,0,27,171,161,332
2020,5,DST,nfl,New Orleans Saints,NO,LAC,home,4.00,3.0,0,0,0,0,0,27,239,111,350
2020,5,DST,nfl,New York Jets,NYJ,ARI,home,3.00,1.0,1,0,0,0,0,30,369,127,496
2020,5,DST,nfl,Kansas City Chiefs,KC,LV,home,3.00,1.0,1,0,0,0,0,40,346,144,490
2020,5,DST,nfl,Philadelphia Eagles,PHI,PIT,away,3.00,1.0,0,0,1,0,0,38,231,136,367
2020,5,DST,nfl,Washington Football Team,WAS,LA,home,3.00,1.0,1,0,0,0,0,30,300,129,429
2020,5,DST,nfl,San Francisco 49ers,SF,MIA,home,2.00,2.0,0,0,0,0,0,43,342,94,436
2020,5,DST,nfl,Atlanta Falcons,ATL,CAR,home,1.00,0.0,0,0,0,0,0,23,313,124,437
2020,5,DST,nfl,Buffalo Bills,BUF,TEN,away,0.00,0.0,0,0,0,0,0,42,195,139,334
