year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2018,9,WR,michael-thomas-thomami05,Michael Thomas,NO,LA,home,27.00,0,0,0,0,0,0,0,0,0,0,12,211,1,0,0,0
2018,9,WR,adam-humphries-humphad01,Adam Humphries,TB,CAR,away,20.00,0,0,0,0,0,0,1,7,0,0,8,82,2,0,0,0
2018,9,WR,josh-gordon-gordojo04,Josh Gordon,NE,GB,home,19.00,0,0,0,0,0,0,0,0,0,0,5,130,1,0,0,0
2018,9,WR,julio-jones-jonesju05,Julio Jones,ATL,WAS,away,18.00,0,0,0,0,0,0,0,0,0,0,7,121,1,0,0,0
2018,9,WR,brandin-cooks-cooksbr01,Brandin Cooks,LA,NO,away,17.00,0,0,0,0,0,0,0,0,0,0,6,114,1,0,0,0
2018,9,WR,curtis-samuel-samuecu01,Curtis Samuel,CAR,TB,home,17.00,0,0,0,0,0,0,1,33,1,0,2,25,1,0,0,0
2018,9,WR,deandre-hopkins-hopkide01,DeAndre Hopkins,HOU,DEN,away,16.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,0,0
2018,9,WR,keenan-allen-allenke03,Keenan Allen,LAC,SEA,away,14.00,0,0,0,0,0,0,2,28,0,0,6,124,0,0,0,0
2018,9,WR,cooper-kupp-kuppco01,Cooper Kupp,LA,NO,away,14.00,0,0,0,0,0,0,0,0,0,0,5,89,1,0,0,0
2018,9,WR,calvin-ridley-ridleca01,Calvin Ridley,ATL,WAS,away,13.00,0,0,0,0,0,0,1,6,0,0,6,71,1,0,0,0
2018,9,WR,maurice-harris-harrima16,Maurice Harris,WAS,ATL,home,12.00,0,0,0,0,0,0,0,0,0,0,10,124,0,0,0,0
2018,9,WR,amari-cooper-coopeam01,Amari Cooper,DAL,TEN,home,11.00,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0
2018,9,WR,pierre-garcon-garcopi01,Pierre Garcon,SF,OAK,home,11.00,0,0,0,0,0,0,0,0,0,0,3,56,1,0,0,0
2018,9,WR,davante-adams-adamsda04,Davante Adams,GB,NE,away,10.00,0,0,0,0,0,0,0,0,0,0,6,40,1,0,0,0
2018,9,WR,antonio-brown-brownan05,Antonio Brown,PIT,BAL,away,10.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
2018,9,WR,julian-edelman-edelmju01,Julian Edelman,NE,GB,home,10.00,1,1,37,0,0,0,2,28,0,0,6,71,0,0,0,0
2018,9,WR,marquez-valdesscantling-valdema01,Marquez Valdes-Scantling,GB,NE,away,10.00,0,0,0,0,0,0,0,0,0,0,3,101,0,0,0,0
2018,9,WR,josh-doctson-doctsjo01,Josh Doctson,WAS,ATL,home,9.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
2018,9,WR,mike-williams-willimi21,Mike Williams,LAC,SEA,away,9.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0
2018,9,WR,allen-hurns-hurnsal01,Allen Hurns,TEN,DAL,away,8.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0
2018,9,WR,trequan-smith-smithtr09,Tre'Quan Smith,NO,LA,home,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
2018,9,WR,adam-thielen-thielad01,Adam Thielen,MIN,DET,home,8.00,0,0,0,0,0,0,1,5,0,0,4,22,1,0,0,0
2018,9,WR,tyrell-williams-willity04,Tyrell Williams,LAC,SEA,away,8.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
2018,9,WR,doug-baldwin-baldwdo02,Doug Baldwin,SEA,LAC,home,7.00,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0,0
