year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,sacks,interceptions,safeties,fumble_recoveries,blocked_kicks,defensive_touchdowns,points_against,passing_yards_allowed,rushing_yards_allowed,total_yards_allowed
2020,1,DST,nfl,Washington Football Team,WAS,PHI,home,18.00,8.0,2,0,1,0,0,17,208,57,265
2020,1,DST,nfl,Baltimore Ravens,BAL,CLE,home,18.00,2.0,1,0,2,0,0,6,168,138,306
2020,1,DST,nfl,New Orleans Saints,NO,TB,home,18.00,3.0,2,0,1,1,1,23,224,86,310
2020,1,DST,nfl,New England Patriots,NE,MIA,home,14.00,1.0,3,0,0,0,0,11,182,87,269
2020,1,DST,nfl,Los Angeles Chargers,LAC,CIN,away,14.00,3.0,1,0,1,0,0,13,173,122,295
2020,1,DST,nfl,Buffalo Bills,BUF,NYJ,home,11.00,3.0,1,0,1,0,0,17,202,52,254
2020,1,DST,nfl,Pittsburgh Steelers,PIT,NYG,away,11.00,3.0,2,0,0,0,0,16,262,29,291
2020,1,DST,nfl,Kansas City Chiefs,KC,HOU,home,10.00,4.0,1,0,0,0,0,20,242,118,360
2020,1,DST,nfl,Jacksonville Jaguars,JAX,IND,home,9.00,1.0,2,0,0,0,0,20,357,88,445
2020,1,DST,nfl,Arizona Cardinals,ARI,SF,away,9.00,3.0,0,0,0,1,0,20,243,123,366
2020,1,DST,nfl,New York Jets,NYJ,BUF,away,8.00,3.0,0,0,2,0,0,27,306,98,404
2020,1,DST,nfl,Los Angeles Rams,LA,DAL,home,7.00,3.0,0,0,0,0,0,17,244,136,380
2020,1,DST,nfl,Denver Broncos,DEN,TEN,home,7.00,1.0,0,0,0,1,0,16,247,130,377
2020,1,DST,nfl,Seattle Seahawks,SEA,ATL,away,7.00,2.0,1,0,1,0,0,25,434,72,506
2020,1,DST,nfl,Dallas Cowboys,DAL,LA,away,7.00,1.0,1,0,0,0,0,20,269,153,422
2020,1,DST,nfl,Tennessee Titans,TEN,DEN,away,6.00,0.0,0,0,1,0,0,14,216,107,323
2020,1,DST,nfl,Green Bay Packers,GB,MIN,away,6.00,2.0,1,1,0,0,0,34,248,134,382
2020,1,DST,nfl,Cincinnati Bengals,CIN,LAC,home,6.00,2.0,0,0,0,0,0,16,207,155,362
2020,1,DST,nfl,Indianapolis Colts,IND,JAX,away,5.00,4.0,0,0,0,0,0,27,150,91,241
2020,1,DST,nfl,San Francisco 49ers,SF,ARI,home,5.00,2.0,1,0,0,0,0,24,224,180,404
2020,1,DST,nfl,Miami Dolphins,MIA,NE,away,5.00,2.0,0,0,1,0,0,21,140,217,357
2020,1,DST,nfl,New York Giants,NYG,PIT,home,5.00,2.0,0,0,1,0,0,26,208,141,349
2020,1,DST,nfl,Chicago Bears,CHI,DET,away,4.00,1.0,1,0,0,0,0,23,288,138,426
2020,1,DST,nfl,Philadelphia Eagles,PHI,WAS,away,4.00,3.0,0,0,0,0,0,27,159,80,239
2020,1,DST,nfl,Cleveland Browns,CLE,BAL,away,4.00,2.0,0,0,1,0,0,38,270,111,381
2020,1,DST,nfl,Atlanta Falcons,ATL,SEA,home,3.00,3.0,0,0,0,0,0,38,299,84,383
2020,1,DST,nfl,Detroit Lions,DET,CHI,home,2.00,1.0,0,0,0,0,0,27,214,149,363
2020,1,DST,nfl,Las Vegas Raiders,LV,CAR,away,1.00,1.0,0,0,0,0,0,30,259,129,388
2020,1,DST,nfl,Houston Texans,HOU,KC,away,1.00,1.0,0,0,0,0,0,34,203,166,369
2020,1,DST,nfl,Tampa Bay Buccaneers,TB,NO,away,1.00,1.0,0,0,0,0,0,34,189,82,271
2020,1,DST,nfl,Carolina Panthers,CAR,LV,home,0.00,0.0,0,0,0,0,0,34,239,133,372
2020,1,DST,nfl,Minnesota Vikings,MIN,GB,home,0.00,0.0,0,0,0,0,0,43,364,158,522
